stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2021Q4,tpex,1195030,937159,2132189,694543,57231,751774,367602,,145207,534201,221550,,1268560,,,111855,1380415,,0,0,34.51
1259,安心,2021Q4,tpex,1983652,3302950,5286602,1628994,1566318,3195312,323895,,809816,803965,128483,0,2066159,,,25131,2091290,0,0,0,63.79
1264,德麥,2021Q4,tpex,2517015,1745485,4262500,818970,70451,889421,370644,,673648,1735730,-70582,-2432,2707008,,,666071,3373079,0,0,12000,73.06
1268,漢來美食,2021Q4,tpex,2273137,2389483,4662620,1463602,1202463,2666065,427237,,1176918,456392,1818,-65810,1996555,,,,1996555,,0,500000,47.29
1294,漢田生技,2021Q4,tpex,135174,240474,375648,67348,130387,197735,113459,,12314,48845,,,174618,,,3295,177913,,0,0,15.39
1336,台翰,2021Q4,tpex,1165624,1100986,2266610,512580,204966,717546,770984,,668899,244711,-135530,0,1549064,,,,1549064,0,0,0,20.09
1565,精華,2021Q4,tpex,4498204,4101800,8600004,2060527,568270,2628797,504165,,526000,4950416,-9374,,5971207,,,,5971207,0,0,0,118.44
1569,濱川,2021Q4,tpex,4081863,3231436,7313299,3475352,484947,3960299,1206871,,1146324,1151053,-254589,,3249659,,,103341,3353000,,0,0,26.93
1570,力肯,2021Q4,tpex,850787,210908,1061695,167848,27626,195474,515008,,,354135,-2922,,866221,,,0,866221,0,0,0,16.82
1580,新麥,2021Q4,tpex,2095792,1622071,3717863,1196797,96164,1292961,502302,,77765,2014058,-191235,,2402890,,,22012,2424902,0,0,0,47.84
1584,精剛,2021Q4,tpex,1607065,1211786,2818851,748451,699365,1447816,1224705,,109818,55430,-18918,,1371035,,,0,1371035,0,0,0,11.19
1586,和勤,2021Q4,tpex,2227946,2183136,4411082,1414206,1375372,2789578,858419,,553362,431313,-119793,-101797,1621504,,,,1621504,0,0,2373000,19.43
1591,駿吉-KY,2021Q4,tpex,328801,303931,632732,197669,24060,221729,331648,,22159,236824,-169867,-9761,411003,,,0,411003,0,0,500000,12.58
1593,祺驊,2021Q4,tpex,764735,885673,1650408,221669,296851,518520,352275,,436141,382007,-46542,0,1123881,,,8007,1131888,0,0,0,31.90
1595,川寶,2021Q4,tpex,3373256,1131915,4505171,1775274,208488,1983762,471481,,553718,1506186,-3323,-10480,2517582,,,3827,2521409,,0,222000,53.65
1599,宏佳騰,2021Q4,tpex,1827395,1258431,3085826,1072625,54486,1127111,745287,,395471,894089,-12752,-63380,1958715,,,,1958715,0,0,1500000,26.82
1742,台蠟,2021Q4,tpex,1692842,712571,2405413,833619,185845,1019464,815500,,164036,428625,5896,-28108,1385949,,,0,1385949,0,0,1488000,17.31
1777,生泰,2021Q4,tpex,2015209,691541,2706750,802946,71726,874672,400595,,822232,614573,-5322,,,,,,1832078,0,0,0,45.73
1780,立弘,2021Q4,tpex,1785528,655862,2441390,1346741,13139,1359880,953513,,5186,127597,-4786,,1081510,,,,1081510,0,0,0,11.34
1781,合世,2021Q4,tpex,576062,200330,776392,346417,51799,398216,474076,,8,-42055,-53853,,378176,,,,378176,0,0,0,7.98
1784,訊聯,2021Q4,tpex,685690,1098152,1783842,247663,220525,468188,496269,,609173,53384,-6529,-54895,1097402,,,218252,1315654,0,0,1879000,22.98
1785,光洋科,2021Q4,tpex,16856317,8565665,25421982,4159959,8824034,12983993,5919312,,3963821,2433375,-198707,,12117801,,,320188,12437989,0,0,0,20.47
1788,杏昌,2021Q4,tpex,2391686,2045775,4437461,1568131,565483,2133614,400232,,1091203,817982,-5570,,2303847,,,,2303847,0,0,0,57.56
1796,金穎生技,2021Q4,tpex,765182,551701,1316883,431182,138041,569223,407894,,270690,72268,-3192,,747660,,,,747660,0,0,0,18.33
1799,易威,2021Q4,tpex,510089,753821,1263910,36180,315638,351818,1633797,,90871,-841211,-9801,,873656,,,38436,912092,0,0,0,5.35
1813,寶利徠,2021Q4,tpex,605221,658869,1264090,397104,29111,426215,466355,,263318,105073,-21024,,813722,,,24153,837875,0,0,0,17.45
1815,富喬,2021Q4,tpex,4240443,10494590,14735033,3558054,3728265,7286319,4284835,,1859666,1211986,92227,0,7448714,,,,7448714,,0,0,17.38
2035,唐榮公司,2021Q4,tpex,6013103,14132611,20145714,3929425,10382831,14312256,3500000,,46,2175394,158018,,,,,,5833458,,0,0,16.67
