stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2022Q1,twse,93495061,9365522,102860583,71051136,189167,71240303,14558313,,91261,15160764,1717797,,31528135,,,92145,31620280,0,0,0,21.66
6005,群益證,2022Q1,twse,179973591,17896351,197869942,153381913,2588965,155970878,21709081,,2743256,12446647,2205296,,39104280,,,2794784,41899064,,0,0,18.01
6024,群益期,2022Q1,twse,51371430,523100,51894530,45405515,55680,45461195,2104376,,1663251,2751057,-87876,,6430808,,,2527,6433335,0,0,0,30.56
