stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1234,黑松,2018Q3,twse,8120874,15472512,23593386,3699890,2358562,6058452,4018711,184583,13399774,-68134,0,17534934,,,0,17534934,,0,0,43.63
1235,興泰,2018Q3,twse,5277408,1829709,7107117,1556835,54723,1611558,879603,41515,648499,3935895,-9953,5495559,,,0,5495559,,0,1978138,93.65
1236,宏亞,2018Q3,twse,583902,2076441,2660343,376042,486963,863005,1083425,33759,399120,281034,0,1797338,,,0,1797338,0,0,0,16.59
1256,鮮活果汁-KY,2018Q3,twse,1459723,1191641,2651364,793800,150032,943832,307656,425602,1023324,-82581,,1674001,,,33531,1707532,,0,0,54.41
1301,台塑,2018Q3,twse,198068391,319361084,517429475,82327143,67245742,149572885,63657408,11725316,196384701,96089165,,367856590,,,,367856590,0,0,0,57.79
1303,南亞,2018Q3,twse,232335142,355464304,587799446,94665915,101181159,195847074,79308216,26737596,217844697,56945992,,380836501,,,11115871,391952372,0,0,0,48.02
1304,台聚,2018Q3,twse,35094126,33587384,68681510,14724120,17308576,32032696,11887635,258605,6907149,-123463,-475606,18454320,,,18194494,36648814,,0,116465574,17.21
1305,華夏,2018Q3,twse,6459308,6662723,13122031,2099448,2311154,4410602,5067596,8234,3143307,48743,,8267880,,,443549,8711429,0,0,0,16.32
1307,三芳,2018Q3,twse,7716522,6776799,14493321,3798530,2605908,6404438,3978181,140028,4040649,-69975,,8088883,,,,8088883,,0,0,20.33
1308,亞聚,2018Q3,twse,3635349,11272937,14908286,1854725,3191086,5045811,5543827,20150,4079192,219306,0,9862475,0,,,9862475,0,0,0,17.79
1309,台達化,2018Q3,twse,6386681,3365643,9752324,4131523,1429403,5560926,3276518,765,898494,15621,,4191398,,,,4191398,0,0,0,12.79
1310,台苯,2018Q3,twse,4571326,6529261,11100587,2723405,585329,3308734,5278698,67069,2520688,-332652,,7533803,,,258050,7791853,,0,0,14.27
1312,國喬,2018Q3,twse,10539386,19679719,30219105,3018894,1370221,4389115,9266203,180533,12371094,1073133,-55577,22835386,,,2994604,25829990,,0,2023473,24.70
1313,聯成,2018Q3,twse,22642264,25535627,48177891,16840464,10519633,27360097,12939216,1263279,5055118,1751482,-191301,20817794,,,,20817794,0,0,20000000,16.34
1314,中石化,2018Q3,twse,22032767,65916455,87949222,5375724,15137173,20512897,26998573,1260386,40053208,-1160491,,67151676,,,284649,67436325,,0,0,24.87
1315,達新,2018Q3,twse,4724686,5568835,10293521,1265921,902160,2168081,1980000,96163,3814073,2342804,-118879,8114161,0,,11279,8125440,0,0,7137000,42.51
1316,上曜,2018Q3,twse,4094228,807969,4902197,1994715,312458,2307173,1290725,94232,280115,82499,-150527,1597044,,,997980,2595024,0,0,16118800,14.14
1319,東陽,2018Q3,twse,9240012,27823264,37063276,7644563,8102392,15746955,5914771,4149368,10610884,-280744,,20394279,,,922042,21316321,,0,0,34.48
1321,大洋,2018Q3,twse,1770022,9824218,11594240,1067043,5093334,6160377,2272283,7792,2793305,396672,-36189,5433863,,,,5433863,0,0,6542716,24.62
1323,永裕,2018Q3,twse,2337078,1788464,4125542,581258,1365774,1947032,912745,57636,1010812,-99674,-2813,1878706,,,299804,2178510,0,0,1200017,20.86
1324,地球,2018Q3,twse,835345,471541,1306886,269544,39193,308737,751219,0,264960,-18030,0,998149,,,0,998149,0,0,0,13.29
1325,恆大,2018Q3,twse,1036730,865968,1902698,62935,64844,127779,852812,3264,870928,-23053,,1703951,,,70968,1774919,0,0,0,19.98
1326,台化,2018Q3,twse,277849233,352289896,630139129,111765446,57219629,168985075,58611863,9110824,192260074,129518099,-539014,388961846,,,72192208,461154054,0,0,27418610,66.67
1337,再生-KY,2018Q3,twse,3600007,6084493,9684500,404951,63171,468122,2689547,2974514,4071523,-519206,,9216378,,,,9216378,,0,0,34.27
1338,廣華-KY,2018Q3,twse,5939181,3822331,9761512,2604903,486258,3091161,838400,2787090,3291909,-531464,,6385935,,,284416,6670351,0,0,0,76.17
1339,昭輝,2018Q3,twse,2336086,4122075,6458161,1973377,1040566,3013943,741389,1188790,1433511,-78847,,3284843,,,159375,3444218,,0,0,44.31
1340,勝悅-KY,2018Q3,twse,5377731,1495926,6873657,299001,11720,310721,1390208,2540814,3141390,-509476,,6562936,,,,6562936,,0,0,47.21
1341,富林-KY,2018Q3,twse,1180445,794638,1975083,948698,169274,1117972,439000,389552,259381,-230822,,857111,0,,,857111,,0,0,19.52
1402,遠東新,2018Q3,twse,124369095,421848176,546217271,119897686,161022053,280919739,53528751,2908409,149185608,-3416363,-25063,202181342,,,63116190,265297532,0,0,779000,37.78
1410,南染,2018Q3,twse,730339,775125,1505464,97624,176865,274489,720000,21784,454166,-14968,,1180982,,,49993,1230975,0,0,0,16.40
1413,宏洲,2018Q3,twse,746242,1442945,2189187,695498,424155,1119653,1321124,0,-248232,-3358,,,,,,1069534,,0,0,8.10
1414,東和,2018Q3,twse,884878,3565818,4450696,654741,698247,1352988,2200000,0,994506,-96798,0,,,,,3097708,,0,0,14.08
1416,廣豐,2018Q3,twse,1918028,6464904,8382932,1314949,2975983,4290932,1853422,119515,1984275,134788,,4092000,,,0,4092000,,0,0,22.08
1417,嘉裕,2018Q3,twse,2055454,2176344,4231798,693462,122965,816427,3798837,,-878891,495425,,3415371,,,,3415371,,0,0,8.99
1418,東華,2018Q3,twse,454885,1407627,1862512,90088,1676080,1766168,568343,8005,-333214,-65868,-80969,96297,,,47,96344,0,0,2543000,1.77
1419,新紡,2018Q3,twse,2471567,10689692,13161259,3246834,871199,4118033,3000413,5641,2178419,3830271,-13174,9001570,,,41656,9043226,,0,803829,30.08
1423,利華,2018Q3,twse,1592983,1366473,2959456,371135,199333,570468,1384000,122705,531924,350359,,,,,,2388988,,0,0,17.26
1432,大魯閣,2018Q3,twse,1045838,1669209,2715047,690981,74109,765090,1679376,679352,-534504,-25602,0,1798622,,,151335,1949957,0,0,0,10.71
1434,福懋,2018Q3,twse,25277857,83004122,108281979,8959150,10014914,18974064,16846646,1261773,19209462,45841685,-19500,83140066,,,6167849,89307915,0,0,2243228,49.42
1435,中福,2018Q3,twse,378853,697801,1076654,15148,165983,181131,1397801,1302,-137252,-207037,-159275,895539,,,-16,895523,,0,14424000,7.14
1436,華友聯,2018Q3,twse,5416992,2712296,8129288,3119394,2513867,5633261,796950,245201,1446849,7027,,2496027,,,,2496027,0,0,0,31.32
1437,勤益控,2018Q3,twse,1526783,8577341,10104124,191641,4396102,4587743,2033713,291244,2887414,278377,0,5490748,,,25633,5516381,0,0,0,27.00
1438,三地開發,2018Q3,twse,570753,32451,603204,1712,68800,70512,1024115,81330,-550753,-22000,,,,,,532692,,0,0,5.20
1439,雋揚,2018Q3,twse,1348149,685764,2033913,16451,149974,166425,920000,8686,939050,-248,0,1867488,,,,1867488,,0,0,20.30
1440,南紡,2018Q3,twse,12146793,32065467,44212260,10908339,7815837,18724176,16568159,64650,8892697,-184371,,25341135,,,146949,25488084,0,0,0,15.30
1441,大東,2018Q3,twse,840101,1785360,2625461,909365,129924,1039289,781124,0,668310,136738,,1586172,,,,1586172,0,0,0,20.31
1442,名軒,2018Q3,twse,9518921,727916,10246837,3021606,1966658,4988264,3009712,930009,1316176,2676,,5258573,,,,5258573,,0,0,17.47
1443,立益物流,2018Q3,twse,849755,4222856,5072611,3676009,606647,4282656,1353430,701,-767436,558620,-9056,1136259,,,-346304,789955,0,0,460610,8.42
1444,力麗,2018Q3,twse,7149837,13397884,20547721,5970588,2569591,8540179,9573029,76211,1042474,185544,-28470,10848788,,,1158754,12007542,,0,10774028,11.46
1445,大宇,2018Q3,twse,1027457,1118377,2145834,174035,162849,336884,1386670,158669,243068,20543,0,1808950,,,0,1808950,0,0,0,13.05
1446,宏和,2018Q3,twse,3213745,549713,3763458,528884,1619956,2148840,1377095,199279,86660,-48416,0,1614618,,,0,1614618,0,0,0,11.72
1447,力鵬,2018Q3,twse,10408970,10556945,20965915,7182900,2646628,9829528,9144872,116588,1652661,-148510,-432448,10333163,,,803224,11136387,,0,90948106,12.55
1449,佳和,2018Q3,twse,2120574,3726942,5847516,2591308,2321448,4912756,1200000,35165,-951646,461606,-14290,730835,,,203925,934760,,0,317686,6.11
1451,年興,2018Q3,twse,6515804,3973908,10489712,2319916,663685,2983601,1980000,419715,5472078,-365754,,7506039,,,72,7506111,,0,0,37.91
1452,宏益,2018Q3,twse,1725457,930567,2656024,155408,55092,210500,1326414,151962,957104,10044,,2445524,,,,2445524,0,0,0,18.44
1453,大將,2018Q3,twse,1151804,208461,1360265,15589,60,15649,896747,2762,432006,0,,1331515,,,13101,1344616,,0,0,14.85
1454,台富,2018Q3,twse,1126019,920180,2046199,372635,80945,453580,1403098,74808,111396,80335,-77032,1592605,,,14,1592619,,0,7714103,12.01
1455,集盛,2018Q3,twse,6477047,5970693,12447740,4304597,286433,4591030,6117634,360363,1388909,-10196,,7856710,,,,7856710,,0,0,12.84
1456,怡華,2018Q3,twse,2766517,1953367,4719884,1869598,1718415,3588013,937200,18377,1150432,-974138,,,,,,1131871,0,0,0,12.08
1457,宜進,2018Q3,twse,2141933,14116245,16258178,2549771,6579655,9129426,3016476,367743,1137933,9917,-296338,4235731,,,2893021,7128752,0,0,73616880,18.58
1459,聯發,2018Q3,twse,4378363,3874728,8253091,3348237,1263741,4611978,3586289,219285,468077,-264792,-513573,3495286,,,145827,3641113,0,0,41144531,11.01
1460,宏遠,2018Q3,twse,5791741,6355062,12146803,5515048,1472641,6987689,4998374,99644,454548,-60626,-332836,5159104,,,10,5159114,,0,25555944,10.88
1463,強盛新,2018Q3,twse,1547325,1143736,2691061,199154,97266,296420,1732684,248563,438715,-42462,-108791,2268709,,,125932,2394641,0,0,8874795,13.80
1464,得力,2018Q3,twse,8543213,7560997,16104210,7639213,3388341,11027554,3345657,653961,663396,-310266,-12681,4340067,,,736589,5076656,,0,1137197,13.02
1465,偉全,2018Q3,twse,1704048,646119,2350167,335980,22639,358619,1036073,333802,283097,-43658,,1609314,,,382234,1991548,,0,0,15.53
1466,聚隆,2018Q3,twse,1753989,2070027,3824016,1245355,904522,2149877,1111573,452298,113857,-3589,0,1674139,0,,0,1674139,0,0,0,15.06
1467,南緯,2018Q3,twse,4136590,3148730,7285320,3349431,1679760,5029191,2102622,231746,165593,-364083,,2135878,,,120251,2256129,0,0,0,10.16
1468,昶和,2018Q3,twse,1443630,1068758,2512388,928119,517537,1445656,1604053,26753,-661089,66409,,1036126,,,30606,1066732,0,0,0,6.46
1470,大統新創,2018Q3,twse,650877,460832,1111709,180093,5723,185816,857670,6918,92814,-31509,,925893,,,,925893,,0,0,10.80
1471,首利,2018Q3,twse,858240,1021843,1880083,715287,6656,721943,1504145,3763,-423092,70121,,1154937,,,3203,1158140,0,0,0,7.68
1472,三洋實業,2018Q3,twse,321816,550325,872141,521329,34267,555596,426727,0,-92230,-17861,-91,316545,,,,316545,,0,1787,7.42
1473,台南,2018Q3,twse,3774137,2584075,6358212,2302789,213589,2516378,1471535,880358,1454842,-24797,-31471,3750467,,,91367,3841834,0,0,1344000,25.72
1474,弘裕,2018Q3,twse,2572482,1496861,4069343,2026797,147276,2174073,1298970,5887,591695,-38346,,1858206,,,37064,1895270,0,0,0,14.31
1475,業旺,2018Q3,twse,76484,25995,102479,73544,2615,76159,160168,188125,-296622,3524,,55195,,,-28875,26320,0,0,0,3.45
1476,儒鴻,2018Q3,twse,10340903,10751580,21092483,5379930,13623,5393553,2743671,3769437,9193835,-8013,,15698930,,,0,15698930,0,0,0,57.22
1477,聚陽,2018Q3,twse,7386004,5297197,12683201,3981524,265755,4247279,2093872,3356329,2927952,-50922,,8327231,,,108691,8435922,0,0,0,39.77
1503,士電,2018Q3,twse,16912305,23536158,40448463,13384149,3596613,16980762,5209722,2617392,14946583,252506,,23026203,,,441498,23467701,,0,0,44.20
1504,東元,2018Q3,twse,45353418,47501070,92854488,18519205,16613200,35132405,20026929,7645304,25249336,323912,-321563,52923918,,,4798165,57722083,0,0,22443022,26.73
1506,正道,2018Q3,twse,1387159,1490133,2877292,919543,644203,1563746,1225043,129444,-26469,-102140,,1225878,,,87668,1313546,,0,0,10.01
1512,瑞利,2018Q3,twse,1714904,1787294,3502198,1592135,1058161,2650296,2200025,716,-1214200,-134639,,851902,,,0,851902,,0,0,3.87
1513,中興電,2018Q3,twse,11150616,6809466,17960082,8654492,1801295,10455787,4200000,418796,2729771,8143,-116880,7239830,,,264465,7504295,0,0,9038676,17.62
1514,亞力,2018Q3,twse,3549136,1834117,5383253,2248735,297499,2546234,2010670,63765,708500,32390,-41616,2773709,,,63310,2837019,,0,2362712,13.96
1515,力山,2018Q3,twse,3224177,2607095,5831272,3099425,300943,3400368,1814735,433,581819,12349,,2409336,,,21568,2430904,0,0,0,13.28
1516,川飛,2018Q3,twse,390896,71860,462756,93202,23,93225,318937,20185,36431,-6022,0,,,,,369531,0,0,0,11.59
1517,利奇,2018Q3,twse,2972781,1760984,4733765,835865,523499,1359364,2278250,60505,1033634,-94330,,3278059,,,96342,3374401,,0,0,14.39
1519,華城,2018Q3,twse,5316334,1769149,7085483,3165199,1035994,4201193,2610585,1179,313271,-40145,,2884890,,,-600,2884290,,0,0,11.05
1521,大億,2018Q3,twse,2056892,1459537,3516429,1489720,250457,1740177,762300,60605,985157,-31810,,1776252,,,,1776252,,0,0,23.30
1522,堤維西,2018Q3,twse,8909209,12460457,21369666,7503325,7344891,14848216,3128979,1378734,1963898,-143912,-5996,6321703,,,199747,6521450,0,0,939707,20.26
1524,耿鼎,2018Q3,twse,1417390,3455503,4872893,1445548,1201960,2647508,1796852,0,420857,7676,0,2225385,0,,0,2225385,0,0,0,12.38
1525,江申,2018Q3,twse,700740,4124222,4824962,700801,181494,882295,734001,1251,3478715,-271300,,3942667,,,,3942667,,0,0,53.71
1526,日馳,2018Q3,twse,1362944,567454,1930398,845692,282432,1128124,500000,,315700,-13426,,802274,0,,0,802274,,0,0,16.05
1527,鑽全,2018Q3,twse,12694455,1854601,14549056,10377374,626536,11003910,1379606,305,2203795,-38560,0,,,,,3545146,,0,0,25.70
1528,恩德,2018Q3,twse,4392177,1483952,5876129,2784645,463887,3248532,2000000,358782,307178,-80241,-6022,2579697,,,47900,2627597,,0,669000,12.94
1529,樂事綠能,2018Q3,twse,328963,429092,758055,73011,2817,75828,5997089,0,-5314862,0,0,682227,0,,0,682227,,0,0,1.14
1530,亞崴,2018Q3,twse,5148467,2651167,7799634,4379727,389347,4769074,965942,250067,1698969,-56013,,2858965,,,171595,3030560,0,0,0,29.60
1531,高林股,2018Q3,twse,3370012,1575774,4945786,829396,373396,1202792,1850081,200248,1826913,-134248,0,3742994,,,,3742994,0,0,0,20.23
1532,勤美,2018Q3,twse,24150675,13957302,38107977,13526690,8354773,21881463,3852521,1523567,6686210,155895,,12218193,,,4008321,16226514,0,0,0,31.71
1533,車王電,2018Q3,twse,3253321,1760643,5013964,1728589,664289,2392878,985475,271173,1359298,-213182,,2402764,,,218322,2621086,0,0,0,24.38
1535,中宇,2018Q3,twse,6005216,1266515,7271731,3818690,488444,4307134,1237426,628374,1156709,-57912,0,2964597,0,,0,2964597,,0,0,23.96
1536,和大,2018Q3,twse,5614940,9781119,15396059,4060668,4721677,8782345,2549565,1916204,2102632,-10383,,6558018,,,55696,6613714,,0,0,25.72
1537,廣隆,2018Q3,twse,4397097,1299869,5696966,1655522,328462,1983984,817854,665000,2202089,28039,,3712982,,,0,3712982,0,0,0,45.40
1538,正峰,2018Q3,twse,363144,876131,1239275,504194,397551,901745,561358,,-172775,-51053,,337530,,,,337530,0,0,0,6.01
1539,巨庭,2018Q3,twse,2232185,840977,3073162,1698144,234728,1932872,653700,0,487158,-568,,1140290,,,0,1140290,0,0,0,17.44
1540,喬福,2018Q3,twse,1459650,394121,1853771,420622,18529,439151,854736,235452,324432,0,0,1414620,,,0,1414620,0,0,0,16.55
1541,錩泰,2018Q3,twse,1942524,837717,2780241,1554461,88234,1642695,788000,1364,350064,-1882,,1137546,,,,1137546,0,0,0,14.44
1558,伸興,2018Q3,twse,5187582,1893426,7081008,1989951,411210,2401161,605526,1387345,2829618,-182285,-2163,4638041,,,41806,4679847,,0,17000,76.62
1560,中砂,2018Q3,twse,3124577,3505157,6629734,1958665,298927,2257592,1410000,1245621,1398707,11189,,4065517,0,,306625,4372142,,0,0,28.83
1568,倉佑,2018Q3,twse,1844577,1819970,3664547,1112351,955279,2067630,1030865,145471,451656,-31075,,1596917,,,,1596917,,0,0,15.49
1582,信錦,2018Q3,twse,7383554,1240537,8624091,3040296,282629,3322925,1237242,2591280,1926469,-453825,0,5301166,,,0,5301166,,0,0,42.85
1583,程泰,2018Q3,twse,10121434,4778436,14899870,7903627,1184366,9087993,1104004,488809,2709897,17161,,4319871,,,1492006,5811877,,0,0,39.13
1587,吉茂,2018Q3,twse,1360922,1119236,2480158,933274,357376,1290650,677359,425045,154462,-52979,-14379,1189508,,,0,1189508,0,0,743000,17.76
1589,永冠-KY,2018Q3,twse,7599056,6974282,14573338,3279078,2723606,6002684,1116175,5837900,2370555,-1088638,0,8235992,,,334662,8570654,,0,0,73.79
1590,亞德客-KY,2018Q3,twse,13898654,20044278,33942932,14001795,3650647,17652442,1890250,6870172,8415942,-895701,0,16280663,0,,9827,16290490,0,0,0,86.13
1597,直得,2018Q3,twse,2162359,1217844,3380203,969063,571628,1540691,738069,440667,682192,-19795,0,1841133,,,-1621,1839512,0,0,0,24.95
1598,岱宇,2018Q3,twse,2921554,3586749,6508303,3595368,963711,4559079,929502,734327,227372,-77216,-172340,1641645,,,307579,1949224,,0,4000000,18.46
1603,華電,2018Q3,twse,3538653,4487253,8025906,2303035,775307,3078342,1916880,486837,4943205,-170615,-2244172,4932135,,,15429,4947564,0,0,32841809,31.05
1604,聲寶,2018Q3,twse,4106801,7733480,11840281,2857442,2497314,5354756,4070084,162519,3125209,-291327,-855593,6210892,,,274633,6485525,72758171,0,39041829,16.04
1605,華新,2018Q3,twse,55086828,73644368,128731196,30872163,18611692,49483855,33260002,15976026,30876759,-2663887,0,77448900,,,1798441,79247341,,0,0,23.29
1608,華榮,2018Q3,twse,5226441,6065845,11292286,2872249,877127,3749376,6327735,248591,661815,-23269,-868955,6345917,,,1196993,7542910,,0,208563824,14.96
1609,大亞,2018Q3,twse,10843729,9045057,19888786,6145620,5715726,11861346,5721808,526398,650064,-113286,-20770,6764214,0,,1263226,8027440,0,0,5633667,11.94
1611,中電,2018Q3,twse,2928069,2745365,5673434,1010310,220153,1230463,3984392,958,501647,-43330,-696,4442971,,,0,4442971,0,0,116273,11.15
1612,宏泰,2018Q3,twse,2809084,2645703,5454787,700469,152320,852789,3160801,191704,1424821,-179032,0,4598294,,,3704,4601998,,0,0,14.55
1614,三洋電,2018Q3,twse,2206183,4504787,6710970,871752,632917,1504669,2691134,247531,2349903,-9857,-132298,5146413,,,59888,5206301,0,0,10182744,19.88
1615,大山,2018Q3,twse,1464384,1136413,2600797,822593,139885,962478,1118618,0,754115,-234414,,1638319,,,,1638319,0,0,0,14.65
1616,億泰,2018Q3,twse,2206470,1027272,3233742,1472556,155766,1628322,1941485,2480,-173044,-80424,-85077,1605420,,,,1605420,,0,4654499,8.47
1617,榮星,2018Q3,twse,2226526,958520,3185046,1336974,144701,1481675,1442332,75660,285789,-100413,0,1703368,,,3,1703371,0,0,0,11.81
1618,合機,2018Q3,twse,2376989,2033001,4409990,351187,34292,385479,2408647,503895,1292967,-180998,,4024511,,,,4024511,,0,0,16.71
1626,艾美特-KY,2018Q3,twse,4748370,3046575,7794945,4659362,815941,5475303,1228436,979283,366908,-230003,-33051,2311573,,,8069,2319642,0,0,1258000,19.01
1702,南僑,2018Q3,twse,9457622,12522468,21980090,9272176,6851062,16123238,2941330,1011972,2832242,-623968,-576860,5584716,,,272136,5856852,0,0,46783259,22.58
1707,葡萄王,2018Q3,twse,2125157,7642968,9768125,2768479,677239,3445718,1362864,958793,3153725,-73311,-91062,5311009,,,1011398,6322407,,0,508000,39.12
1708,東鹼,2018Q3,twse,1824110,9534202,11358312,1791069,3850045,5641114,2014479,14570,3695807,-7658,,5717198,,,0,5717198,0,0,0,28.38
1709,和益,2018Q3,twse,5264637,6254270,11518907,3318819,691655,4010474,4941591,188238,1846693,152023,,7128545,,,379888,7508433,0,0,0,14.43
1710,東聯,2018Q3,twse,8092268,29154092,37246360,10666566,8240733,18907299,8857031,765359,6186311,-780827,-187798,14840076,,,3498985,18339061,,0,13753554,17.02
1711,永光,2018Q3,twse,6567149,7362696,13929845,3975129,1989992,5965121,5477522,473558,1738159,-41052,,7648187,,,316537,7964724,,0,0,13.96
1712,興農,2018Q3,twse,7124742,7912973,15037715,5396545,2763658,8160203,4204926,450275,2471076,-298466,0,6827811,0,,49701,6877512,0,0,0,16.24
1713,國化,2018Q3,twse,969361,1502318,2471679,41305,129231,170536,1509517,3167,796753,-8294,0,,,,,2301143,0,0,0,15.24
1714,和桐,2018Q3,twse,16561197,10354525,26915722,10468736,2065925,12534661,10168248,50541,1094044,-252348,-95951,10964534,,,3416527,14381061,0,0,13659844,10.93
1717,長興,2018Q3,twse,32167380,23567397,55734777,15873301,18530574,34403875,12402795,356046,8545621,-607035,,20697427,,,633475,21330902,,0,0,16.69
1720,生達,2018Q3,twse,3155128,3184807,6339935,1647545,513416,2160961,1786961,197266,1531097,119364,,3634688,,,544286,4178974,0,0,0,20.34
1721,國慶科技,2018Q3,twse,2240402,1924365,4164767,1104926,749451,1854377,2223473,37785,54862,-10570,0,2305550,0,,4840,2310390,0,0,0,10.37
1722,台肥,2018Q3,twse,13445205,62871090,76316295,2857946,23623383,26481329,9800000,2243635,36811793,979538,,49834966,,,,49834966,0,0,0,50.85
1723,中碳,2018Q3,twse,4809905,7155046,11964951,3898355,1022782,4921137,2369044,820648,3697524,-96969,-117638,6672609,,,371205,7043814,,0,4753537,28.74
1725,元禎,2018Q3,twse,4825083,698083,5523166,2216141,82881,2299022,1818300,2317,707170,706813,-10456,3224144,,,0,3224144,,0,748000,17.80
1726,永記,2018Q3,twse,6966826,2924332,9891158,1271225,303769,1574994,1620000,109071,6865440,-278347,0,8316164,,,0,8316164,0,0,0,51.33
1727,中華化,2018Q3,twse,1249977,1313523,2563500,1057044,12851,1069895,1102500,9324,376710,-10743,,1477791,,,15814,1493605,,0,0,13.40
1730,花仙子,2018Q3,twse,1502392,1299029,2801421,1222921,27216,1250137,625415,220040,579495,-20652,0,1404298,0,,146986,1551284,0,0,0,23.60
1731,美吾華,2018Q3,twse,1513019,1225898,2738917,690371,307615,997986,1329152,200515,370951,-159687,,1740931,,,,1740931,,0,0,13.10
1732,毛寶,2018Q3,twse,341209,212997,554206,111458,21859,133317,424439,2698,-1119,-5129,,420889,,,,420889,0,0,0,9.92
1733,五鼎,2018Q3,twse,1588477,1051467,2639944,557967,399194,957161,997267,62209,612033,9513,-1181,1679841,,,2942,1682783,,0,36000,16.85
1734,杏輝,2018Q3,twse,2217228,3724686,5941914,938925,1518720,2457645,1677221,1045948,280685,-68577,,2935277,,,548992,3484269,0,0,0,17.50
1735,日勝化,2018Q3,twse,2111952,955482,3067434,1538644,156580,1695224,993880,98017,285650,-5337,,1372210,,,0,1372210,,0,0,13.81
1736,喬山,2018Q3,twse,16376672,6228161,22604833,12154647,2579800,14734447,3040166,54996,5862543,-1044276,-48948,7864481,,,5905,7870386,,0,900000,25.95
