stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2025Q2,twse,141351056,66036318,207387374,131594617,27785594,159380211,16184093,,2165685,14176355,4504313,-29834,37000612,,11006551,48007163,,0,4680487,22.93
1718,中纖,2025Q2,twse,776924531,251959148,1028883679,914304882,28836063,943140945,16859057,,1712237,2548333,1348954,-1135671,21332910,,64409824,85742734,,0,344325645,15.90
2207,和泰車,2025Q2,twse,363737815,140949782,504687597,357800009,40885272,398685281,5571028,,2871305,60269330,2821015,,71532678,,34469638,106002316,0,0,0,128.40
2905,三商,2025Q2,twse,151641138,1425718690,1577359828,20869933,1517591878,1538461811,11224957,0,4087837,4860034,-6915643,-754245,12502940,0,26395077,38898017,0,0,69217000,11.87
