stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2025Q1,tpex,1164199,981684,2145883,562008,75054,637062,413387,,145207,790802,113144,,1462540,,,46281,1508821,,0,0,35.38
1259,安心,2025Q1,tpex,1230629,5031307,6261936,1963780,1904065,3867845,323895,,809816,928966,316880,,2379557,,,14534,2394091,0,0,0,73.47
1264,德麥,2025Q1,tpex,3212525,2391150,5603675,1529700,96975,1626675,370644,,673837,2055680,31773,-2432,3129502,,,847498,3977000,,0,12000,84.46
1268,漢來美食,2025Q1,tpex,2406114,4533693,6939807,1865806,2637207,4503013,422237,,1123334,841220,50003,,2436794,,,,2436794,,0,0,57.71
1294,漢田生技,2025Q1,tpex,567733,581008,1148741,231546,92295,323841,276233,,296272,277717,,-28361,821861,,,3039,824900,,0,300000,30.08
1295,生合,2025Q1,tpex,730347,1783411,2513758,582107,911810,1493917,313548,,254139,443105,9049,,1019841,,,,1019841,0,0,0,32.53
1336,台翰,2025Q1,tpex,1191974,1982461,3174435,938407,310224,1248631,776144,,676871,538259,-65470,,1925804,,,,1925804,0,0,0,24.81
1565,精華,2025Q1,tpex,4279717,3803628,8083345,1542730,287456,1830186,504165,,526000,5220488,2506,,6253159,,,,6253159,0,0,0,124.03
1569,濱川,2025Q1,tpex,3642524,3100051,6742575,3164798,656598,3821396,1214474,,1033431,516611,-6134,,2758382,,,162797,2921179,,0,0,22.71
1570,力肯,2025Q1,tpex,910124,289662,1199786,155108,12469,167577,515008,,0,483693,33508,0,1032209,,,0,1032209,0,0,0,20.04
1580,新麥,2025Q1,tpex,2734542,1818107,4552649,1295271,194206,1489477,502302,,206827,2217194,-18093,,2908230,,,154942,3063172,,0,0,57.90
1584,精剛,2025Q1,tpex,3815405,3936602,7752007,1582291,1070370,2652661,2324705,,2044435,664913,-8792,,5025261,,,74085,5099346,0,0,0,21.62
1586,和勤,2025Q1,tpex,2013976,1935119,3949095,888883,1112847,2001730,1068495,,832685,310960,-44451,-220324,1947365,,,,1947365,0,0,5554000,19.22
1591,駿吉-KY,2025Q1,tpex,336236,278656,614892,25654,19135,44789,380480,,149121,159939,-119437,,570103,,,,570103,,0,0,14.98
1593,祺驊,2025Q1,tpex,884290,1196983,2081273,438895,252845,691740,397848,,584402,340342,-29585,0,1293007,,,96526,1389533,0,0,0,32.50
1595,川寶,2025Q1,tpex,2971695,1382940,4354635,1199478,328645,1528123,541520,,780776,1495864,8180,,2826340,,,172,2826512,,0,0,52.19
1599,宏佳騰,2025Q1,tpex,1457562,1501583,2959145,844813,135026,979839,745287,,418166,890384,-31581,-63380,1958876,,,20430,1979306,0,0,1500000,26.82
1742,台蠟,2025Q1,tpex,731930,1045380,1777310,280796,122062,402858,935593,,165098,277073,13468,-16780,1374452,,,,1374452,0,0,888000,14.83
1777,生泰,2025Q1,tpex,1395432,1499188,2894620,423105,71885,494990,445917,,983776,973240,-3303,,,,,,2399630,0,0,0,53.81
1780,立弘,2025Q1,tpex,1745885,579298,2325183,1006663,60620,1067283,960241,,9654,292147,-4142,,1257900,,,,1257900,0,0,0,13.10
1781,合世,2025Q1,tpex,518563,233543,752106,155228,198572,353800,474076,,35107,-63148,-47729,,398306,,,,398306,0,0,0,8.40
