stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2021Q2,tpex,7023144,2043540,9066684,4096566,62581,4159147,2517398,,119609,1668358,602172,,,,,,4907537,0,0,0,19.49
6015,宏遠證,2021Q2,tpex,16300760,1074855,17375615,11408317,846128,12254445,3308168,,353149,1371987,87866,0,5121170,,,,5121170,0,0,0,15.48
6016,康和證,2021Q2,tpex,35373592,5611241,40984833,31443639,551961,31995600,5944550,,175314,2369088,443692,0,8932644,,,56589,8989233,0,0,0,15.03
6020,大展證,2021Q2,tpex,6636557,827643,7464200,3059631,7281,3066912,2523532,,461,1729080,143742,,4396815,,,473,4397288,0,0,0,17.42
6021,美好證,2021Q2,tpex,17242213,1201925,18444138,11477185,1225347,12702532,3098559,,30845,1757335,854867,,5741606,,,,5741606,0,0,0,18.53
6023,元大期貨,2021Q2,tpex,104859211,3384089,108243300,96362041,222545,96584586,2899763,,3070484,4366034,1322433,,11658714,,,,11658714,0,0,0,40.21
6026,福邦證,2021Q2,tpex,8192659,997644,9190303,4261659,80248,4341907,2842475,,147748,1367929,52920,,4411072,,,437324,4848396,,0,0,15.52
