stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2025Q2,twse,5121396,1480008,11911,,,10177132,5129543,1487335,26910,193252,,494762,,24122249,,1854007,152160,,,,,,,27058,14710559,,,69471,62700,29040,,16904995,2236080,,0,5010096,-28922,,,,,,7217254,0,0,0,32.28
2832,台產,2025Q2,twse,4584543,1265448,,,,16020447,3230628,390482,37535,7373,22912,737946,,26297314,,2321325,169237,,,,,,,39788,11298709,,,37197,264150,121538,,14251944,3622004,,98964,7924553,399849,,,,,,12045370,,0,0,33.26
2850,新產,2025Q2,twse,12750733,3501866,0,,,29534354,12967855,1162866,29291,53989,165555,922720,,61089229,,7221547,403630,,0,0,,,,29850,34690586,,,0,62115,231122,,42638850,3159633,,64839,14685685,540222,0,,,,,18450379,0,0,0,58.39
2851,中再保,2025Q2,twse,9556172,516924,1409,,,37093194,7525626,285286,623,13899,105738,2443108,,57541979,,2531546,299245,,8300,,,,,645,35507475,,,,203384,82925,,38633520,8003888,,1560000,9912720,-568149,,,,,,18908459,0,0,0,23.62
2852,第一保,2025Q2,twse,2465032,826710,,,,13663621,2610292,603330,3741,19242,27239,571793,,20791000,,1517992,115659,,,,,,,3781,10344071,,,0,92934,162345,,12236782,3011638,,0,5294196,248384,,,,,,8554218,,0,0,28.40
