stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2025Q2,twse,33299715,231590137,164650401,385952093,844950369,,1749447,82928539,247665,,,2348376007,6402214,265949,,14981441,13991223,33832080,1972857,996218,3971768,16095804,4186253927,268201306,,30545092,,89561727,47619660,92963959,3254716,,3241464882,71390379,2604000,,25431166,84619075,2030372,6181558,5279473,3971147365,139169651,17766839,64769637,-6601997,,,215104130,2432,215106562,,0,0,15.61
2881,富邦金,2025Q2,twse,413560838,473936284,1837810851,803234324,3568879449,10553135,99534836,382727910,2927028,3831195,,3147737483,44110935,59900969,,540247227,301353551,75898701,14382186,33250473,34321663,53939624,11902138662,160748787,71680,119470869,18045021,75154893,37483950,306290801,13529824,188385,4451526179,396909387,11673723,,4756980181,569310933,21812462,32421573,100195005,11071813653,156073549,155004356,634709786,-129590495,,,816197196,14127813,830325009,0,0,0,53.47
2882,國泰金,2025Q2,twse,501950724,433311700,1982618508,1031821302,4660939903,5771006,29252387,288755074,1822149,,,3155165814,22809468,61892919,,758289821,492165847,109744268,5155408,32314653,112928991,100046787,13786756729,138398975,,135314677,1631823,31627574,90854335,245416165,37782145,,3947093884,255592184,65011373,,7069361771,806542194,19755515,64145415,96857043,13005385073,162025102,203119191,573413956,-173660731,0,0,764897518,16474138,781371656,,0,0,47.21
2883,凱基金,2025Q2,twse,85178408,58250828,604440371,240395477,1603221122,253245,85135870,178793566,882151,,,538272213,897571,26641580,,182934802,56230565,30407059,12055002,16669708,12403967,92452899,3825516404,15615366,,84058990,683321,155532441,43409906,139986064,3349053,,609896202,104819692,24090282,,2040101079,234364807,4506843,12983642,85585241,3558982929,185573139,33747556,99349022,-52260759,,,266408958,124517,266533475,833126,0,0,14.49
2884,玉山金,2025Q2,twse,65957647,306681504,260847064,349814440,495034840,13866,25116882,148758542,565723,,,2419773112,,,,9491737,1248866,34217533,7839834,6594629,3555661,31247455,4166759335,56531680,,92982985,268846,34391937,17185979,71328851,4211285,,3459202768,49060000,308052,,1049877,118227235,5186482,2565416,5821404,3918322797,161740000,35432297,48671299,2421701,,,248265297,171241,248436538,,0,0,15.52
2885,元大金,2025Q2,twse,98107490,107827584,623642736,320686124,558598298,,87520513,368127136,2773281,66640,,1341993388,1217371,2558532,6823786,159589229,15021998,29895216,10266432,30520000,6013826,104824402,3876073982,9768091,,226957970,,205464705,124641609,254103184,6252464,,1770578856,122685239,65414812,,387456903,202853821,5906605,5006376,158772658,3545863293,133311499,38337636,130688510,6074949,,,308412594,21798095,330210689,0,0,0,23.83
2886,兆豐金,2025Q2,twse,101650103,624350477,261696223,535177416,573302666,,1388877,105024321,3365,0,,2280453419,15198105,5105614,,7838755,2117290,22623406,2043611,1321623,6461730,27110027,4572867028,595808761,2174493,26642021,,303799999,27172757,162671683,6379056,,2965322035,45200000,4986232,,30487711,26275086,2108008,2360543,9463108,4210851493,148333783,76835799,132656802,4189151,0,0,362015535,0,362015535,0,0,0,24.41
2887,台新新光金,2025Q2,twse,25408907,109928109,205794629,178020845,771527723,,512067,180055215,,,,1785697056,694673,491147,,63456658,11006637,24898636,2376176,3660143,7684416,22975780,3394188817,27348108,,78869192,,58308674,30083543,78488180,5737324,,2389009663,53350000,6983235,,273627740,152365934,2446124,1293548,23798851,3181710116,140761443,38197778,35839565,-2256457,-89298,,212453031,25670,212478701,,0,1927518,15.10
2889,國票金,2025Q2,twse,4319598,4,179549448,141686111,699384,,0,45005374,56873,,,,,5494483,,16149824,394789,6962688,170284,264977,428439,5833293,407015569,,18448615,3054605,,271062317,22293777,22373673,635580,,,,,,1774236,11334176,167701,57253,5851887,357053820,36335635,403368,4008195,1954510,0,,42701708,7260041,49961749,0,0,0,12.09
2890,永豐金,2025Q2,twse,37431161,195560456,120499726,360879858,323292249,,93399270,150858895,331627,,,1668684709,,983821,,55569226,2137905,13614042,4467621,7876119,3667942,32717234,3071971861,92424436,0,86633302,,69492525,32582588,87040329,3540117,,2297443637,62134094,11502663,18437,2751244,94484813,4038252,1739395,18243807,2864069639,131171698,6131053,75964781,-7236383,,,206031149,1871073,207902222,,0,0,16.24
2891,中信金,2025Q2,twse,173644914,474793858,680022431,603503650,2083309468,50903,21306314,278349158,5427566,,,4034035301,5470183,20560461,,131259339,112929354,50348483,17369379,40104607,16752895,80993344,8830231608,140928523,28651375,105461434,435269,212740632,40569582,160811776,10711054,,5400065139,152709888,,,1823360216,199663486,16558685,13492152,54990407,8361149618,201503708,60615291,240561614,-60059435,,,442621178,26460812,469081990,0,0,0,21.97
2892,第一金,2025Q2,twse,52741658,360153777,198888259,418588334,965536054,,2336110,74609220,1092207,,,2640874748,69682,3498220,,15353233,12514991,27705179,2433919,1133950,4877957,25702916,4808110414,377140075,0,47465973,,19807476,35436497,77191875,5639621,,3731812477,70800000,6450000,,74109375,83806514,2320014,8306633,5117401,4545403931,143794686,26107246,75863427,16941124,,,262706483,0,262706483,0,0,0,18.73
5880,合庫金,2025Q2,twse,63098939,439521472,170793621,512987752,873714620,,1400789,51873712,2930155,,,3023045172,251823,141083,,72989525,11286435,31809491,1729988,4739487,4775131,5957332,5273046527,488816707,,19496894,,71694300,32649773,84457491,7056241,,4105836095,80240000,7590465,,42186292,68203407,1680720,3582360,1381806,5014872551,156809369,45652306,60271160,-10039129,,,252693706,5480270,258173976,,0,0,16.60
