stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2021Q1,tpex,5337291,1505804,6843095,2680087,62876,2742963,2374904,,119608,1542167,63453,,,,,,4100132,0,0,0,17.26
6015,宏遠證,2021Q1,tpex,12887749,1093875,13981624,9593856,77964,9671820,3308168,,312359,618295,70982,0,4309804,,,,4309804,0,0,0,13.03
6016,康和證,2021Q1,tpex,31218445,5416700,36635145,27439771,522668,27962439,5944550,,175307,2033103,463521,0,8616481,,,56225,8672706,0,0,0,14.49
6020,大展證,2021Q1,tpex,6676563,790781,7467344,3030828,8680,3039508,2523532,,461,1789155,114214,,4427362,,,474,4427836,0,0,0,17.54
6021,美好證,2021Q1,tpex,14467236,1215704,15682940,9206674,811183,10017857,3097559,,42157,1622028,903339,,5665083,,,,5665083,,0,0,18.29
6023,元大期貨,2021Q1,tpex,100760303,3380740,104141043,91598729,233494,91832223,2899763,,3070484,4935834,1402739,,12308820,,,,12308820,0,0,0,42.45
6026,福邦證,2021Q1,tpex,6106386,1005211,7111597,3091899,84455,3176354,2485541,,14831,1014229,31854,,3546455,,,388788,3935243,0,469000,0,14.25
