stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2025Q4,twse,156997110,68601980,225599090,147572011,25155217,172727228,16184093,,2161867,16126241,7036235,-95527,41412909,,11458953,52871862,,0,13420487,25.80
1718,中纖,2025Q4,twse,789172649,249115683,1038288332,912922378,33420171,946342549,16859057,,1748211,2732618,1817914,-1182515,21975285,,69970498,91945783,,0,351674645,16.47
2207,和泰車,2025Q4,twse,370773845,150251110,521024955,355893585,41375492,397269077,5571028,,2919185,70959055,6708911,,86158179,,37597699,123755878,0,0,0,154.65
2905,三商,2025Q4,twse,173049054,1518655979,1691705033,22138076,1620639162,1642777238,11103717,0,4165209,5601308,-4512106,-592930,15765198,0,33162597,48927795,0,0,57093000,14.97
