stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2023Q3,twse,121431657,66609734,188041391,119265945,22540521,141806466,16184093,,1962546,13546614,4174661,-29834,35838080,,10396845,46234925,,0,4680487,22.21
1718,中纖,2023Q3,twse,655133261,213770196,868903457,762041927,29375172,791417099,16859057,0,1718628,3407774,506209,-1135056,21356612,0,56129746,77486358,,0,344225645,15.92
2207,和泰車,2023Q3,twse,334022258,131481140,465503398,334665449,34744880,369410329,5571028,,2897444,49354749,4746706,,62569927,,33523142,96093069,0,0,0,112.31
2905,三商,2023Q3,twse,113471622,1458748266,1572219888,20201225,1506579091,1526780316,11224957,0,4413981,5972479,-3875766,-592930,17142721,0,28296851,45439572,0,0,57093000,16.09
