stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2022Q2,twse,87004273,8688053,95692326,66751624,184127,66935751,14558313,,91261,12807227,1220894,0,28677695,,,78880,28756575,0,0,0,19.70
6005,群益證,2022Q2,twse,178298865,17109509,195408374,155287716,2704998,157992714,21709081,,2743256,8601192,1634284,,34687813,,,2727847,37415660,,0,0,15.98
6024,群益期,2022Q2,twse,52599548,523339,53122887,46784670,59018,46843688,2104376,,1663251,2574317,-65251,,6276693,,,2506,6279199,,0,0,29.83
