stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2023Q3,twse,3870173,842962,7234,,,8693664,4545632,1279926,19364,161048,,721175,,20141178,,1347563,58243,,,,,,,19537,12626680,,,105972,63920,19339,,14241254,2236080,,0,3682150,-18306,,,,,,5899924,,0,0,26.39
2832,台產,2023Q3,twse,3194675,854713,,,,14697463,2452653,365729,57879,13850,22089,735437,,22394488,,1033466,164681,,,,,,,67637,9804773,,,55789,292506,97293,,11516145,3622004,,98962,7061863,95514,,,,,,10878343,,0,0,30.03
2850,新產,2023Q3,twse,11459156,2201755,0,,,22535779,7885993,1149035,19963,21626,210259,929673,0,46413239,,2788533,171260,,222206,,,,,20458,26287169,,,46872,89020,154029,,29779547,3159633,,64800,12734500,674759,0,,,,,16633692,,0,0,52.64
2851,中再保,2023Q3,twse,16535842,443074,14360,,,26067752,7733534,290148,1402,12358,332447,2341258,,53772175,,782937,23034,,465799,,,,,1424,33740958,,,1118,315877,181057,,35512204,8003888,,1560000,8669387,26696,,,,,,18259971,,0,0,22.81
2852,第一保,2023Q3,twse,1598004,442728,,,,12832195,3149953,630875,5425,36905,23729,572166,,19291980,,740507,48579,,,,,,,5498,10378033,,,38470,95694,109078,,11415859,3011638,,0,4605552,258931,,,,,,7876121,,0,0,26.15
