stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2025Q3,twse,3722046,1010061,0,,,12021822,6824805,1482078,24149,182258,,435912,,25703131,,1257874,56178,,,,,,,24313,16628193,,,69356,62700,26056,,18124670,2236080,,0,5382623,-40242,,,,,,7578461,,0,0,33.89
2832,台產,2025Q3,twse,2803983,1047296,,,,15765451,3600643,2400670,48252,7337,20214,757086,,26450932,,2560988,133261,,,,,,,50298,11722705,,,36997,264150,153304,,14921703,2535403,,98964,8453757,441105,,,,,,11529229,,0,0,45.47
2850,新產,2025Q3,twse,13365238,3094707,0,,,27959054,13399095,1147560,27638,51855,157213,955872,0,60158232,,4483590,225513,,66882,,,,,28208,35612391,,,0,37387,125670,,40579641,3159633,,64839,15650396,703723,0,,,,,19578591,,0,0,61.96
2851,中再保,2025Q3,twse,9364635,444087,0,,,38554262,6352181,285024,534,15514,18886,2356356,,57391479,,668866,368747,,109413,,,,,554,35405887,,,,169287,47879,,36770633,8003888,,1560000,10700722,356236,,,,,,20620846,0,0,0,25.76
2852,第一保,2025Q3,twse,2130898,505668,,,,13963227,2467470,600609,3153,16956,17379,609042,,20314402,,790476,79593,,,,,,,3195,10271383,,,0,92934,202893,,11440474,3011638,,,5576322,285968,,,,,,8873928,,0,0,29.47
