stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2017Q2,tpex,3495763,1504407,5000170,1905054,36712,1941766,2122835,123904,891774,-80109,,,,,3058404,0,0,0,14.41
6015,宏遠證,2017Q2,tpex,9423849,789541,10213390,5902766,9323,5912089,3800008,209615,297031,64682,-70035,4301301,,,4301301,0,0,10000000,11.63
6016,康和證,2017Q2,tpex,26447942,3023950,29471892,22142111,357238,22499349,6333368,192524,751261,-58455,-289762,6928936,,,6972543,0,0,38000000,11.64
6020,大展證,2017Q2,tpex,4175643,688573,4864216,1111167,8452,1119619,2523532,461,1220121,0,,3744114,,,3744597,0,0,0,14.84
6021,美好證,2017Q2,tpex,6457004,1442702,7899706,3382719,53842,3436561,3067559,12157,1401876,-18447,,4463145,,,4463145,0,0,0,14.55
6023,元大期貨,2017Q2,tpex,55298318,2548393,57846711,50814325,74628,50888953,2322763,940976,2762758,931261,,6957758,,,6957758,,0,0,29.95
6026,福邦證,2017Q2,tpex,5088048,606706,5694754,2388900,235,2389135,2417000,15117,480885,-728,0,2912274,,,3305619,0,0,0,12.05
