stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
3317,尼克森,2020Q1,tpex,1983262,474116,2457378,522193,11721,533914,612515,630512,684398,-3961,,1923464,,,,1923464,0,0,0,31.40
3322,建舜電,2020Q1,tpex,1632418,727104,2359522,863721,305778,1169499,966515,23353,3557,-44858,0,948567,0,,241456,1190023,0,0,0,9.81
3323,加百裕,2020Q1,tpex,4567176,569868,5137044,2912044,3622,2915666,833059,663055,701557,27199,-5743,2219127,0,,2251,2221378,,0,282000,26.73
3324,雙鴻,2020Q1,tpex,4967893,2022437,6990330,2989685,276408,3266093,865453,1047649,1953457,-110075,-49939,3706545,,,17692,3724237,,0,734000,43.19
3325,旭品,2020Q1,tpex,1275449,340431,1615880,718868,32786,751654,746346,140778,64216,-87114,,864226,,,,864226,,0,0,11.58
3332,幸康,2020Q1,tpex,1196413,352706,1549119,193630,28975,222605,481042,180623,716054,-51205,,1326514,,,,1326514,0,0,0,27.58
3339,泰谷,2020Q1,tpex,409829,668911,1078740,198082,483299,681381,961814,0,-564404,-51,,397359,,,,397359,,0,0,4.13
3354,律勝,2020Q1,tpex,1001559,652740,1654299,414572,89373,503945,701124,324205,162642,-37617,0,1150354,,,,1150354,0,0,0,16.41
3360,尚立,2020Q1,tpex,5794365,157446,5951811,4898809,41653,4940462,688310,244364,84959,-6284,0,1011349,,,0,1011349,,0,0,14.69
3362,先進光,2020Q1,tpex,1999670,1568969,3568639,884172,229181,1113353,1115459,1018186,316783,-39529,,2410899,,,44387,2455286,,0,0,21.61
3363,上詮,2020Q1,tpex,1096931,921783,2018714,421223,104077,525300,905958,578841,262937,-127975,-126347,1493414,,,,1493414,0,0,4000000,17.25
3372,典範,2020Q1,tpex,879728,1181104,2060832,220374,87018,307392,1721000,93553,-61113,,,,,,,1753440,0,0,0,10.19
3373,熱映,2020Q1,tpex,866747,200984,1067731,251962,3070,255032,432898,163885,265815,-49899,,812699,,,,812699,,0,0,18.77
3374,精材,2020Q1,tpex,2451182,3869635,6320817,1417903,1451377,2869280,2713643,396424,341470,0,,,,,,3451537,,0,0,12.72
3379,彬台,2020Q1,tpex,730544,408464,1139008,708184,15993,724177,380417,69971,-16226,-19331,,414831,,,,414831,,0,0,10.90
3388,崇越電,2020Q1,tpex,4452940,794820,5247760,1076685,163009,1239694,740610,1454075,1769633,-88932,,3875386,,,132680,4008066,,0,0,52.33
3390,旭軟,2020Q1,tpex,1515151,301471,1816622,669153,7367,676520,675051,360392,111968,-7309,0,1140102,,,0,1140102,0,0,0,16.89
3402,漢科,2020Q1,tpex,2392521,498494,2891015,1490435,93578,1584013,730476,320338,307758,-48397,-3173,1307002,,,,1307002,,0,140000,17.93
3434,哲固,2020Q1,tpex,391940,91566,483506,207795,20274,228069,227000,,32564,-4127,,255437,,,,255437,0,0,0,11.25
3438,類比科,2020Q1,tpex,905746,693677,1599423,197324,1215,198539,673797,582219,156067,-11199,,1400884,,,,1400884,0,0,0,20.79
3441,聯一光電,2020Q1,tpex,860354,134579,994933,180661,23416,204077,400399,137721,253501,-7507,,784114,,,6742,790856,,0,0,19.58
3444,利機,2020Q1,tpex,850640,428465,1279105,525410,28173,553583,391146,56611,289844,-12079,0,725522,,,0,725522,,0,0,18.55
3455,由田,2020Q1,tpex,3493203,931027,4424230,2351870,136540,2488410,614687,752249,679598,-28160,-82554,1935820,,,,1935820,,0,1618000,32.34
3465,進泰電子,2020Q1,tpex,322371,169,322540,2683,238,2921,321603,179187,-182151,980,,319619,,,,319619,0,0,0,9.94
3466,德晉,2020Q1,tpex,1320197,506114,1826311,528907,14703,543610,608876,559169,204846,-90190,,1282701,,,,1282701,0,0,0,21.07
3479,安勤,2020Q1,tpex,2991410,1245272,4236682,1549232,220341,1769573,701942,974243,583354,-47303,-1535,2210701,0,,256408,2467109,,0,76201,31.53
3483,力致,2020Q1,tpex,3407439,1268352,4675791,2041476,464154,2505630,610274,1259946,451515,-151574,0,2170161,,,0,2170161,0,0,0,35.56
3484,崧騰,2020Q1,tpex,2393323,1094167,3487490,1289386,397766,1687152,697365,547379,610055,-96335,,1758464,,,41874,1800338,,0,0,25.22
3489,森寶,2020Q1,tpex,2788863,214143,3003006,1294856,416393,1711249,831307,331495,128955,,,1291757,,,,1291757,0,0,0,15.54
3490,單井,2020Q1,tpex,429099,1089187,1518286,171649,183369,355018,570065,415449,202361,-24607,0,1163268,,,,1163268,0,0,0,20.41
3491,昇達科,2020Q1,tpex,1657069,1321781,2978850,593070,39727,632797,608518,901078,447498,-6788,,1950306,,,395747,2346053,,0,0,32.05
3492,長盛,2020Q1,tpex,623326,211762,835088,271338,13256,284594,355316,19787,203497,-28106,0,550494,,,,550494,0,0,0,15.49
3498,陽程,2020Q1,tpex,2414084,1056377,3470461,1051962,138207,1190169,641730,1415210,410281,-105187,-86817,2275217,,,5075,2280292,,0,1900000,36.54
3499,環天科,2020Q1,tpex,790068,361649,1151717,502417,36528,538945,549706,53177,32692,-22803,,612772,,,0,612772,0,0,0,11.15
3508,位速,2020Q1,tpex,1249019,1468672,2717691,1383799,127904,1511703,1022677,2052302,-1704404,-51261,-56710,1262604,,,-56616,1205988,0,0,1076366,12.48
3511,矽瑪,2020Q1,tpex,746951,401940,1148891,295438,15502,310940,499729,270361,81545,-31511,,820124,,,17827,837951,,0,0,16.41
3512,皇龍,2020Q1,tpex,4162314,239898,4402212,3404676,31148,3435824,710000,232537,4301,19550,,966388,,,,966388,,0,0,13.61
3516,亞帝歐,2020Q1,tpex,808284,749526,1557810,300077,53518,353595,505902,778446,8573,-94896,0,1198025,0,,6190,1204215,0,0,0,23.68
3520,華盈,2020Q1,tpex,554803,143575,698378,207424,80203,287627,388468,2536,-26077,-17966,,346961,,,63790,410751,0,0,0,8.93
3521,台鋼建設,2020Q1,tpex,667573,479758,1147331,564968,100694,665662,467306,,14359,4,,481669,,,,481669,,0,0,10.31
3522,御嵿,2020Q1,tpex,284011,2848440,3132451,820259,1059600,1879859,726000,688676,-112534,-7599,-41951,1252592,,,0,1252592,,0,1502000,17.62
3523,迎輝,2020Q1,tpex,154172,867732,1021904,469053,105074,574127,880498,,-443212,10695,,447981,,,-204,447777,,0,0,5.09
3526,凡甲,2020Q1,tpex,2241271,865949,3107220,431592,595776,1027368,720473,647090,860692,-148403,0,2079852,,,0,2079852,,6750254,0,28.87
3527,聚積,2020Q1,tpex,2210951,453999,2664950,509861,17148,527009,409451,1065153,690068,-27788,,2136884,,,1057,2137941,0,0,0,52.19
3529,力旺,2020Q1,tpex,1694080,575693,2269773,364071,25390,389461,758336,405547,1185814,-65169,-404238,1880290,,,22,1880312,,0,1567000,25.32
3531,先益,2020Q1,tpex,1976317,496543,2472860,454402,177065,631467,611750,669678,648013,-124823,,1804618,,,36775,1841393,0,0,0,29.50
3537,堡達,2020Q1,tpex,1263212,240841,1504053,534867,67817,602684,486952,105466,334625,-25674,0,901369,0,,0,901369,0,0,0,18.51
3540,曜越,2020Q1,tpex,2867140,539603,3406743,1709044,326874,2035918,666130,485249,316752,-52737,-52570,1362824,,,8001,1370825,,0,2272000,21.18
3541,西柏,2020Q1,tpex,1468817,512912,1981729,797504,36779,834283,493211,81666,604088,-29623,-1896,1147446,0,,,1147446,0,0,28000,23.28
3546,宇峻,2020Q1,tpex,1259051,266321,1525372,318132,5757,323889,417480,294248,542204,-26509,-25940,1201483,,,,1201483,,0,393300,29.05
3548,兆利,2020Q1,tpex,3858977,2457466,6316443,1814679,601583,2416262,601214,1334534,2037972,-73539,0,3900181,,,0,3900181,,0,0,64.87
3551,世禾,2020Q1,tpex,1572880,2421608,3994488,552392,610036,1162428,567749,679504,1727515,-145263,,2829505,,,2555,2832060,,0,0,49.84
3552,同致,2020Q1,tpex,5634113,2434487,8068600,4452630,512946,4965576,855929,938209,1795672,-486786,,3103024,,,,3103024,0,0,0,36.25
3555,博士旺,2020Q1,tpex,406093,13391,419484,115691,11450,127141,355500,6901,-69709,-349,,292343,,,,292343,0,0,0,8.22
3556,禾瑞亞,2020Q1,tpex,1347234,194568,1541802,480814,44563,525377,594687,19842,335862,-810,,949581,,,66844,1016425,,0,0,15.97
3558,神準,2020Q1,tpex,4148348,1922460,6070808,2808221,236387,3044608,490609,703127,1727267,-13624,,2907379,,,118821,3026200,0,0,0,59.26
3564,其陽,2020Q1,tpex,1147908,480047,1627955,491911,4395,496306,591231,445827,95230,-639,,1131649,,,,1131649,,0,0,19.14
3567,逸昌,2020Q1,tpex,196805,420198,617003,62718,8141,70859,341270,49972,160384,-2113,-3369,,,,,546144,,0,173000,16.08
