stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2023Q4,tpex,5960848,1667097,7627945,1933895,35253,1969148,3084811,,192145,2126895,254946,,,,,,5658797,0,0,0,18.34
6015,宏遠證,2023Q4,tpex,13814040,1652817,15466857,10515583,214471,10730054,3512516,,355468,733063,135756,,4736803,,,,4736803,,0,0,13.49
6016,康和證,2023Q4,tpex,33955233,6359780,40315013,30099486,1287332,31386818,5944550,,175331,2306912,441856,,8868649,,,59546,8928195,0,0,0,14.92
6020,大展證,2023Q4,tpex,6563875,1146392,7710267,3099126,2319,3101445,2523532,,461,1623637,460734,,4608364,,,458,4608822,0,0,0,18.26
6021,美好證,2023Q4,tpex,13760217,1374285,15134502,7793832,1584828,9378660,3118159,,46759,1795777,795147,,5755842,,,,5755842,0,0,0,18.46
6023,元大期貨,2023Q4,tpex,108720210,3917236,112637446,96494441,1630296,98124737,2899763,,3070484,6605703,1936759,,14512709,,,,14512709,0,0,0,50.05
6026,福邦證,2023Q4,tpex,11620328,1302613,12922941,7189260,35965,7225225,3961619,,153832,1450626,131639,,5697716,,,0,5697716,,0,0,14.38
