stock_id,name,period,market,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2801,彰銀,2015Q3,twse,50393221,111940677,54497689,128501,,19658172,275599,,1327288065,62337960,199922565,,,40550937,22291966,12537514,438274,2798930,496616,1905556686,145131360,2735680,24104941,0,4288651,41054892,217381,,1501579110,43663946,,,918627,3987007,7070374,3564938,1778316907,84573232,,41851096,815451,0,127239779,,,,127239779,0,0,0,15.04
2812,台中銀,2015Q3,twse,13626603,87081049,35619789,0,4826992,6579485,31703,0,383411849,21750877,5261031,137164,407724,1111788,9190907,0,164472,526473,1615377,571343283,12023286,3114762,209769,0,1073459,10285364,127123,0,490279791,14400000,0,0,273161,787812,111021,693243,533378791,30340027,683751,6675805,264909,0,37964492,,,0,37964492,0,0,0,12.51
2820,華票,2015Q3,twse,371611,,112858077,,550676,1550966,173188,,,80597942,120105,,,178802,159069,,,114465,880053,197554954,15530000,,2717,,157546520,1032795,,,,,,,,1449681,11482,123851,175697046,13429600,2474,7874587,551247,0,,0,,,21857908,0,0,0,16.28
2834,臺企銀,2015Q3,twse,64832935,90386432,2705505,,14863861,17636154,103166,,1010074639,21288110,193629892,,,2106539,14062749,,118373,1508946,3130039,1436447340,96621944,0,389857,,4854455,33214036,,,1170790758,45600000,,,13728999,3010888,905304,771835,1369888076,56846618,0,9632552,80094,0,66559264,0,,0,66559264,0,0,0,11.71
2836,高雄銀,2015Q3,twse,3118709,14595561,4927364,,14934224,955283,23593,,177337347,34939049,10070162,,,1947548,2957826,,72488,210111,147063,266236328,10591873,,20161,,692974,3701709,52866,,231072875,7000000,,,175716,989437,,133704,254431315,7788659,1872395,2125579,18380,,11805013,,,0,11805013,0,0,0,15.16
2838,聯邦銀,2015Q3,twse,10987447,67505037,11878963,,19401017,14895594,343933,,275518412,22737529,2689847,53930,,61424182,7726942,3714068,2148498,2077635,7261186,510364220,4402124,,69383,,30689773,8050169,37043,,415512715,9600000,607246,,2686527,981087,849322,2615325,476100714,26051524,30856,6260229,1670050,,34012659,,,250847,34263506,,0,0,13.06
2845,遠東銀,2015Q3,twse,7113571,73599508,30032491,0,5456936,20843165,334,,342738811,39549500,3125381,1620691,,14148993,2948950,,1782422,620231,165752,543746736,18478418,,10647144,0,4565997,8243339,266931,,438089128,20306123,,,3194604,969811,,764411,505525906,30332430,459918,7624403,-195921,,38220830,,,,38220830,,0,0,12.60
2849,安泰銀,2015Q3,twse,6115855,52500710,24689095,,748556,7116787,291381,6999,186344161,43892303,894240,,,673948,949604,,228358,2768589,5943801,333164387,16855853,,8556425,,9416860,3889322,228600,,250597931,10000000,,1414865,2014212,429011,64237,233807,303701123,16796775,1461505,11079609,125375,0,29463264,,,0,29463264,0,0,0,17.54
