stock_id,name,period,market,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2801,彰銀,2016Q1,twse,37391391,148913616,41919700,211469,,17575228,51367,,1366066388,69144747,199281426,,,29425608,22143966,12534850,464727,2183300,781593,1948089376,154038567,579150,25726629,,4423938,22156935,348900,,1556482735,35172955,,,1668543,4277679,6669678,3413190,1814958899,84573232,,47320410,1236835,0,133130477,,,,133130477,0,0,0,15.74
2812,台中銀,2016Q1,twse,8330785,87728647,26947456,0,6361524,7935766,5941,0,392186311,37516346,7645560,134680,334642,1093581,9341455,0,187287,668671,1701093,588119745,11420996,3106169,352923,0,4021629,4880457,401213,0,505142104,15700000,0,0,554717,1105449,111064,450716,547247437,31840027,684156,7863292,484833,0,40872308,,,0,40872308,0,0,0,12.84
2820,華票,2016Q1,twse,1136860,,105091272,,299044,2345271,137822,,,88397078,0,,,178805,156734,,,109491,1177165,199029542,18340000,,5819,,153309801,2686777,,,,,,,,1469907,25228,87464,175924996,13429600,2474,8745339,927133,,,,,,23104546,0,0,0,17.20
2834,臺企銀,2016Q1,twse,41951824,95398008,2293875,,9523969,19924956,265479,,988179042,66375745,200750397,,,2090742,14114894,,147540,1231301,2035885,1444283657,74875012,,127279,,2120176,25717969,,,1210092773,45600000,,,11696554,3282092,894685,708096,1375114636,56846618,0,12040549,281854,0,69169021,0,,0,69169021,0,0,0,12.17
2836,高雄銀,2016Q1,twse,2321747,12625291,4115133,,6288745,1627851,37354,,169827518,36316761,13215658,,,1821238,2932893,,69909,222399,142504,251565001,4911749,,5057,,1517354,3802828,56919,,224504495,4000000,,,174545,387958,,110877,239471782,7788659,1872395,2378103,54062,0,12093219,,,0,12093219,0,0,0,15.53
2838,聯邦銀,2016Q1,twse,7686579,63715176,18039724,,35655351,14436429,341235,,265451312,26845634,5127655,53642,,57731406,7747869,4818423,2143482,1757682,8162902,519714501,6726711,,32187,,30410214,3682476,35511,,422368931,12100000,631686,,3405129,1044562,804269,2578684,483820360,26051524,32413,7740192,1802375,,35626504,,,267637,35894141,,0,0,13.68
2845,遠東銀,2016Q1,twse,6212221,79000724,37855347,0,12789085,19080804,2982,,324676509,29668132,2734915,1699908,,14814182,2841310,,1769680,592702,260613,533999114,13255741,,10254995,0,10024841,3788831,529171,,431212594,20281222,,,3172484,1123847,,490839,494134565,30332430,459918,9162672,-90471,,39864549,,,,39864549,,0,0,13.14
2849,安泰銀,2016Q1,twse,4794536,54216866,33465414,,922329,7377615,221936,89967,176216747,22248290,871560,,,118334,838242,,223569,2421370,2772113,306798888,5175333,,2396986,,5448630,2663565,242634,,245703966,10000000,,1414865,2546589,480433,42254,117195,276232450,16796775,1461505,12265093,43065,0,30566438,,,0,30566438,0,0,0,18.20
