stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2019Q4,twse,118145990,249336395,367482385,66532743,92487775,159020518,56656192,48015947,65626033,23734855,-348959,193684068,,,14777799,208461867,,0,8000000,34.23
1102,亞泥,2019Q4,twse,89242066,208036446,297278512,74335619,53493855,127829474,33614472,1456054,108564355,2432477,,146067358,,,23381680,169449038,,0,0,43.45
1103,嘉泥,2019Q4,twse,10657604,28063030,38720634,3700460,11343949,15044409,7747805,847377,10660775,4654268,-1096783,22813442,,,862783,23676225,,0,130370320,35.40
1104,環泥,2019Q4,twse,4267262,19134671,23401933,3831854,1467033,5298887,6536092,41430,11013644,392291,,17983457,,,119589,18103046,,0,0,27.51
1108,幸福,2019Q4,twse,5087148,2241729,7328877,1617131,1390809,3007940,4047380,8,269466,4006,0,4320860,0,,77,4320937,,0,0,10.68
1109,信大,2019Q4,twse,5683105,5508189,11191294,2256725,304447,2561172,3419579,22551,3608235,-231848,,6818517,,,1811605,8630122,0,0,0,19.94
1110,東泥,2019Q4,twse,2026192,7714156,9740348,661655,507709,1169364,5720008,188162,2114087,514103,-12185,8524175,,,46809,8570984,,0,2112865,14.96
1201,味全,2019Q4,twse,6536514,12560429,19096943,7290451,4862697,12153148,5060629,36103,2141842,-302706,,6935868,,,7927,6943795,0,0,0,13.71
1203,味王,2019Q4,twse,4334741,5090285,9425026,1735178,1474274,3209452,2400000,112965,2317751,205275,-38464,4997527,,,1218047,6215574,0,0,2293865,21.02
1210,大成,2019Q4,twse,21286860,26013877,47300737,20172456,2803762,22976218,8273391,3011373,6259370,902128,-219132,18227130,,,6097389,24324519,,0,45362433,23.31
1213,大飲,2019Q4,twse,237470,1028532,1266002,125943,576652,702595,566226,21938,-24610,-147,,563407,,,,563407,0,0,0,9.95
1215,卜蜂,2019Q4,twse,6846284,11804077,18650361,6450161,3573206,10023367,2679910,2137,3641000,1599285,,7922332,,,704662,8626994,0,0,0,29.56
1216,統一,2019Q4,twse,162827597,314627676,477455273,152367805,151082163,303449968,56820154,3897742,54692940,-6994492,,108416344,,,65588961,174005305,0,0,0,19.08
1217,愛之味,2019Q4,twse,2176972,10719014,12895986,3346048,3110672,6456720,4945134,266323,606288,-136823,,5680922,,,758344,6439266,,0,0,11.49
1218,泰山,2019Q4,twse,3561612,5667735,9229347,1698218,925956,2624174,4999990,961786,949056,-107068,-203876,6599888,,,5285,6605173,0,0,13680042,13.57
1219,福壽,2019Q4,twse,4439679,4497892,8937571,2697616,2280664,4978280,3220139,14358,704042,-7318,,3931221,,,28070,3959291,,0,0,12.21
1220,台榮,2019Q4,twse,1937804,1212018,3149822,472838,198495,671333,1770779,22810,505648,0,0,2299237,,,179252,2478489,,0,0,12.98
1225,福懋油,2019Q4,twse,4542984,3198033,7741017,2522456,1570132,4092588,2187030,121015,994144,-95204,,3206985,,,441444,3648429,,0,0,14.66
1227,佳格,2019Q4,twse,18513185,6975080,25488265,7682083,855491,8537574,9150897,109718,8016188,-577494,-21182,16678127,,,272564,16950691,0,0,6669471,18.36
1229,聯華,2019Q4,twse,7229352,39315591,46544943,7632332,1282420,8914752,11047399,765121,12875954,2494677,-184763,26998388,,,10631803,37630191,,0,5947000,24.57
1231,聯華食,2019Q4,twse,4014463,3451580,7466043,2750390,1061564,3811954,1745954,72657,1812996,4388,,3635995,,,18094,3654089,,0,0,20.83
1232,大統益,2019Q4,twse,4880827,926658,5807485,1446576,229424,1676000,1599749,23784,2443831,-7000,,4060364,,,71121,4131485,0,0,0,25.38
1233,天仁,2019Q4,twse,788324,1701781,2490105,534898,338410,873308,905919,46130,530080,133208,-2524,1612813,,,3984,1616797,0,0,55000,17.81
1234,黑松,2019Q4,twse,7467559,15175409,22642968,2359833,2400869,4760702,4018711,185118,13621339,57098,0,17882266,,,0,17882266,,0,0,44.50
1235,興泰,2019Q4,twse,3200913,1005114,4206027,1568320,54404,1622724,989553,41515,600536,961652,-9953,2583303,,,,2583303,,0,3226837,26.99
1236,宏亞,2019Q4,twse,814914,1921221,2736135,562141,489482,1051623,1083425,33780,423131,144176,0,1684512,,,0,1684512,0,0,0,15.55
1256,鮮活果汁-KY,2019Q4,twse,1402918,1743737,3146655,914344,173942,1088286,338422,425602,1407965,-145105,,2026884,,,31485,2058369,,0,0,59.89
1301,台塑,2019Q4,twse,175616860,321471099,497087959,89283378,58651261,147934639,63657408,11724498,198347860,75423554,0,349153320,0,,0,349153320,0,0,0,54.85
1303,南亞,2019Q4,twse,187476346,367202333,554678679,83516150,115591829,199107979,79308216,26617834,204105146,34540688,,344571884,,,10998816,355570700,0,0,0,43.45
1304,台聚,2019Q4,twse,28020172,43405614,71425786,12634382,19614457,32248839,11887635,271613,7756919,-781058,-475606,18659503,,,20517444,39176947,,0,116465574,17.40
1305,華夏,2019Q4,twse,4876866,7454367,12331233,1695099,1923568,3618667,5270299,10060,2937187,33266,,8250812,,,461754,8712566,0,0,0,15.66
1307,三芳,2019Q4,twse,8337017,6799054,15136071,3846140,3025846,6871986,3978181,141101,4356483,-211680,,8264085,,,,8264085,,0,0,20.77
1308,亞聚,2019Q4,twse,4940438,11982653,16923091,2469828,4223443,6693271,5543827,24400,4785613,-124020,,10229820,,,,10229820,0,0,0,18.45
1309,台達化,2019Q4,twse,4801480,3203261,8004741,2278694,1426284,3704978,3342048,810,997971,-41066,,4299763,,,,4299763,0,0,0,12.87
1310,台苯,2019Q4,twse,3220542,6083800,9304342,1809054,266028,2075082,5278698,42418,2282185,-581249,,7022052,,,207208,7229260,,0,0,13.30
1312,國喬,2019Q4,twse,11627999,19858408,31486407,2519453,1734877,4254330,9266203,181698,14695878,280466,-55577,24368668,,,2863409,27232077,,0,2023473,26.36
1313,聯成,2019Q4,twse,18684583,26472414,45156997,10641914,13943367,24585281,13323476,1327147,4401136,1519957,0,20571716,,,,20571716,,0,0,15.44
1314,中石化,2019Q4,twse,23986973,72481517,96468490,8741513,20533113,29274626,28348502,1286700,39406739,-1925172,,67116769,,,77095,67193864,0,0,0,23.68
1315,達新,2019Q4,twse,6762847,3162466,9925313,1272212,259874,1532086,1980000,105429,4196822,2207928,-118879,8371300,0,,21927,8393227,0,0,7137000,43.86
