stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2022Q1,tpex,1222965,932528,2155493,676465,63675,740140,367602,,145207,547057,251535,,1311401,,,103952,1415353,,0,0,35.67
1259,安心,2022Q1,tpex,1807554,3474278,5281832,1618292,1638636,3256928,323895,,809816,735979,126968,0,1996658,,,28246,2024904,,,0,61.65
1264,德麥,2022Q1,tpex,2409871,1851142,4261013,1023519,73783,1097302,370644,,673648,1455076,-43462,-2432,2453474,,,710237,3163711,,0,12000,66.22
1268,漢來美食,2022Q1,tpex,2131397,2414262,4545659,1311654,1198492,2510146,427237,,1176918,499153,-1985,-65810,2035513,,,,2035513,,0,500000,48.21
1336,台翰,2022Q1,tpex,1181420,1084100,2265520,466979,201665,668644,770984,,668899,271185,-114192,,1596876,,,,1596876,0,0,0,20.71
1565,精華,2022Q1,tpex,4399846,4026658,8426504,2373158,537949,2911107,504165,,526000,4490790,-5558,,5515397,,,,5515397,0,0,0,109.40
1569,濱川,2022Q1,tpex,4041420,3367503,7408923,3319547,454580,3774127,1214474,,1154878,1296935,-141186,,3525101,,,109695,3634796,,0,0,29.03
1570,力肯,2022Q1,tpex,826327,263855,1090182,163132,27881,191013,515008,,0,382087,2074,0,899169,,,0,899169,0,0,0,17.46
1580,新麥,2022Q1,tpex,2126775,1646121,3772896,1109124,104777,1213901,502302,,77746,2071584,-117352,,2534280,,,24715,2558995,,0,0,50.45
1584,精剛,2022Q1,tpex,1740483,1163359,2903842,814978,677939,1492917,1224705,,109818,89336,-12934,,,,,,1410925,0,0,0,11.52
1586,和勤,2022Q1,tpex,2198038,2224714,4422752,1470143,1345877,2816020,858419,,553506,404057,-66665,-142585,1606732,,,,1606732,0,0,3369000,19.48
1591,駿吉-KY,2022Q1,tpex,445010,302584,747594,273211,25896,299107,331648,,22159,262695,-158254,-9761,448487,,,,448487,0,0,500000,13.73
1593,祺驊,2022Q1,tpex,731498,908169,1639667,180632,296567,477199,352275,,436141,394110,-28689,0,1153837,,,8631,1162468,0,0,0,32.75
1595,川寶,2022Q1,tpex,3624330,1149395,4773725,2012969,256180,2269149,469261,,552935,1476432,3238,0,2501866,,,2710,2504576,,0,0,53.32
1599,宏佳騰,2022Q1,tpex,1579861,1400750,2980611,887023,54126,941149,745287,,395471,968396,-6312,-63380,2039462,,,,2039462,0,0,1500000,27.93
1742,台蠟,2022Q1,tpex,1523295,726590,2249885,686970,149657,836627,815500,,164036,439571,22259,-28108,1413258,,,,1413258,0,0,1488000,17.65
1777,生泰,2022Q1,tpex,1854577,757885,2612462,675978,69787,745765,400595,,822232,648815,-4945,,,,,,1866697,0,0,0,46.60
1781,合世,2022Q1,tpex,541813,201360,743173,326205,50259,376464,474076,,8,-53513,-53862,,366709,,,,366709,0,0,0,7.74
1784,訊聯,2022Q1,tpex,735535,1060838,1796373,243256,225942,469198,496269,,609173,58011,-6447,-56201,1100805,,,226370,1327175,0,0,1914000,23.07
1785,光洋科,2022Q1,tpex,16810159,8846880,25657039,3634877,9063145,12698022,5936312,,4030883,2803641,-165580,,12605256,,,353761,12959017,0,0,0,21.23
1788,杏昌,2022Q1,tpex,2233259,2076745,4310004,1330495,545168,1875663,404386,,1124258,909961,-4264,,2434341,,,,2434341,0,0,0,60.20
1796,金穎生技,2022Q1,tpex,463132,634553,1097685,203508,136271,339779,414598,,294336,51310,-2338,,757906,,,,757906,0,0,0,18.28
1799,易威,2022Q1,tpex,489875,761197,1251072,59928,323698,383626,1633797,,90871,-893394,-164,,831110,,,36336,867446,0,0,0,5.09
1813,寶利徠,2022Q1,tpex,570232,668025,1238257,356726,29142,385868,466355,,263970,120208,-19540,,830993,,,21396,852389,0,0,0,17.82
1815,富喬,2022Q1,tpex,4307834,10403248,14711082,3558464,3591646,7150110,4284685,,1859525,1269488,147274,,7560972,,,,7560972,15000,0,0,17.65
2035,唐榮公司,2022Q1,tpex,4870650,14107756,18978406,3459132,9384139,12843271,3500000,,46,2465280,169809,,,,,,6135135,,0,0,17.53
2061,風青,2022Q1,tpex,964815,250906,1215721,445058,141396,586454,469288,,27538,131092,7080,-5731,629267,,,,629267,0,0,560000,13.57
2063,世鎧精密,2022Q1,tpex,1270241,603664,1873905,964580,187144,1151724,450000,,38485,234364,-668,,722181,,,,722181,0,0,0,16.05
2064,晉椿,2022Q1,tpex,1609493,1746556,3356049,2113790,87226,2201016,696300,,101549,380609,-20065,-4104,1154289,,,744,1155033,0,0,300000,16.65
2065,世豐,2022Q1,tpex,2084486,1060089,3144575,741380,833891,1575271,543772,,444505,481709,99318,,1569304,,,,1569304,,0,0,28.86
2066,世德,2022Q1,tpex,2213632,840056,3053688,955952,705802,1661754,365029,,92092,897688,-3706,-45530,1305573,,,86361,1391934,0,0,747000,36.51
2067,嘉鋼,2022Q1,tpex,624900,1247937,1872837,772840,594372,1367212,451382,,1584,-35992,-5765,,411209,,,94416,505625,,0,0,9.11
2070,精湛,2022Q1,tpex,799436,641063,1440499,319947,233930,553877,357828,,54615,488584,-14405,,886622,,,,886622,,0,0,24.78
2221,大甲,2022Q1,tpex,1223802,532319,1756121,492801,223981,716782,423250,0,51422,507833,-2672,0,979833,0,,59506,1039339,0,0,0,23.15
2230,泰茂,2022Q1,tpex,679809,350259,1030068,486934,56457,543391,399132,,41809,24796,-12329,,453408,,,33269,486677,,0,0,11.36
2235,謚源,2022Q1,tpex,888347,1079832,1968179,588856,88311,677167,358780,,497802,434430,,,,,,,1291012,,0,0,35.98
2596,綠意,2022Q1,tpex,3174106,217070,3391176,795322,,795322,1000000,,189208,1037900,0,,2227108,,,368746,2595854,,0,0,22.27
2640,大車隊,2022Q1,tpex,993726,2003923,2997649,919963,425100,1345063,592650,,503474,435076,-587,,1530613,,,121973,1652586,0,0,0,25.83
2641,正德,2022Q1,tpex,889506,5243995,6133501,760440,2128575,2889015,1886358,,652668,855749,-150289,,3244486,,,,3244486,0,0,0,17.20
2643,捷迅,2022Q1,tpex,1775805,217175,1992980,646280,121126,767406,300000,,167687,785931,-28044,,1225574,,,,1225574,,0,0,40.85
2718,全心投控,2022Q1,tpex,2615447,469210,3084657,1391404,110226,1501630,845760,,642059,90318,4890,,1583027,,,,1583027,0,0,0,18.72
2719,燦星旅,2022Q1,tpex,63517,164517,228034,34137,151833,185970,340721,,22,-298679,0,,42064,,,,42064,,0,0,1.23
2724,藝舍-KY,2022Q1,tpex,310268,517364,827632,142403,428926,571329,596564,,334248,-609168,-65341,0,256303,0,,0,256303,,0,0,4.30
2726,雅茗-KY,2022Q1,tpex,750991,520203,1271194,473977,259773,733750,357852,,215838,56720,-82956,-29605,517849,,,19595,537444,,0,444000,14.65
2729,瓦城,2022Q1,tpex,1764518,3499841,5264359,1850789,1352632,3203421,232667,,1292124,642560,-20393,-86020,2060938,,,,2060938,0,0,373000,90.02
2732,六角,2022Q1,tpex,1871124,2258666,4129790,1578154,593153,2171307,459891,,1050928,260632,-31417,-96697,1643337,,,315146,1958483,,0,918000,36.46
2734,易飛網,2022Q1,tpex,377350,198591,575941,154435,190283,344718,372598,,56415,-210016,-3044,,215953,,,15270,231223,0,0,0,5.80
2736,富野,2022Q1,tpex,484957,1764407,2249364,279124,784706,1063830,489923,,464530,281609,-50528,,1185534,,,,1185534,0,0,0,24.20
2740,華軒,2022Q1,tpex,12802,70865,83667,35765,33710,69475,131855,,123196,-238906,-1953,,14192,,,,14192,0,0,0,1.08
2743,山富,2022Q1,tpex,484078,250109,734187,207801,77783,285584,320317,,96090,32517,,-321,448603,,,,448603,,0,20000,14.01
2745,五福,2022Q1,tpex,230743,156095,386838,70417,7468,77885,293085,,148157,-132289,,,308953,,,,308953,,0,0,10.54
2752,豆府,2022Q1,tpex,978113,634267,1612380,488370,275394,763764,230200,,369210,237592,-174,,836828,,,11788,848616,,0,0,36.35
2754,亞洲藏壽司,2022Q1,tpex,602911,3625858,4228769,847654,2041736,2889390,462581,,582431,293187,1180,,1339379,,,,1339379,,41000,0,28.96
2755,揚秦,2022Q1,tpex,530538,659500,1190038,331321,251162,582483,200000,,155268,252358,-71,,607555,,,,607555,,0,0,30.38
2756,聯發國際,2022Q1,tpex,403039,414657,817696,213599,172632,386231,170436,,148797,116234,-4002,,431465,,,,431465,,0,0,25.32
2916,滿心,2022Q1,tpex,935313,368676,1303989,348046,44168,392214,546269,,127250,246242,-7986,,,,,,911775,0,0,0,16.69
2924,宏太-KY,2022Q1,tpex,127872,117000,244872,80278,6251,86529,328051,,0,-118959,-50749,,158343,,,,158343,0,0,0,4.83
2926,誠品生活,2022Q1,tpex,2876636,9853137,12729773,4314101,7629012,11943113,473897,,417314,-87449,-23577,,780185,,,6475,786660,0,0,0,16.46
2937,集雅社,2022Q1,tpex,1654823,470622,2125445,1391512,28439,1419951,366448,,73738,265308,,,705494,,,,705494,0,0,0,19.25
2947,振宇五金,2022Q1,tpex,801712,1501663,2303375,566121,962606,1528727,192686,,314443,267519,,,774648,,,,774648,0,0,0,40.20
3064,泰偉,2022Q1,tpex,224734,285466,510200,241492,212141,453633,267384,,5,-247814,18763,,38338,,,18229,56567,,0,0,1.43
3066,李洲,2022Q1,tpex,763303,1132348,1895651,642417,168963,811380,830706,,32689,-295916,381679,,949158,,,135113,1084271,,0,0,11.43
3067,全域,2022Q1,tpex,264606,52040,316646,31875,33095,64970,200000,,18200,47046,-13570,0,251676,,,0,251676,0,0,0,12.58
3071,協禧,2022Q1,tpex,2394129,884446,3278575,1590927,224195,1815122,1100000,,41800,314841,-75168,-12146,1369327,,,94126,1463453,0,0,759000,12.53
3073,天方能源,2022Q1,tpex,325830,788532,1114362,292434,468694,761128,270996,,101867,-74475,18462,,316850,,,36384,353234,,0,0,11.69
3078,僑威,2022Q1,tpex,7881773,1905174,9786947,3545412,401452,3946864,2273911,,214286,3428089,-76203,,5840083,,,,5840083,,0,0,25.68
3081,聯亞,2022Q1,tpex,2429213,2640106,5069319,447607,318669,766276,913692,,1844873,1562878,-18400,,,,,,4303043,,0,0,47.10
3083,網龍,2022Q1,tpex,894134,385699,1279833,107907,9579,117486,862717,,352853,-83223,2578,,1134925,,,27422,1162347,,0,0,13.16
3085,新零售,2022Q1,tpex,141991,138961,280952,88322,10249,98571,580386,,21605,-419588,0,,182403,,,-22,182381,,0,0,3.14
3086,華義*,2022Q1,tpex,251447,124194,375641,85177,5835,91012,193694,,29199,61736,0,,284629,,,,284629,,0,0,14.69
