stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2020Q2,tpex,3713447,1415307,5128754,1502087,70711,1572798,2374904,,119608,1087579,-26135,,,,,,3555956,0,0,0,14.97
6015,宏遠證,2020Q2,tpex,13864639,966729,14831368,10890091,77557,10967648,3382008,,285095,185602,47018,-36003,3863720,,,,3863720,0,0,6009000,11.63
6016,康和證,2020Q2,tpex,22491816,4641881,27133697,19356130,323695,19679825,5944550,,175307,973163,309711,0,7402731,,,51141,7453872,0,0,0,12.54
6020,大展證,2020Q2,tpex,5710454,792745,6503199,2591844,11513,2603357,2523532,,461,1258472,116902,,3899367,,,475,3899842,0,0,0,15.45
6021,美好證,2020Q2,tpex,7853416,865275,8718691,4088325,49528,4137853,3067559,,12157,1490435,10687,,4580838,,,,4580838,0,0,0,14.93
6023,元大期貨,2020Q2,tpex,90969665,3039944,94009609,84534472,89967,84624439,2499763,,1624543,4054141,1206723,,9385170,,,,9385170,0,0,0,37.54
6026,福邦證,2020Q2,tpex,5071029,629111,5700140,2330894,4412,2335306,2456392,,24399,525514,6828,,3013133,,,351701,3364834,,190000,0,12.26
