stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2021Q3,twse,104465286,8828289,113293575,82074669,161687,82236356,14558313,,91261,15193756,1134438,,30977768,,,79451,31057219,0,0,0,21.28
6005,群益證,2021Q3,twse,173848035,17506476,191354511,148670836,2374287,151045123,21709081,,2743465,11172515,1985062,0,37610123,,,2699265,40309388,,0,0,17.32
6024,群益期,2021Q3,twse,45664934,575799,46240733,40017243,41349,40058592,2104376,,1663621,2500406,-112736,,6155667,,,26474,6182141,0,0,0,29.25
