stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2017Q4,tpex,3575633,1558359,5133992,1982177,54305,2036482,2122835,123904,903021,-52250,,,,,3097510,0,0,0,14.59
6015,宏遠證,2017Q4,tpex,10738220,774503,11512723,7081288,11431,7092719,3682328,245066,460197,32413,0,4420004,,,4420004,0,0,0,12.00
6016,康和證,2017Q4,tpex,31284423,3077523,34361946,26511712,294588,26806300,6133368,221062,1308083,-33796,-118906,7509811,,,7555646,0,0,18000000,12.61
6020,大展證,2017Q4,tpex,4048583,686664,4735247,836830,8631,845461,2523532,461,1365303,0,,3889296,,,3889786,0,0,0,15.41
6021,美好證,2017Q4,tpex,7537654,1465209,9002863,4270234,54959,4325193,3067559,12157,1476976,120978,,4677670,,,4677670,0,0,0,15.25
6023,元大期貨,2017Q4,tpex,54946730,2522940,57469670,49932041,70044,50002085,2322763,940976,3291906,911940,,7467585,0,,7467585,0,0,0,32.15
6026,福邦證,2017Q4,tpex,4157857,590139,4747996,1196056,235,1196291,2417000,19225,722048,-135,0,3158138,0,,3551705,0,0,0,13.07
