stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2019Q4,twse,39320763,142073952,79832198,221684061,448789348,,799551,46116677,356269,,,1670450065,4288211,164524,,25170232,10999439,31915460,2096128,914006,3353551,3503792,2731828227,117698753,,3050189,,36570660,18530988,37298835,1252443,,2224016962,60291611,1458000,,20632462,10792205,2046274,6157412,3330776,2543127570,121727402,17758986,39734810,9477311,,,188698509,2148,188700657,,0,0,15.50
2881,富邦金,2019Q4,twse,332143040,304267672,1424854553,737754252,2572982162,3230042,92966941,197141163,1043203,46090,,1969186848,24128438,27963037,,448902016,248019514,57380993,6670541,32713186,22226429,44081513,8547701633,149607062,0,37368956,4213255,185481982,28910767,152961116,5019306,,2559036058,245932480,1931139,,4015493430,446270007,21606081,22237020,51946689,7928015348,115002640,137060926,310934646,44775892,,,607774104,11912181,619686285,0,0,0,52.85
2882,國泰金,2019Q4,twse,413405471,110945093,1653983453,1182534102,3068838014,548075,43586931,185049532,4853833,,,2066761296,8458658,48145672,,615117482,408696108,101855371,3908913,51270972,40595612,56924753,10065479341,84108128,,111526387,30894,50278533,54018845,66934725,3274828,,2303443816,118900000,2201364,,5713778385,676972179,12720337,55144257,30119484,9283452162,147025102,177256976,326282407,121182880,,,771747365,10279814,782027179,,0,0,52.49
2883,凱基金,2019Q4,twse,101141145,28303064,492082632,539623924,1028887835,,46789881,104305699,759762,,,376535852,533134,17403840,24970721,121067495,25341556,34904312,18548919,20441634,9888920,35757679,3027288004,24560878,,94068987,,96137331,12634684,86839670,1168811,,395861002,42450000,20968007,,1742247176,149722533,5615681,12933858,45614232,2730822850,149684080,1093745,30976678,8907903,-3137278,,187525128,108940026,296465154,,2035894,378493307,12.85
2884,玉山金,2019Q4,twse,43023628,85555267,519648673,215878199,12599698,,4971085,113150366,7200,158036,,1444322101,,,,8039483,1853907,33351444,3181031,6188674,1456489,4972910,2498358191,57903786,,59630516,,7228239,3681576,29184083,1899196,,2082984629,38070000,381356,,656223,35167492,3177727,1306719,3905549,2325177091,116195000,24965734,31697756,199431,,,173057921,123179,173181100,,0,0,14.89
2885,元大金,2019Q4,twse,69259573,46034685,504031079,229489904,386452415,,47603371,174240497,1224071,533632,,773480918,903608,2403248,2562586,65378346,4915972,22242669,13343880,33197460,5976615,31044577,2414319106,13107028,,123340228,,198665918,38621728,161327046,6221759,,1095506271,68849634,60847992,,273860901,76069420,5527660,3883527,38283614,2164112726,116706115,37402480,69703509,8389029,0,,232201133,18005247,250206380,0,0,0,19.90
2886,兆豐金,2019Q4,twse,146189216,487453457,208313130,536232599,275214156,,3584364,99308276,483744,276900,,1873677834,3984617,3115829,,7418321,1025375,22080894,1777500,610731,5801886,6998951,3683547780,420833162,21161321,22115709,,259192262,19963897,75207489,9149946,,2459457135,12000000,3464909,,28110114,15818346,1801315,3164054,8046873,3359486532,135998240,68194233,107511364,12357411,0,,324061248,0,324061248,0,0,0,23.83
2887,台新新光金,2019Q4,twse,24168532,67417279,144041593,273426137,131888616,,11656071,156087584,348699,,,1138467117,,41406600,,5545296,1001062,19051458,2761324,2462448,2695099,8516416,2030941331,53393057,1505300,27549349,,120144975,22856765,39382641,2473274,,1434084934,56800000,11194084,,1761125,72393063,2822108,112987,5449932,1851923594,114578121,35955405,27302739,1053117,0,,178889382,128355,179017737,0,1606000,0,15.61
2889,國票金,2019Q4,twse,1964922,61,111163954,128604415,,,1535555,22931554,0,,,,,1797550,,13194164,,3019229,188163,215190,125307,1736732,286476796,,19890139,1045401,,192391060,13224046,10575558,276706,,,,,,1666494,6116318,185710,396824,879779,246648035,28480646,153610,4646201,2407655,0,,35688112,4140649,39828761,,0,0,12.53
2890,永豐金,2019Q4,twse,23445028,142538839,84705209,253793919,137940760,,35847574,76732563,380214,,,1003150805,,509333,,33982488,2494112,12805711,3295666,2186965,2126464,17185055,1833120705,53818502,,26220756,,38839697,30647742,39294734,1106404,,1385044985,36019751,8970410,18437,3437463,50918336,2662983,1543286,6211455,1684754941,112710541,2228771,32269699,1153375,,,148362386,3378,148365764,,0,0,13.16
