stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2017Q2,tpex,782719,642069,1424788,605766,35747,641513,300580,13794,192427,276474,0,,0,,,783275,,0,0,26.06
1259,安心,2017Q2,tpex,2309702,488009,2797711,1047246,30568,1077814,323895,809816,547468,-5223,-10123,1665833,,,54064,1719897,0,0,117000,51.62
1264,德麥,2017Q2,tpex,2164815,877053,3041868,668936,62404,731340,336960,706936,942720,-35927,,1950689,,,359839,2310528,0,0,0,63.68
1268,漢來美食,2017Q2,tpex,1572693,1026281,2598974,1314280,94600,1408880,347310,511165,340328,-8709,,1190094,,,,1190094,,0,0,35.29
1336,台翰,2017Q2,tpex,1003093,1190983,2194076,929633,83776,1013409,627532,670434,-38832,-78467,,1180667,,,,1180667,,0,0,18.81
1565,精華,2017Q2,tpex,5287415,2807093,8094508,3115107,471709,3586816,504165,526000,3477030,497,,4507692,,,,4507692,0,0,0,89.41
1569,濱川,2017Q2,tpex,2405141,2331456,4736597,1964465,574933,2539398,1007177,766157,454452,-128511,,2099275,,,97924,2197199,0,183032,0,20.84
1570,力肯,2017Q2,tpex,657202,245883,903085,246754,10823,257577,515008,0,132913,-2413,,645508,,,0,645508,0,0,0,12.53
1580,新麥,2017Q2,tpex,2181266,898080,3079346,1204852,201299,1406151,485316,74943,1185313,-122973,,1622599,,,50596,1673195,0,0,0,33.43
1584,精剛,2017Q2,tpex,899290,1529481,2428771,646503,733380,1379883,824705,286883,-35244,-70615,0,1005729,,,43159,1048888,,0,0,12.20
1586,和勤,2017Q2,tpex,1677109,1116280,2793389,1406165,73150,1479315,704304,428518,259594,-78342,0,1314074,,,,1314074,0,0,0,18.73
1591,駿吉-KY,2017Q2,tpex,244133,357053,601186,180751,64328,245079,331648,22159,145644,-143344,,356107,,,0,356107,0,0,0,11.81
1593,祺驊,2017Q2,tpex,677902,343058,1020960,290045,7360,297405,303006,259726,192835,-35180,0,720387,,,3168,723555,0,0,0,23.77
1595,川寶,2017Q2,tpex,1887073,712263,2599336,777275,20053,797328,406218,212941,1190251,-7402,,1802008,,,,1802008,,0,0,44.36
1599,宏佳騰,2017Q2,tpex,1199943,733870,1933813,578247,27748,605995,620025,487161,300930,-62958,-17340,1327818,,,,1327818,0,0,353000,25.85
1742,台蠟,2017Q2,tpex,497879,381565,879444,260374,53932,314306,722406,4530,-168185,6387,,565138,,,,565138,0,0,0,7.82
1777,生泰,2017Q2,tpex,773374,668046,1441420,420843,62588,483431,300595,314322,343734,-662,,,,,,957989,0,0,0,31.87
1780,立弘,2017Q2,tpex,947626,669088,1616714,332231,246648,578879,946000,,86026,5809,,1037835,,,,1037835,0,0,0,10.97
1781,合世,2017Q2,tpex,336209,244139,580348,164066,977,165043,474076,0,-51101,-7670,,415305,,,,415305,0,0,0,8.76
1784,訊聯,2017Q2,tpex,799696,1019099,1818795,144531,301385,445916,496889,623541,7834,-6220,-1797,1120247,,,252632,1372879,0,0,62000,22.57
1785,光洋科,2017Q2,tpex,9179997,9176222,18356219,4825376,9548253,14373629,4055323,499450,-447703,-65242,-222557,3819271,,,163319,3982590,,0,10139000,9.66
1788,杏昌,2017Q2,tpex,1840128,615130,2455258,940445,13407,953852,350000,658219,494629,-3299,,1499549,,,1857,1501406,0,0,0,42.84
1796,金穎生技,2017Q2,tpex,213782,274082,487864,139762,48463,188225,249564,12558,39653,-2136,,299639,,,,299639,0,0,0,12.01
1799,易威,2017Q2,tpex,427788,807624,1235412,95270,134092,229362,839027,141754,-143168,3039,,840652,,,165398,1006050,,0,0,10.02
1813,寶利徠,2017Q2,tpex,464688,781370,1246058,173823,34237,208060,466355,262855,218143,-13097,,934256,,,103742,1037998,0,0,0,20.03
1815,富喬,2017Q2,tpex,4052442,8824552,12876994,2168645,3480074,5648719,4372597,1767415,1374681,-117305,-169113,7228275,,,,7228275,,0,15000000,17.12
2035,唐榮公司,2017Q2,tpex,4006404,14890952,18897356,3983698,8659614,12643312,3500000,0,2632639,121405,,,,,,6254044,,0,0,17.87
2061,風青,2017Q2,tpex,818494,212800,1031294,383624,15975,399599,620751,926,11570,-1552,0,631695,,,,631695,,0,0,10.18
