stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2017Q3,twse,85320202,184137694,269457896,65268003,51223324,116491327,36921759,13535897,46932681,14831885,,112222222,,,40744347,152966569,,0,0,30.39
1102,亞泥,2017Q3,twse,47911706,198340284,246251990,53007414,49216659,102224073,33614472,1168417,92335392,-835250,,126283031,,,17744886,144027917,,0,0,37.57
1103,嘉泥,2017Q3,twse,8486539,19120776,27607315,1866524,6950994,8817518,7747805,641493,8137413,1569841,-1149426,16947126,,,1842671,18789797,,0,131226016,26.33
1104,環泥,2017Q3,twse,3726077,16717571,20443648,2831441,1350157,4181598,6536092,46951,9722203,-165478,,16139768,,,122282,16262050,,0,0,24.69
1108,幸福,2017Q3,twse,5086181,2188185,7274366,2005914,712390,2718304,4047380,8,476063,5571,0,4529022,,,27040,4556062,0,0,0,11.19
1109,信大,2017Q3,twse,2841309,5666888,8508197,1226137,828048,2054185,3599557,22379,1800090,10814,0,5432840,,,1021172,6454012,0,0,0,15.09
1110,東泥,2017Q3,twse,1931616,7326021,9257637,394878,316710,711588,5720008,188001,1957351,652106,-12185,8505281,,,40768,8546049,,0,2112865,14.92
1201,味全,2017Q3,twse,20365873,14016569,34382442,19866400,7356498,27222898,5060629,688,-276833,-121228,,4663256,,,2496288,7159544,0,0,0,9.21
1203,味王,2017Q3,twse,4293561,4726846,9020407,1979971,1595492,3575463,2400000,112965,1930464,60478,-38464,4465443,,,979501,5444944,0,0,2293865,18.79
1210,大成,2017Q3,twse,19531764,19131037,38662801,15844994,1997431,17842425,7363944,2551069,4814566,860944,-306199,15284324,,,5536052,20820376,,0,52894691,22.36
1213,大飲,2017Q3,twse,477907,447012,924919,187395,31770,219165,566226,21938,117784,-194,,705754,,,,705754,0,0,0,12.46
1215,卜蜂,2017Q3,twse,4843615,8413549,13257164,5170705,1324543,6495248,2679910,967,2463466,1348556,,6492899,,,269017,6761916,0,0,0,24.23
1216,統一,2017Q3,twse,130475488,229307555,359783043,133448472,71489197,204937669,56820154,3917586,38463817,-3336143,,95865414,,,58979960,154845374,0,0,0,16.87
1217,愛之味,2017Q3,twse,2433245,10161419,12594664,3595121,2980897,6576018,4945134,257074,316981,-199464,0,5319725,,,698921,6018646,0,0,0,10.76
1218,泰山,2017Q3,twse,3157140,4599326,7756466,2021295,1968984,3990279,3533360,23770,449935,-42236,-203876,3760953,,,5234,3766187,0,0,13680042,11.07
1219,福壽,2017Q3,twse,4035944,4249344,8285288,2233022,2183659,4416681,3220139,32946,567504,-3002,,3817587,,,51020,3868607,0,0,0,11.86
1220,台榮,2017Q3,twse,1866117,1059214,2925331,358059,203153,561212,1770779,1413,477277,-51649,0,2197820,,,166299,2364119,,0,0,12.41
1225,福懋油,2017Q3,twse,3952887,2537889,6490776,1986576,886537,2873113,2187030,121015,939483,-55378,,3192150,,,425513,3617663,,0,0,14.60
1227,佳格,2017Q3,twse,13720500,7227276,20947776,6114406,464977,6579383,9150897,83769,5196082,-268296,-21182,14141270,,,227123,14368393,0,0,6669471,15.57
1229,聯華,2017Q3,twse,2447249,25637333,28084582,2864077,1172246,4036323,9564847,753524,9906399,3759915,-2393,23982292,,,65967,24048259,,0,105000,25.08
1231,聯華食,2017Q3,twse,3192612,3347634,6540246,2030566,1483917,3514483,1598858,72657,1319653,17213,,3008381,,,17382,3025763,,0,0,18.82
1232,大統益,2017Q3,twse,4282540,619913,4902453,1221711,64732,1286443,1599749,23784,1942214,,,3565747,,,50263,3616010,0,0,0,22.29
1233,天仁,2017Q3,twse,770789,1166423,1937212,421723,119695,541418,905919,45204,520796,-77653,-2754,1391512,,,4282,1395794,0,0,60000,15.37
1234,黑松,2017Q3,twse,8025553,15368183,23393736,3545945,2358092,5904037,4018711,184583,13276587,9818,0,17489699,,,0,17489699,,0,0,43.52
1235,興泰,2017Q3,twse,4044816,1514506,5559322,1463162,55007,1518169,606623,41515,764223,2638341,-9953,4040749,,,404,4041153,,0,1978138,68.86
1236,宏亞,2017Q3,twse,712111,2179053,2891164,383458,770039,1153497,1083425,33396,368698,252148,0,1737667,,,0,1737667,0,0,0,16.04
1256,鮮活果汁-KY,2017Q3,twse,1945258,743007,2688265,1102755,122933,1225688,307656,461485,765368,-76448,,1458061,,,4516,1462577,,0,0,47.39
1301,台塑,2017Q3,twse,182118678,286153876,468272554,69223024,63397525,132620549,63657408,11428922,169896569,90669106,,335652005,,,,335652005,0,0,0,52.73
1303,南亞,2017Q3,twse,199341298,324691413,524032711,69613489,102264967,171878456,79308216,25051425,192167375,43940303,,340467319,,,11686936,352154255,0,0,0,42.93
1304,台聚,2017Q3,twse,29538148,33780599,63318747,14267065,14805485,29072550,11654544,234752,6531592,3032,-475606,17948314,,,16297883,34246197,,0,114181936,17.07
1305,華夏,2017Q3,twse,5584489,6566272,12150761,1639416,2690153,4329569,4919996,8218,2499180,21699,,7449093,0,,372099,7821192,0,0,0,15.14
1307,三芳,2017Q3,twse,8751284,6331091,15082375,4150614,2555886,6706500,3978181,139055,4378312,-119673,,8375875,,,,8375875,,0,0,21.05
1308,亞聚,2017Q3,twse,4881822,9695327,14577149,2208211,2761977,4970188,5181147,14369,4175085,236360,0,9606961,0,,,9606961,0,0,0,18.54
1309,台達化,2017Q3,twse,5003616,3484034,8487650,3069038,1778273,4847311,3276518,469,276755,86597,,3640339,,,,3640339,0,0,0,11.11
1310,台苯,2017Q3,twse,3433685,6906344,10340029,1868537,1042937,2911474,5278698,70525,1734679,21008,,7104910,,,323645,7428555,,0,0,13.46
1312,國喬,2017Q3,twse,8361658,17698805,26060463,2578813,1323338,3902151,9266203,139642,9458526,766956,-144592,19486735,,,2671577,22158312,0,0,5874473,21.16
1313,聯成,2017Q3,twse,19011428,23354453,42365881,14014586,8246590,22261176,11995571,1111644,5524420,1840622,-367552,20104705,,,,20104705,0,0,38417000,17.31
1314,中石化,2017Q3,twse,18764266,61528214,80292480,6526302,15198149,21724451,25246672,516458,34068238,-1505410,,58325958,,,242071,58568029,,0,0,23.10
1315,達新,2017Q3,twse,4507878,5087553,9595431,1280516,971655,2252171,1980000,86199,3725554,1645668,-118879,7318542,0,,24718,7343260,0,0,7137000,38.34
1316,上曜,2017Q3,twse,4265658,777069,5042727,2881689,62493,2944182,1182261,120323,-164692,100136,-33421,1204607,,,893938,2098545,0,149500,11286800,11.33
1319,東陽,2017Q3,twse,9946650,27241192,37187842,8303243,8457412,16760655,5914771,4149257,9706055,-283293,,19486790,,,940397,20427187,,0,0,32.95
1321,大洋,2017Q3,twse,1554395,9376906,10931301,1033719,5047183,6080902,2272283,7792,2645292,-38779,-36189,4850399,,,,4850399,0,0,6542716,21.98
1323,永裕,2017Q3,twse,2267543,1520520,3788063,541807,1227708,1769515,912745,57128,848384,-65078,-2813,1750366,,,268182,2018548,0,0,1200017,19.43
1324,地球,2017Q3,twse,978461,398574,1377035,295927,54431,350358,751219,0,285171,-9713,0,1026677,,,0,1026677,0,0,0,13.67
1325,恆大,2017Q3,twse,1009671,869059,1878730,59858,64874,124732,852812,3239,839830,-14931,,1680950,,,73048,1753998,0,0,0,19.71
1326,台化,2017Q3,twse,245259171,309622645,554881816,79101856,74806922,153908778,58611863,8668152,166573044,110020893,-595688,343278264,,,57694774,400973038,0,0,26056610,58.83
