stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2025Q4,twse,178163742,410671732,588835474,85947537,210182122,296129659,77511817,,75293337,54358169,26382910,-1635644,231910589,,,60795226,292705815,,0,58000000,30.14
1102,亞泥,2025Q4,twse,95233368,228807091,324040459,59418487,61200112,120618599,35465629,,8240767,126642400,9928497,,180277293,,,23144567,203421860,,0,0,50.83
1103,嘉泥,2025Q4,twse,9277857,23339456,32617313,3586317,10307944,13894261,7902474,,1457692,10314342,-459911,-1079060,18135537,,,587515,18723052,,0,131491726,27.53
1104,環泥,2025Q4,twse,7752690,23331108,31083798,4715235,1390335,6105570,6866818,,119509,14947950,2247160,,24181437,,,796791,24978228,,0,0,35.21
1108,幸福,2025Q4,twse,5709269,4453107,10162376,4056137,350472,4406609,4047380,,22,1737848,-29545,,5755705,,,62,5755767,,0,0,14.22
1109,信大,2025Q4,twse,5857661,5583477,11441138,1009921,149271,1159192,3411589,,15962,5007238,-69910,,8364879,,,1917067,10281946,0,0,0,24.52
1110,東泥,2025Q4,twse,3180784,9880705,13061489,2228192,1188317,3416509,5720008,,190941,2613006,952161,-8863,9467253,,,177727,9644980,,0,1536865,16.60
1201,味全,2025Q4,twse,6038693,11580744,17619437,6068848,3879835,9948683,5060629,,49394,2733253,-180809,,7662467,,,8287,7670754,0,0,0,15.14
1203,味王,2025Q4,twse,4767257,5718941,10486198,1636386,1425335,3061721,2400000,,56781,3764304,198185,-38464,6380806,,,1043671,7424477,0,0,2293865,26.84
1210,大成,2025Q4,twse,32982839,43169542,76152381,36371849,4311732,40683581,8947673,,4274788,12816296,1297958,-734821,26601894,,,8866906,35468800,,0,58059471,31.79
1213,大飲,2025Q4,twse,285471,496908,782379,73495,56630,130125,566226,,21938,64235,-145,,652254,,,,652254,,0,0,11.52
1215,卜蜂,2025Q4,twse,9197955,22666815,31864770,9580121,9398384,18978505,2947901,,37072,8226078,1229692,,12440743,,,445522,12886265,0,0,0,42.20
1216,統一,2025Q4,twse,237174040,500267230,737441270,271227631,255538488,526766119,56820154,,2635231,79382407,-3055582,,135782210,,,74892941,210675151,0,0,0,23.90
1217,愛之味,2025Q4,twse,2692637,12902188,15594825,2825913,4181372,7007285,4945134,,265762,1384730,1211660,,7807286,,,780254,8587540,,0,0,15.79
1218,泰山,2025Q4,twse,4914267,9607689,14521956,1170610,376203,1546813,4999990,,1033322,7171841,-35258,-203876,12966019,,,9124,12975143,,0,13680042,26.66
1219,福壽,2025Q4,twse,4884046,4761504,9645550,3164098,1884402,5048500,3412384,,61767,1118787,-3002,0,4589936,,,7114,4597050,,0,0,13.45
1220,台榮,2025Q4,twse,2211176,1319895,3531071,791975,176775,968750,1770779,,24880,553721,-354,-10881,2338145,,,224176,2562321,,0,679000,13.25
1225,福懋油,2025Q4,twse,4608376,3577590,8185966,2852511,904975,3757486,2422683,,124579,1459770,-98335,,3908697,,,519783,4428480,,0,0,16.13
1227,佳格,2025Q4,twse,17127067,10556795,27683862,8399246,428302,8827548,9150897,,183259,9045696,199377,-21182,18558047,,,298267,18856314,0,0,6669471,20.43
