stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2021Q3,twse,33817530,256162419,132989768,302678480,587907964,,1596140,60947363,347881,,,1940098480,5852263,354626,,20649701,11799156,31747319,1985179,898206,3402369,3724037,3396958881,139625499,29452510,2404433,,38414625,16579726,58291613,1948389,,2743039371,68790781,1634340,,23167920,61218319,1961041,6096694,6559797,3199185058,131941450,17758986,41660298,6411032,,,197771766,2057,197773823,,0,0,14.99
2881,富邦金,2021Q3,twse,267787048,315145183,1487186801,922872407,3142435205,3256476,149366529,291268696,1531182,,,2489277159,30886209,35302549,,521544593,301465621,63538817,10938489,33268392,30791708,56312677,10154175741,175583006,11730920,41936494,12602099,191097910,64236822,173540916,17253492,,3220191625,266360006,2903772,,4425185778,574245988,21495827,23810304,56200701,9278375660,127527367,129486709,464503252,123045086,-722690,,843839724,31960357,875800081,,38765329,24256100,67.30
2882,國泰金,2021Q3,twse,476817293,198499396,1795781455,1662374427,3240849350,244235,76195818,189383985,4328319,,,2277243022,11910262,32795562,,713235519,429598353,99276642,4221277,52106253,64875910,54113144,11383850222,82603839,1076000,84999867,42836,23767050,62669737,107446145,7711939,,2816351413,141800000,1288320,,6349029048,737975535,14663920,52441937,29949431,10513817017,147025102,177247370,458326566,76166735,,,858765773,11267432,870033205,,0,0,58.41
2883,凱基金,2021Q3,twse,152297636,29799539,517918495,549966967,1212230256,297345,28156329,137172345,216515,,,399077104,847556,16070679,,147037769,29968332,34659343,13721524,18811438,14707196,89385985,3392342353,31388232,115190,73061811,192759,106959002,15449788,112658977,3733384,,451243338,77601445,22109066,,1965664606,161956755,4259633,8798474,52170531,3087362991,150051005,11975553,58243807,1951929,0,,222222294,82757068,304979362,,0,0,14.81
2884,玉山金,2021Q3,twse,59477489,129832966,589529012,321510613,44887443,,798432,120434631,25132,,,1723385471,,,,5835750,1763880,33315706,6954767,6172633,2138260,6275286,3052337471,76074003,12107230,57542036,,11440173,5726039,38392627,1687011,,2551745622,39770000,1153829,,1017674,56173853,3948599,1339464,4558462,2862676622,133546000,25662214,31184674,-878373,,,189514515,146334,189660849,,0,0,14.19
2885,元大金,2021Q3,twse,73297712,66927976,562215525,332644103,492954514,,55147506,266081221,336381,141607,,846336843,1050167,2816605,3156660,116483900,10805127,24227462,12650031,31286906,6740692,76733888,2982034826,29113607,806310,148108666,,194900321,49621316,218453970,8280883,,1381713272,87790535,56140173,,329181820,128159473,5890437,4106999,57399977,2699667759,121374360,37885949,95507952,7186287,,,261954548,20412519,282367067,0,0,0,21.58
2886,兆豐金,2021Q3,twse,145407994,520978285,221185459,533923204,603531087,,1489074,98449287,334206,15813,,2024232093,5362837,5405874,,6235456,1363857,21620739,1864608,957791,5703628,6152724,4204214016,510485282,43796882,18965188,,234323640,28792809,98679779,11234873,,2865325903,6000000,520000,,30398725,15498462,1922708,2948246,11866529,3880759026,135998240,68194233,106515050,12747467,0,0,323454990,0,323454990,,0,0,23.78
2887,台新新光金,2021Q3,twse,36291205,69078394,136187880,169362515,451709647,,9026475,176001150,289877,,,1339633066,431226,83720,,31957240,2858743,22490949,2695310,3240539,3114461,12617208,2467069605,47337652,4716970,29672485,,76274972,20045868,43397897,2044509,,1671791775,70100000,12698391,,189991772,92984324,2769865,1328263,7076112,2272230855,122093832,35921647,36396702,389440,,,194801621,37129,194838750,,0,0,15.96
2889,國票金,2021Q3,twse,2255561,27,152351429,116290294,,,77162,35285202,104,,,,,6517773,,12443253,44801,7448152,130599,231414,95519,4130230,337301520,,28055960,2150034,,210360508,19569014,18854477,733032,,,,,,1770020,7593826,130688,288609,4281828,293787996,29975086,156037,5754059,2703375,-106346,,38482211,5031313,43513524,0,0,10000000,13.33
2890,永豐金,2021Q3,twse,30935074,135859322,98984246,358890705,161539455,,54348495,105776159,338045,,,1228703529,,693652,,45918886,2427516,13242387,3721344,2217441,2213049,22667618,2268476923,74713447,176190,16506015,,43608455,38136610,55159203,2076088,,1744860173,52995174,10029598,18437,3735905,48083131,3142840,1039778,14549621,2108830665,112710541,2228764,42321036,2385917,,,159646258,0,159646258,,0,0,14.16
