stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2017Q3,tpex,3392177,1550882,4943059,1813789,37368,1851157,2122835,123904,925514,-80351,,,,,3091902,0,0,0,14.56
6015,宏遠證,2017Q3,tpex,9930954,750752,10681706,6240726,8314,6249040,3700008,239580,453956,51316,-12194,4432666,,,4432666,0,0,1768000,12.04
6016,康和證,2017Q3,tpex,25762056,2958361,28720417,21080763,263361,21344124,6333368,191918,1130047,-34260,-289762,7331311,,,7376293,0,0,38000000,12.31
6020,大展證,2017Q3,tpex,4189998,687527,4877525,1001663,8329,1009992,2523532,461,1343054,0,,3867047,,,3867533,0,0,0,15.32
6021,美好證,2017Q3,tpex,7029746,1432120,8461866,3852212,51010,3903222,3067559,12157,1457512,21416,,4558644,,,4558644,0,0,0,14.86
6023,元大期貨,2017Q3,tpex,55564986,2586432,58151418,50841577,68363,50909940,2322763,940976,3032029,945710,,7241478,,,7241478,0,0,0,31.18
6026,福邦證,2017Q3,tpex,4142933,677893,4820826,1384434,235,1384669,2417000,18002,608382,85,0,3043469,0,,3436157,0,0,0,12.59
