stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2024Q3,twse,145905758,69810599,215716357,136115383,30236322,166351705,16184093,,2046829,14465270,5593142,-29834,38259500,,11105152,49364652,,0,4680487,23.71
1718,中纖,2024Q3,twse,720407583,240218323,960625906,848254480,27982869,876237349,16859057,0,1712237,2881225,1595129,-1135056,21912592,0,62475965,84388557,,0,344225645,16.33
2207,和泰車,2024Q3,twse,368495010,138624754,507119764,358526048,41159535,399685583,5571028,,2870244,58625170,5108842,,72175284,,35258897,107434181,0,0,0,129.55
2905,三商,2024Q3,twse,143997881,1491727710,1635725591,38239331,1544783173,1583022504,11224957,0,4208572,5031889,-1810270,-592930,18062218,0,34640869,52703087,0,0,57093000,16.95
