stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2022Q3,tpex,4109034,1554895,5663929,1462221,45021,1507242,2668442,,119609,1238840,129796,,,,,,4156687,0,0,0,15.58
6015,宏遠證,2022Q3,tpex,11405546,1481869,12887415,7417917,850922,8268839,3512516,,358014,638200,109846,,4618576,,,,4618576,0,0,0,13.15
6016,康和證,2022Q3,tpex,27409320,5873749,33283069,24555880,1168421,25724301,5944550,,175320,1106989,275418,,7502277,,,56491,7558768,0,0,0,12.62
6020,大展證,2022Q3,tpex,5240856,924918,6165774,2120460,3190,2123650,2523532,,461,1286774,230899,,4041666,,,458,4042124,0,0,0,16.02
6021,美好證,2022Q3,tpex,10060705,1353420,11414125,5710686,1071495,6782181,3111659,,38092,1823884,-341691,,4631944,,,,4631944,50000,0,0,14.89
6023,元大期貨,2022Q3,tpex,104206034,3820243,108026277,93751798,1705507,95457305,2899763,,3070484,4879648,1719077,,12568972,,,,12568972,0,0,0,43.34
6026,福邦證,2022Q3,tpex,14279522,710228,14989750,10114265,62857,10177122,3601619,,147600,727399,50630,,4527248,,,285380,4812628,,0,0,12.57
