stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2019Q1,twse,47022770,177883844,82623001,181180376,450458225,,1219041,42198672,295614,,,1592409948,4351018,157192,,29124165,11043378,32218146,2206815,776953,3449675,2802319,2661421152,139613277,,4856779,0,37588563,18639413,39991761,2085276,,2130900056,58589660,1671000,,20362072,9585119,2109332,6109325,7420929,2479522562,115436133,17758986,41382509,7318833,,,181896461,2129,181898590,,0,0,15.76
2881,富邦金,2019Q1,twse,259184153,213304369,1080181806,756970284,2587038819,2657540,77451952,184390966,4180644,46806,,1840951778,21076355,29097330,,397717163,228627086,58342417,7286094,34036255,15747941,41722943,7840012701,162231942,684676,35169336,3323730,152748566,10296487,132019182,8140568,,2279294468,223590926,2139235,,3801933406,398203537,22616263,14440388,44904912,7291737622,115002640,137018762,293072407,-7286817,,,537806992,10468087,548275079,0,0,0,46.76
2882,國泰金,2019Q1,twse,267533304,110544087,1508436383,1143413717,2764741406,392653,78865989,171867307,6436322,,,2184434714,7791058,47881790,,595120793,395721612,101550653,4096206,53305301,30530279,70174244,9542837818,98066524,,127863540,,47327250,65542808,64177006,2937249,,2218277207,90600000,717575,,5436825258,665614036,12872225,34141540,16757438,8881719656,140965102,165440915,298046874,46739453,,,651192344,9925818,661118162,,0,0,46.20
2883,凱基金,2019Q1,twse,62890782,29742696,434322499,498860769,997330569,,54581522,116833688,1215175,,,375190810,548576,17747427,38827541,102441873,25381770,32156576,19001883,20906308,8914653,30304206,2867199323,21518501,,85973482,,128961131,16689202,102424654,1201508,,417018749,30150000,21271965,,1614789847,125501331,5858399,8054471,30324941,2609738181,149656721,1676843,25829838,1258116,-3494328,,174927190,82533952,257461142,,2291173,428038700,12.03
2884,玉山金,2019Q1,twse,48509549,86956379,522482612,192055261,10654753,,,92943947,16087,,,1352561440,,,,14986083,1976234,32750028,2842920,6026528,1113436,4885208,2370760465,79498396,,51071420,,11469150,3250105,33377308,2432574,,1931204569,46650000,370153,,861442,36743733,2838308,1297627,2828820,2203893605,108495500,24965734,31859399,1427324,,,166747957,118903,166866860,,0,0,15.40
2885,元大金,2019Q1,twse,67002148,46774088,473954162,213788625,354172063,,31693623,187126164,1468726,864320,,753874829,685440,1985128,2548879,68503947,4962892,21908845,13935130,33425639,5630662,47794637,2332099947,21241330,,112621270,,199208092,56525585,168393048,6132209,,1021910853,66673090,65958993,,240397102,80704420,6044431,3409447,37869229,2087089099,116862325,37200474,65433806,7723310,-197606,,227022309,17988539,245010848,0,0,15621000,19.45
2886,兆豐金,2019Q1,twse,106816242,508582853,199785160,442671175,300354518,,8280039,88482168,276161,328350,,1830638221,3924722,3147159,,4628104,1387308,22065486,1807833,519585,7500474,4844282,3536039840,351211395,16729308,27686450,,263667683,22289925,67706322,9695305,,2382867695,13300000,977515,,27309511,16100278,1809326,2882781,6970076,3211203570,135998240,68194233,110152514,10478154,0,,324823141,13129,324836270,0,0,0,23.88
2887,台新新光金,2019Q1,twse,20693000,78434802,125219099,374844476,7900346,,9014768,143850022,354086,,,1033856636,,41063306,,9303800,639821,19149825,2591735,2369661,3299204,10421829,1883006416,52513183,0,29462790,,84928727,13151259,35013221,2751708,,1335787683,66700000,11076883,,1741644,67420871,2627282,72563,4092063,1707339877,112377348,35960370,26330603,864873,,,175533194,133345,175666539,,1351000,0,15.62
2889,國票金,2019Q1,twse,3361654,7170,114362533,120687888,,,978887,21905905,329,,,,,1810373,,7122746,,1811697,197575,218371,75501,1042183,273582812,,24785193,952010,,182787509,13193881,9137098,337270,,,,,,1449069,2256257,196377,150639,573545,235818848,28198659,153610,4257061,1340296,0,,33949626,3814338,37763964,0,0,0,12.04
2890,永豐金,2019Q1,twse,24574857,112193180,87154872,225934727,101406162,,16972131,73126892,292017,,,984867539,,512662,,39876185,2583914,12552835,3384729,2248670,2193889,18508207,1708383468,39887941,,20325639,,49610376,29978225,39661982,1343701,,1277862428,39220536,9745869,18437,3260615,38573161,2697374,1637155,7825502,1561648941,112710541,2228771,30896008,895717,,,146731037,3490,146734527,,0,0,13.02
