stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2022Q4,twse,175624058,285184903,460808961,75209411,147323770,222533181,73561817,,65985865,66527594,11991090,-171600,217894766,,,20381014,238275780,,0,4000000,29.64
1102,亞泥,2022Q4,twse,111449752,212793375,324243127,70962661,69047221,140009882,35459276,,6005713,115195194,4156664,,160816847,,,23416398,184233245,,0,0,45.35
1103,嘉泥,2022Q4,twse,10395347,26016967,36412314,3431484,10981403,14412887,7747805,,1238426,10566464,2811250,-1077950,21285995,,,713432,21999427,,0,128805320,32.95
1104,環泥,2022Q4,twse,5648586,22163309,27811895,4751310,1534107,6285417,6536092,,123499,13273714,984599,,20917904,,,608574,21526478,,0,0,32.00
1108,幸福,2022Q4,twse,5919810,3742061,9661871,3488531,1267551,4756082,4047380,,18,949376,-91055,,4905719,,,70,4905789,,0,0,12.12
1109,信大,2022Q4,twse,6560477,4929549,11490026,1629093,197381,1826474,3411589,,15644,4475164,-136484,0,7765913,,,1897639,9663552,0,0,0,22.76
1110,東泥,2022Q4,twse,2486102,9503587,11989689,2381025,881996,3263021,5720008,,188583,2211351,523949,-12185,8631706,,,94962,8726668,,0,2112865,15.15
1201,味全,2022Q4,twse,5723029,11885197,17608226,6206831,4168739,10375570,5060629,,36115,2332580,-204898,,7224426,,,8230,7232656,0,0,0,14.28
1203,味王,2022Q4,twse,4802641,5198325,10000966,1975880,1449507,3425387,2400000,,43493,3037094,92008,-38464,5534131,,,1041448,6575579,0,0,2293865,23.28
1210,大成,2022Q4,twse,29945074,32396447,62341521,30479721,2965574,33445295,8947673,,3376370,7451954,1296010,-219132,20852875,,,8043351,28896226,,0,49059472,24.66
1213,大飲,2022Q4,twse,136105,922279,1058384,215923,476567,692490,566226,,21938,-222107,-163,,365894,,,,365894,0,0,0,6.46
1215,卜蜂,2022Q4,twse,8710779,17682966,26393745,8875035,8030946,16905981,2947901,,6640,4895278,1147149,,8996968,,,490796,9487764,0,0,0,30.52
1216,統一,2022Q4,twse,210083117,341316797,551399914,188129582,171075378,359204960,56820154,,2730532,70351317,-4198924,,125703079,,,66491875,192194954,0,0,0,22.12
1217,愛之味,2022Q4,twse,2559073,11196116,13755189,2858783,3378934,6237717,4945134,,268746,1170284,368828,,6752992,,,764480,7517472,,0,0,13.66
1218,泰山,2022Q4,twse,12100730,4553874,16654604,3856578,230167,4086745,4999990,,1006742,6731611,28205,-203876,12562672,,,5187,12567859,0,0,13680042,25.83
1219,福壽,2022Q4,twse,5908691,4366804,10275495,3954111,1887578,5841689,3220139,,15030,1161612,-4854,-6735,4385192,,,48614,4433806,,0,364000,13.63
1220,台榮,2022Q4,twse,1845468,1357457,3202925,565600,203294,768894,1770779,,22836,436683,0,-10879,2219419,,,214612,2434031,,0,679000,12.58
1225,福懋油,2022Q4,twse,5482615,3958548,9441163,3805893,1782896,5588789,2187030,,122122,1264556,-100833,,3472875,,,379499,3852374,,0,0,15.88
1227,佳格,2022Q4,twse,19195181,8734232,27929413,9575913,499760,10075673,9150897,,156981,8475172,-250528,-21182,17511340,,,342400,17853740,0,0,6669471,19.28
1229,聯華,2022Q4,twse,13315787,56593761,69909548,12503574,3973851,16477425,14801305,,1101041,14093297,7461772,-136868,37320547,,,16111576,53432123,0,0,5966000,25.32
1231,聯華食,2022Q4,twse,4605552,5912473,10518025,2936923,2409854,5346777,2242333,,93840,2806200,10541,,5152914,,,18334,5171248,,0,0,22.98
1232,大統益,2022Q4,twse,6093370,1300031,7393401,1813884,308445,2122329,1599749,,23784,3533031,-5858,,5150706,,,120366,5271072,0,0,0,32.20
1233,天仁,2022Q4,twse,719124,1634836,2353960,555422,308989,864411,905919,,18185,479039,84477,-1974,1485646,,,3903,1489549,0,0,43000,16.41
1234,黑松,2022Q4,twse,7965443,14793804,22759247,1979869,2434051,4413920,4018711,,186078,14109505,31033,0,18345327,,,0,18345327,,0,0,45.65
1235,興泰,2022Q4,twse,325754,3279553,3605307,1462138,445661,1907799,1336293,,208360,918779,-65291,-801719,1596422,,,101086,1697508,,0,100765491,48.58
1236,宏亞,2022Q4,twse,811101,3311735,4122836,653745,536485,1190230,1083425,,34205,1033396,781580,,2932606,,,,2932606,,0,0,27.07
1256,鮮活果汁-KY,2022Q4,twse,2455248,2217833,4673081,509252,63779,573031,338422,,1145562,2241483,-71140,,3654327,,,445723,4100050,,0,0,107.98
1301,台塑,2022Q4,twse,160820260,350434147,511254407,95863320,57706224,153569544,63657408,0,11797297,230270354,51959804,0,357684863,0,,0,357684863,,0,0,56.19
1303,南亞,2022Q4,twse,243213654,422102502,665316156,170563237,100651489,271214726,79308216,,27692943,247505467,20597964,,375104590,,,18996840,394101430,0,0,0,47.30
1304,台聚,2022Q4,twse,31614950,46126619,77741569,10775857,16040827,26816684,11887635,,449960,12625207,8896,-475606,24496092,,,26428793,50924885,,0,116465574,22.84
1305,華夏,2022Q4,twse,6755051,9928728,16683779,3108612,3533939,6642551,5810505,,14556,3554548,67163,,9446772,,,594456,10041228,,0,0,16.26
1307,三芳,2022Q4,twse,9081731,6318319,15400050,3869277,3048475,6917752,3978181,,145330,4458227,-99440,,8482298,,,,8482298,,0,0,21.32
1308,亞聚,2022Q4,twse,3784733,12605336,16390069,1550109,623002,2173111,5937438,,37142,7299597,942781,,14216958,,,,14216958,0,0,0,23.94
1309,台達化,2022Q4,twse,6006957,3233919,9240876,1357962,676700,2034662,3975868,,1099,3020683,208564,,7206214,,,,7206214,0,0,0,18.12
1310,台苯,2022Q4,twse,2792781,6119867,8912648,1890625,299777,2190402,5278698,,70947,1337081,-214852,0,6471874,,,250372,6722246,,0,0,12.26
1312,國喬,2022Q4,twse,17409343,43962202,61371545,4735298,20528406,25263704,9266203,,201866,23976823,-642804,-49858,32752230,,,3355611,36107841,,0,1776000,35.41
1313,聯成,2022Q4,twse,19881526,30680896,50562422,14197218,10259002,24456220,13551914,,1387955,5382851,6222423,-438941,26106202,,,,26106202,,504500,38665000,19.83
