stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2023Q1,twse,118816151,64357734,183173885,117685491,20504512,138190003,16184093,,1949395,12899510,3347319,-29834,34350483,,10633399,44983882,,0,4680487,21.29
1718,中纖,2023Q1,twse,641149119,194974038,836123157,729599579,30303434,759903013,16862097,0,1710529,3335315,866915,-1136802,21638054,0,54582090,76220144,,0,344529645,16.13
2207,和泰車,2023Q1,twse,305565879,120925194,426491073,317875797,34733200,352608997,5461792,,2898044,36071411,1838787,,46270034,,27612042,73882076,0,0,0,84.72
2905,三商,2023Q1,twse,132382250,1372124565,1504506815,17487200,1445778560,1463265760,9224957,0,2760689,5355643,-3671673,-488279,13181337,0,28059718,41241055,0,0,48654000,15.08
