stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2021Q2,twse,143654629,8698035,152352664,121683901,132693,121816594,14558313,,91261,14860012,946796,0,30456382,,,79688,30536070,0,0,0,21.76
6005,群益證,2021Q2,twse,175379323,17584974,192964297,151614293,2297673,153911966,21709081,,2743465,9868587,2072672,0,36393805,,,2658526,39052331,,0,0,16.76
6024,群益期,2021Q2,twse,44921975,587075,45509050,39363183,57432,39420615,2104376,,1663621,2398307,-104253,,6062051,,,26384,6088435,,0,0,28.81
