stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2064,晉椿,2017Q1,tpex,1740048,1573209,3313257,1399539,436057,1835596,700000,93653,637885,-5869,,1425669,,,51992,1477661,0,0,0,20.37
2065,世豐,2017Q1,tpex,527820,949670,1477490,303715,107904,411619,296932,159354,356972,252613,0,,,,,1065871,0,0,0,35.90
2066,世德,2017Q1,tpex,1326318,451392,1777710,683396,9743,693139,365029,38699,680843,,,,,,,1084571,,0,0,29.71
2067,嘉鋼,2017Q1,tpex,610158,737015,1347173,682156,255553,937709,368662,90883,-66167,-12713,,380665,,,28799,409464,,0,0,10.33
2221,大甲,2017Q1,tpex,768300,461954,1230254,295102,239027,534129,424250,54615,202740,-4003,-3932,673670,0,,22455,696125,0,0,250000,15.97
2230,泰茂,2017Q1,tpex,665506,347606,1013112,241669,253404,495073,396173,55733,39860,-18003,,473763,,,44276,518039,,0,0,11.96
2235,謚源,2017Q1,tpex,435467,1038400,1473867,434114,10186,444300,318780,203150,507637,0,,,,,,1029567,,0,0,32.30
2596,綠意,2017Q1,tpex,2642868,144812,2787680,602342,,602342,893826,145835,772922,0,,1812583,,,372755,2185338,0,0,0,20.28
2640,大車隊,2017Q1,tpex,904111,1514189,2418300,826332,335641,1161973,464356,451275,339448,-272,,1254807,,,1520,1256327,0,0,0,27.02
2641,正德,2017Q1,tpex,202550,4340934,4543484,826133,1836023,2662156,1850115,14085,79506,-62378,,1881328,,,,1881328,0,0,0,10.17
2643,捷迅,2017Q1,tpex,830224,159079,989303,281393,82318,363711,262300,72277,298385,-7370,,625592,,,,625592,,0,0,23.85
2718,全心投控,2017Q1,tpex,190584,576651,767235,44647,132489,177136,225760,82463,285517,-3641,,,,,,590099,0,0,0,26.14
2719,燦星旅,2017Q1,tpex,690572,130529,821101,432058,802,432860,362920,108083,-77938,-773,-4051,388241,,,,388241,0,0,228000,10.77
2724,藝舍-KY,2017Q1,tpex,315392,1118912,1434304,684762,502250,1187012,681723,198523,-638385,5431,0,247292,,,,247292,,0,0,3.63
2726,雅茗-KY,2017Q1,tpex,862123,422896,1285019,509852,209183,719035,304259,111444,205916,-65087,,556532,,,9452,565984,,0,0,18.29
2729,瓦城,2017Q1,tpex,951617,1476818,2428435,419639,34173,453812,232660,1210890,535493,-17338,,1961705,,,12918,1974623,0,0,0,84.32
2732,六角,2017Q1,tpex,839243,812499,1651742,304357,340069,644426,334443,500754,233693,-22328,-93845,952717,,,54599,1007316,,0,988000,29.35
2734,易飛網,2017Q1,tpex,723035,270442,993477,490013,1215,491228,302598,216887,-28975,-776,,489734,,,12515,502249,,0,0,16.18
2736,富野,2017Q1,tpex,430048,1712125,2142173,289994,501593,791587,489923,464530,396133,,,1350586,0,,,1350586,,0,0,27.57
2740,華軒,2017Q1,tpex,133762,246656,380418,92239,84625,176864,159782,89126,-55440,-1088,,192380,,,11174,203554,0,0,0,12.04
2916,滿心,2017Q1,tpex,834645,339499,1174144,193686,96416,290102,546269,127250,221082,-10559,,,,,,884042,0,0,0,16.18
2924,宏太-KY,2017Q1,tpex,947809,247038,1194847,467596,11027,478623,340051,337137,94274,-55238,0,716224,,,,716224,,0,0,21.06
2926,誠品生活,2017Q1,tpex,2424213,1892903,4317116,1871502,692230,2563732,473897,616351,697079,-33943,,1753384,,,,1753384,0,0,0,37.00
2937,集雅社,2017Q1,tpex,558551,180968,739519,292086,14458,306544,300000,1500,131475,,,432975,,,,432975,0,0,0,14.43
3064,泰偉,2017Q1,tpex,310188,583258,893446,374489,191720,566209,721051,110002,-541475,27348,0,316926,,,10311,327237,0,0,0,4.40
3066,李洲,2017Q1,tpex,412547,873441,1285988,482998,155866,638864,830706,18625,-547333,173802,,475800,,,171324,647124,,0,0,5.73
3067,全域,2017Q1,tpex,184920,106723,291643,62739,10427,73166,290252,1360,-59815,-13320,0,218477,,,0,218477,0,0,0,7.53
3071,協禧,2017Q1,tpex,1857471,561989,2419460,939249,12764,952013,1460679,33039,64196,-90467,,1467447,,,0,1467447,0,0,0,10.05
3073,天方能源,2017Q1,tpex,238369,280984,519353,66195,152999,219194,464637,8566,-164569,-11856,,296778,,,3381,300159,,0,0,6.39
3078,僑威,2017Q1,tpex,4659130,1447579,6106709,1794824,150540,1945364,2273911,214286,1748037,-74889,,4161345,,,,4161345,0,0,0,18.30
3081,聯亞,2017Q1,tpex,3110321,1057243,4167564,330647,4749,335396,906077,1654908,1356031,-84848,0,,,,,3832168,,0,0,42.29
3083,網龍,2017Q1,tpex,1043304,181098,1224402,134306,4548,138854,857044,324400,-79199,-21666,0,1080579,,,4969,1085548,0,0,0,12.61
3085,新零售,2017Q1,tpex,260069,492367,752436,142226,1490,143716,1020817,99432,-550953,1499,,570795,,,37925,608720,,0,0,5.59
3086,華義*,2017Q1,tpex,284714,178765,463479,363454,4639,368093,311661,28353,-236819,-8086,,95109,,,277,95386,,0,0,3.05
3088,艾訊,2017Q1,tpex,2481748,667438,3149186,745378,619015,1364393,790310,187862,785003,-18431,,1744744,,,40049,1784793,0,0,0,22.08
3093,港建*,2017Q1,tpex,828611,347098,1175709,225844,30157,256001,362888,49699,427530,-11803,,828314,,,91394,919708,,0,0,22.83
3095,及成,2017Q1,tpex,565408,640015,1205423,508792,482642,991434,1092763,0,-910181,-94595,,87987,,,126002,213989,0,0,0,0.81
3105,穩懋,2017Q1,tpex,9048636,19022823,28071459,3973413,5036941,9010354,4026664,3712896,9525133,1024313,0,18289006,,,772099,19061105,0,0,0,45.42
3114,好德,2017Q1,tpex,1182546,279129,1461675,678844,4151,682995,500137,52062,206014,20467,,778680,,,,778680,,0,0,15.57
3115,富榮綱,2017Q1,tpex,520920,121006,641926,243031,40,243071,436976,0,-35229,-2892,,398855,,,0,398855,,0,0,9.13
3118,進階,2017Q1,tpex,539180,174061,713241,174846,5433,180279,324529,55945,152488,,,,,,,532962,0,0,0,16.42
3122,笙泉,2017Q1,tpex,424782,200119,624901,95983,7703,103686,392999,46702,91578,-905,-9159,521215,,,,521215,,0,586000,13.46
3128,昇銳,2017Q1,tpex,513274,409046,922320,282763,55974,338737,420000,117415,30809,-881,,567343,,,16240,583583,,0,0,13.51
3131,弘塑,2017Q1,tpex,2470237,1751646,4221883,1467655,531805,1999460,246838,601772,988962,384851,0,2222423,,,0,2222423,0,0,0,90.04
3141,晶宏,2017Q1,tpex,915867,231119,1146986,189678,0,189678,632633,53418,281536,-10279,0,957308,,,,957308,,75333,0,15.14
3152,璟德,2017Q1,tpex,3013211,903446,3916657,503617,6094,509711,690162,573532,2143252,0,0,,0,0,,3406946,0,0,0,49.36
3162,精確,2017Q1,tpex,314487,431578,746065,415674,42739,458413,565313,935,-261763,-16833,,287652,,,,287652,,0,0,5.09
3163,波若威,2017Q1,tpex,1816257,752930,2569187,799509,102355,901864,744265,275737,766551,-119230,,1667323,,,,1667323,0,0,0,22.40
3169,亞信,2017Q1,tpex,656099,219245,875344,90027,542,90569,530906,60012,203397,-9540,0,784775,,,0,784775,0,0,0,14.93
3171,炎洲流通,2017Q1,tpex,922240,739412,1661652,661710,311626,973336,592035,68103,35750,-7572,,688316,,,,688316,0,0,0,11.63
3176,基亞,2017Q1,tpex,1191599,3444596,4636195,537117,718095,1255212,1386856,1939593,-1221645,-11338,,2093466,,,1287517,3380983,0,0,0,15.10
3188,鑫龍騰,2017Q1,tpex,1302365,25628,1327993,504955,0,504955,1062951,1575,-241488,0,,823038,,,,823038,0,0,0,7.74
3191,雲嘉南,2017Q1,tpex,334350,99018,433368,151328,54,151382,567150,104810,-371965,-18009,0,281986,,,0,281986,,1400000,0,5.03
3205,佰研,2017Q1,tpex,1178442,157482,1335924,145553,1925,147478,327726,403466,464246,-6992,0,1188446,,,0,1188446,,0,0,36.26
3206,志豐,2017Q1,tpex,1017740,346826,1364566,582482,66130,648612,449245,88027,211133,-32451,0,715954,,,0,715954,0,0,0,15.94
3207,耀勝,2017Q1,tpex,452583,179011,631594,315111,35622,350733,382593,72841,-152312,-21846,0,281276,0,,-415,280861,0,0,0,7.35
3211,順達,2017Q1,tpex,10077785,4711021,14788806,5417851,2664497,8082348,1519685,2057287,3636203,-291693,-215024,6706458,,,0,6706458,0,0,4488000,45.47
3213,茂訊,2017Q1,tpex,1554899,364820,1919719,399488,99774,499262,586855,72650,775063,-28437,,1406131,,,14326,1420457,,0,0,23.96
3217,優群,2017Q1,tpex,980966,950504,1931470,372418,16018,388436,821042,149030,374874,196256,,1541202,,,1832,1543034,0,0,0,18.77
3218,大學光,2017Q1,tpex,905019,802534,1707553,449029,95125,544154,661230,360402,152969,-11202,0,1163399,0,,0,1163399,0,0,0,17.59
3219,倚強科,2017Q1,tpex,154681,9936,164617,36891,0,36891,233004,8383,-112371,-1290,,127726,,,,127726,0,0,0,5.48
3221,台嘉碩,2017Q1,tpex,1308027,1039391,2347418,555928,73222,629150,964208,584997,259543,-90510,,1718238,,,30,1718268,,0,0,17.82
3224,三顧,2017Q1,tpex,645865,122574,768439,178256,2002,180258,439491,232802,-67691,-16421,,588181,,,,588181,0,3949116,0,13.38
3226,龍鋒,2017Q1,tpex,1021158,178380,1199538,269195,745,269940,644306,14705,270587,0,,929598,,,,929598,,0,0,14.43
3227,原相,2017Q1,tpex,4386651,2010124,6396775,901617,228346,1129963,1330667,1673119,2960707,-490770,-235341,5238382,,,28430,5266812,0,0,3339000,40.38
3228,金麗科,2017Q1,tpex,324798,228992,553790,79001,33271,112272,677927,47922,-283909,-422,,,,,,441518,0,0,0,6.51
3230,錦明,2017Q1,tpex,726330,958012,1684342,367720,162863,530583,1077465,238653,-71106,-91253,0,1153759,0,,0,1153759,0,0,0,10.71
3232,昱捷,2017Q1,tpex,483143,49458,532601,194326,7778,202104,315679,5075,-4961,-6165,,309628,,,20869,330497,0,0,0,9.81
3234,光環,2017Q1,tpex,2048078,1790130,3838208,1673387,199051,1872438,725631,402811,744908,-31254,-16109,1825987,,,139783,1965770,0,0,381000,25.30
3236,千如,2017Q1,tpex,1159714,442041,1601755,587595,135829,723424,630965,94663,274421,-121718,0,878331,0,,0,878331,0,0,0,13.92
3252,海灣,2017Q1,tpex,1209405,2865328,4074733,1394428,1166680,2561108,280931,138176,1112364,0,,1531471,,,-17846,1513625,0,0,0,54.51
3259,鑫創,2017Q1,tpex,442364,256999,699363,57846,197,58043,808596,276160,-443436,0,,641320,,,,641320,,0,0,7.93
3260,威剛,2017Q1,tpex,13576494,11470778,25047272,11608181,3839096,15447277,2299734,3686816,4015941,-133671,-525122,9343698,,,256297,9599995,0,0,12348000,42.93
3264,欣銓,2017Q1,tpex,5406883,9953424,15360307,2984376,1691390,4675766,4855663,1106692,4110276,2826,-126772,9948685,,,735856,10684541,0,0,16250750,21.20
3265,台星科,2017Q1,tpex,4109613,2738873,6848486,1257734,1607203,2864937,1362617,366243,2281614,-26925,,3983549,0,,,3983549,0,0,0,29.23
3268,海德威,2017Q1,tpex,569108,405782,974890,280721,190965,471686,334263,29064,93056,25639,,482022,,,21182,503204,,0,0,14.42
3272,東碩,2017Q1,tpex,2549359,310267,2859626,1197804,199972,1397776,522649,536045,471777,-57864,-10757,1461850,,,,1461850,,0,250000,28.10
3276,宇環,2017Q1,tpex,1022788,888886,1911674,1004804,66646,1071450,697127,28787,67046,-27700,,765260,0,,74964,840224,0,0,0,10.98
3284,太普高,2017Q1,tpex,722657,354164,1076821,121965,50740,172705,559618,107135,237363,0,0,904116,,,0,904116,0,0,0,16.16
3285,微端,2017Q1,tpex,816802,107742,924544,283596,16541,300137,441093,40554,150099,-18463,0,613283,,,11124,624407,0,0,0,13.90
3287,廣寰科,2017Q1,tpex,386349,125598,511947,77722,2789,80511,439705,11688,-54219,302,,397476,,,33960,431436,,0,0,9.04
3288,點晶,2017Q1,tpex,433141,24934,458075,364038,0,364038,484752,8028,-407698,9902,,94984,,,-947,94037,,0,0,1.96
3289,宜特,2017Q1,tpex,1462247,4438119,5900366,1351712,1451655,2803367,624929,1651512,745582,-93058,,2928965,,,168034,3096999,0,0,0,46.87
3290,東浦,2017Q1,tpex,1852013,907005,2759018,1080903,238697,1319600,995489,236958,278125,-101925,,1408647,,,30771,1439418,,0,0,14.15
3293,鈊象,2017Q1,tpex,3001094,1518865,4519959,860031,93797,953828,699794,261014,2596814,1890,,3559512,,,6619,3566131,,0,0,50.87
3294,英濟,2017Q1,tpex,2899248,1256491,4155739,1655462,227755,1883217,1302494,825623,112925,-778,,2240264,,,32258,2272522,0,0,0,17.20
3297,杭特,2017Q1,tpex,435321,478532,913853,91000,12148,103148,372429,150054,290856,-2634,0,810705,,,0,810705,0,544000,0,21.92
3303,岱稜,2017Q1,tpex,1547735,1311852,2859587,805806,324314,1130120,973616,528985,314666,-37822,-58132,1721313,,,8154,1729467,,0,3059000,18.25
3306,鼎天,2017Q1,tpex,943502,640349,1583851,176997,2589,179586,506077,557341,172958,167889,0,1404265,,,,1404265,,0,0,27.75
3310,佳穎,2017Q1,tpex,4340121,486518,4826639,2959214,428977,3388191,837688,273037,354611,-26047,-841,1438448,,,0,1438448,0,0,60000,17.18
3313,斐成,2017Q1,tpex,942739,129181,1071920,188870,475,189345,837708,624012,-592183,-2928,,866609,,,15966,882575,0,0,0,10.35
3317,尼克森,2017Q1,tpex,1760264,415169,2175433,624890,10756,635646,612515,630512,298923,-2163,,1539787,,,,1539787,0,0,0,25.14
3322,建舜電,2017Q1,tpex,1566185,488047,2054232,767471,344558,1112029,864156,38191,-136880,-24663,,740804,,,201399,942203,0,0,0,8.57
3323,加百裕,2017Q1,tpex,3503913,497580,4001493,1723588,2290,1725878,867999,688829,678898,39889,0,2275615,,,,2275615,,0,0,26.22
3324,雙鴻,2017Q1,tpex,2965854,1277124,4242978,1828506,142063,1970569,799635,576818,902399,-29144,,2249708,,,22701,2272409,0,87470,0,28.23
3325,旭品,2017Q1,tpex,1086367,403771,1490138,565312,1582,566894,771346,144893,130924,-69726,-54193,923244,,,0,923244,0,0,2500000,12.37
3332,幸康,2017Q1,tpex,1248837,304058,1552895,219296,11970,231266,481042,180614,698727,-38754,,1321629,,,,1321629,0,0,0,27.47
3339,泰谷,2017Q1,tpex,630516,1048215,1678731,1079258,3537,1082795,961814,64122,-429976,-24,,595936,,,,595936,,0,0,6.20
3354,律勝,2017Q1,tpex,940870,439747,1380617,298957,2684,301641,701124,323644,97716,-37988,-5520,1078976,,,,1078976,0,0,630700,15.53
3360,尚立,2017Q1,tpex,4122930,167198,4290128,3176742,28112,3204854,754560,298934,128779,-5928,-91137,1085208,,,66,1085274,,0,6625000,15.77
3362,先進光,2017Q1,tpex,1156856,869566,2026422,644087,125942,770029,933780,234189,141332,-23956,-28952,1256393,,,,1256393,,0,1500000,13.67
3363,上詮,2017Q1,tpex,1048653,665554,1714207,424233,1131,425364,774941,339174,355136,-43124,-137284,1288843,,,0,1288843,0,0,5000000,17.78
3372,典範,2017Q1,tpex,1432913,1975859,3408772,336017,28271,364288,4079299,94232,-1123471,-5576,,,,,,3044484,0,0,0,7.46
3373,熱映,2017Q1,tpex,585321,203975,789296,108304,10394,118698,432898,200811,76620,-39731,,670598,,,,670598,,0,0,15.49
3374,精材,2017Q1,tpex,2433589,6238383,8671972,914194,2880587,3794781,2721493,1637918,565474,-47694,,,,,,4877191,,0,0,17.92
3379,彬台,2017Q1,tpex,502866,356646,859512,291938,30955,322893,380417,69971,108370,-22139,,536619,,,,536619,,0,0,14.11
3388,崇越電,2017Q1,tpex,3860390,368826,4229216,1010255,162403,1172658,641060,986645,1439685,-139383,,2928007,,,128551,3056558,0,0,0,45.67
3390,旭軟,2017Q1,tpex,1251525,329994,1581519,313198,3089,316287,658450,363708,240241,2833,0,1265232,,,0,1265232,0,0,0,19.22
3402,漢科,2017Q1,tpex,2869279,382417,3251696,1802534,107092,1909626,730476,320338,320047,-28791,0,1342070,,,0,1342070,0,0,0,18.37
3434,哲固,2017Q1,tpex,358792,96679,455471,194447,17055,211502,227000,,21342,-4373,,243969,,,,243969,0,0,0,10.75
3438,類比科,2017Q1,tpex,1213651,739400,1953051,271170,163853,435023,673797,582219,263925,-1913,,1518028,,,,1518028,0,0,0,22.53
3441,聯一光電,2017Q1,tpex,835033,215712,1050745,79605,20909,100514,400399,320518,244495,-20000,,945412,,,4819,950231,,0,0,23.61
3444,利機,2017Q1,tpex,528447,309477,837924,238159,19141,257300,391146,56611,139941,-7074,0,580624,,,0,580624,,0,0,14.84
3455,由田,2017Q1,tpex,3835330,529431,4364761,2469531,92230,2561761,614587,813398,382145,-7130,,1803000,,,,1803000,0,20000,0,29.34
3465,進泰電子,2017Q1,tpex,77892,19103,96995,48130,2069,50199,131603,9317,-93417,-707,,46796,,,,46796,,0,0,3.56
3466,德晉,2017Q1,tpex,1455772,630608,2086380,601805,16132,617937,608876,589613,345903,-75949,,1468443,,,,1468443,0,0,0,24.12
3479,安勤,2017Q1,tpex,2061731,1214654,3276385,736154,292288,1028442,693032,920220,475137,-46959,-1535,2039895,,,208048,2247943,0,0,45690,29.45
3483,力致,2017Q1,tpex,2597661,983393,3581054,1547688,143518,1691206,489600,1117634,382091,-103949,0,1885376,,,4472,1889848,,0,0,38.51
3484,崧騰,2017Q1,tpex,2415137,954820,3369957,1405213,303740,1708953,653916,473244,541374,-62464,,1606070,,,54934,1661004,,0,0,24.56
3489,森寶,2017Q1,tpex,3278279,229853,3508132,1008994,1243227,2252221,831307,343133,81471,0,,1255911,,,,1255911,,0,0,15.11
3490,單井,2017Q1,tpex,657403,1112354,1769757,295980,84058,380038,672156,452367,620542,13629,-370874,1387820,,,1899,1389719,0,0,5420000,22.46
3491,昇達科,2017Q1,tpex,1251130,1117074,2368204,530548,12716,543264,515812,604975,434998,1360,,1557145,,,267795,1824940,,0,0,30.19
3492,長盛,2017Q1,tpex,753471,231593,985064,404081,30460,434541,355316,19787,182808,-7388,0,550523,,,,550523,0,0,0,15.49
3498,陽程,2017Q1,tpex,3134876,1013687,4148563,863785,110751,974536,922877,1441193,917753,-115680,,3166143,,,7884,3174027,,0,0,34.31
3499,環天科,2017Q1,tpex,549745,426306,976051,339877,37112,376989,549706,174841,-105235,-20250,0,599062,,,0,599062,0,0,0,10.90
3508,位速,2017Q1,tpex,1574776,898838,2473614,1093855,79205,1173060,928377,1768174,-1374728,35025,-56294,1300554,,,0,1300554,0,0,1076366,14.17
3511,矽瑪,2017Q1,tpex,558869,356861,915730,402913,0,402913,389729,138542,-63333,-4846,0,460092,0,,52725,512817,0,0,0,11.81
3512,皇龍,2017Q1,tpex,1057565,273694,1331259,630011,31186,661197,590000,145307,-97413,32168,,670062,,,0,670062,,0,0,11.36
3516,亞帝歐,2017Q1,tpex,902169,683077,1585246,275276,2996,278272,690837,833137,-165869,-51131,0,1306974,0,,0,1306974,0,0,0,18.92
3520,華盈,2017Q1,tpex,548723,189498,738221,200577,157834,358411,640325,61981,-323009,-12175,,367122,,,12688,379810,,0,0,5.73
3521,台鋼建設,2017Q1,tpex,711183,315220,1026403,478264,90074,568338,467306,,-9589,348,,,,,,458065,,0,0,9.80
3522,御嵿,2017Q1,tpex,1019789,668501,1688290,257323,195230,452553,649500,441609,156745,-12519,0,1235335,,,402,1235737,0,0,0,19.02
3523,迎輝,2017Q1,tpex,615239,1251307,1866546,1020696,621500,1642196,960996,,-784357,47711,,224350,,,,224350,,0,0,2.33
3526,凡甲,2017Q1,tpex,1970660,544889,2515549,471363,506874,978237,658372,249852,719370,-90282,,1537312,,,0,1537312,0,0,0,23.35
3527,聚積,2017Q1,tpex,1732471,399899,2132370,485929,8377,494306,331564,798820,512992,-40896,,1602480,,,35584,1638064,,0,0,48.33
3529,力旺,2017Q1,tpex,1742684,611868,2354552,253130,19794,272924,757823,454149,869656,0,0,2081628,,,0,2081628,0,0,0,27.47
3531,先益,2017Q1,tpex,1890180,470186,2360366,548150,65037,613187,611750,668693,545546,-96672,,1729317,,,17862,1747179,0,0,0,28.27
3537,堡達,2017Q1,tpex,1054015,236880,1290895,412727,68112,480839,486952,105466,237164,-19526,0,810056,0,,0,810056,0,0,0,16.64
3540,曜越,2017Q1,tpex,2155935,285363,2441298,1135332,5491,1140823,666130,478651,217720,-41101,-33334,1288066,,,12409,1300475,,0,2490000,20.09
3541,西柏,2017Q1,tpex,1356504,408961,1765465,749401,59066,808467,448292,81016,458195,-30505,0,956998,0,,,956998,0,0,0,21.35
3546,宇峻,2017Q1,tpex,986838,217864,1204702,152865,21993,174858,348164,268835,410233,51403,-48791,1029844,,,0,1029844,,104500,740000,30.71
3548,兆利,2017Q1,tpex,3673497,1792864,5466361,1868611,94251,1962862,605514,1339375,1541999,2971,-9141,3480718,,,22781,3503499,,0,430000,57.89
3551,世禾,2017Q1,tpex,1277897,2207919,3485816,595942,358101,954043,567749,679504,1383819,-101093,,2529979,,,1794,2531773,,0,0,44.56
3552,同致,2017Q1,tpex,6797569,1987537,8785106,4580087,66965,4647052,850309,912253,2801601,-426109,,4138054,,,,4138054,0,0,0,48.67
3555,博士旺,2017Q1,tpex,239122,252411,491533,7927,0,7927,355500,6901,13747,107458,,483606,,,,483606,0,0,0,13.60
3556,禾瑞亞,2017Q1,tpex,1414123,86482,1500605,249470,3270,252740,571814,166961,444712,183,,1183670,,,64195,1247865,,0,0,20.70
3558,神準,2017Q1,tpex,4143680,1206532,5350212,2647445,22089,2669534,490609,702817,1390306,-12277,,2571455,,,109223,2680678,0,0,0,52.41
3564,其陽,2017Q1,tpex,475290,504067,979357,408356,45000,453356,204810,126857,199061,-4727,0,526001,,,0,526001,0,0,0,25.68
3567,逸昌,2017Q1,tpex,160548,482627,643175,81142,5161,86303,355810,55476,147071,0,-1485,,0,,,556872,0,0,107000,15.70
3570,大塚,2017Q1,tpex,620345,50658,671003,108004,5297,113301,170970,68813,326969,-9050,0,557702,,,0,557702,0,0,0,32.62
3577,泓格,2017Q1,tpex,567539,634294,1201833,193127,88479,281606,436894,68630,422824,-8121,,920227,,,,920227,0,0,0,21.06
3580,友威科,2017Q1,tpex,1009678,201011,1210689,879307,8040,887347,634707,5790,-315589,-1566,,323342,,,,323342,,0,0,5.09
3581,博磊,2017Q1,tpex,1160988,372644,1533632,542084,95584,637668,517760,84261,124883,11779,-7239,731444,,,164520,895964,0,0,523000,14.27
3587,閎康,2017Q1,tpex,1034029,1326307,2360336,394802,104029,498831,533131,863361,486265,-21252,0,1861505,0,,0,1861505,0,0,0,34.92
3594,磐儀,2017Q1,tpex,2046546,376338,2422884,1054204,265549,1319753,577806,412585,97600,-31969,-51145,1004877,,,98254,1103131,0,0,1606000,17.89
3609,三一東林,2017Q1,tpex,538493,339661,878154,390226,9888,400114,303394,305514,-110571,-20297,0,478040,,,,478040,0,0,0,15.76
3611,鼎翰,2017Q1,tpex,2267975,2595054,4863029,1180909,1529928,2710837,385554,510398,1312703,-56463,,2152192,,,,2152192,,0,0,55.82
3615,安可,2017Q1,tpex,1071200,2056197,3127397,272534,187521,460055,705845,1702673,208030,50794,,2667342,,,,2667342,,0,0,37.79
