stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2021Q2,twse,133913872,253891725,387805597,71317037,85959982,157277019,63235800,,55380287,85987152,12721098,-392343,216931994,,,13596584,230528578,,0,9060600,35.28
1102,亞泥,2021Q2,twse,98193043,208944679,307137722,74759340,67598100,142357440,33673795,,1634414,107357067,-93068,,142572208,,,22208074,164780282,,0,0,42.34
1103,嘉泥,2021Q2,twse,11436348,30110487,41546835,2637230,11895217,14532447,7747805,,980972,11364156,7162456,-1098762,26156627,,,857761,27014388,,0,130325320,40.59
1104,環泥,2021Q2,twse,5150354,19328198,24478552,3695289,1479123,5174412,6536092,,66082,12047776,512298,,19162248,,,141892,19304140,,0,0,29.32
1108,幸福,2021Q2,twse,5060113,2965865,8025978,2551390,949980,3501370,4047380,,9,468826,8319,,4524534,,,74,4524608,,0,0,11.18
1109,信大,2021Q2,twse,6446123,5042322,11488445,1646057,103343,1749400,3419579,,22962,4677020,-228129,,7891432,,,1847613,9739045,0,0,0,23.08
1110,東泥,2021Q2,twse,1831939,8862838,10694777,1424493,595900,2020393,5720008,,188267,2136497,557420,-12185,8590007,,,84377,8674384,,0,2112865,15.07
1201,味全,2021Q2,twse,6894938,12163290,19058228,6650867,5685112,12335979,5060629,,36115,1918851,-301786,,6713809,,,8440,6722249,0,0,0,13.27
1203,味王,2021Q2,twse,4290538,5035247,9325785,1654132,1415037,3069169,2400000,,205814,2751377,27033,-38464,5345760,,,910856,6256616,0,0,2293865,22.49
1210,大成,2021Q2,twse,25503990,29429385,54933375,25196885,2803597,28000482,8521593,,3179626,6268710,1645690,-219132,19396487,,,7536406,26932893,,0,45362433,24.04
1213,大飲,2021Q2,twse,285172,942867,1228039,548230,180586,728816,566226,,21938,-88789,-152,,499223,,,,499223,0,0,0,8.82
1215,卜蜂,2021Q2,twse,6549710,14654710,21204420,8097778,4941237,13039015,2679910,,3888,3785145,1254567,,7723510,,,441895,8165405,0,0,0,28.82
1216,統一,2021Q2,twse,180161583,328801258,508962841,190920026,149658534,340578560,56820154,,3298112,57483158,-9802523,,107798901,,,60585380,168384281,0,0,0,18.97
1217,愛之味,2021Q2,twse,2505506,11480580,13986086,4215944,2444376,6660320,4945134,,268647,999028,343165,,6555974,,,769792,7325766,0,0,0,13.26
1218,泰山,2021Q2,twse,4354850,6300533,10655383,2462024,834478,3296502,4999990,,974083,1633206,-49735,-203876,7353668,,,5213,7358881,0,0,13680042,15.12
1219,福壽,2021Q2,twse,5110967,4357129,9468096,2575443,2114914,4690357,3220139,,14358,1473738,-8267,-6735,4693233,,,84506,4777739,,0,364000,14.59
1220,台榮,2021Q2,twse,1952149,1369271,3321420,405052,210267,615319,1770779,,22836,696359,0,0,2489974,,,216127,2706101,,0,0,14.06
1225,福懋油,2021Q2,twse,5011560,3696700,8708260,3556965,1136829,4693794,2187030,,121709,1389849,-102011,,3596577,,,417889,4014466,,0,0,16.45
1227,佳格,2021Q2,twse,20489914,7181151,27671065,9729972,758968,10488940,9150897,,127392,7875708,-307005,-21182,16825810,,,356315,17182125,0,0,6669471,18.52
1229,聯華,2021Q2,twse,11100045,50644159,61744204,12930950,1779003,14709953,12814983,,874023,13134510,6571827,-184763,33210580,,,13823671,47034251,,0,6899000,26.06
1231,聯華食,2021Q2,twse,4114760,4981603,9096363,3600122,1379708,4979830,2017624,,76610,1998785,4715,,4097734,,,18799,4116533,,0,0,22.35
1232,大統益,2021Q2,twse,5957877,1168833,7126710,2462944,230060,2693004,1599749,,23784,2734538,-6585,,4351486,,,82220,4433706,0,0,0,27.20
1233,天仁,2021Q2,twse,694398,1562192,2256590,511600,320254,831854,905919,,46053,395594,75609,-1974,1421201,,,3535,1424736,0,0,43000,15.70
1234,黑松,2021Q2,twse,8047791,14723764,22771555,2012887,2400431,4413318,4018711,,185139,14102085,52302,0,18358237,,,0,18358237,,0,0,45.68
1235,興泰,2021Q2,twse,3553316,1190365,4743681,634173,463630,1097803,1043978,,48404,733693,1829858,-10055,3645878,,,,3645878,,0,3408533,36.10
1236,宏亞,2021Q2,twse,558947,2014099,2573046,423919,595529,1019448,1083425,,33842,376016,60315,0,1553598,,,0,1553598,0,0,0,14.34
1256,鮮活果汁-KY,2021Q2,twse,1850638,2245039,4095677,1246387,192222,1438609,338422,,425602,2005407,-141022,,2628409,,,28659,2657068,,0,0,77.67
1301,台塑,2021Q2,twse,183259780,330033715,513293495,80374261,74591417,154965678,63657408,0,11740912,210145634,72783863,0,358327817,0,,0,358327817,,0,0,56.29
1303,南亞,2021Q2,twse,242244120,388771967,631016087,141972389,110269685,252242074,79308216,,26593450,234296659,26090281,,366288606,,,12485407,378774013,0,0,0,46.19
1304,台聚,2021Q2,twse,32835816,49406394,82242210,16687970,13686267,30374237,11887635,,363757,10862854,187105,-475606,22825745,,,29042228,51867973,,0,116465574,21.29
1305,華夏,2021Q2,twse,7323226,8556208,15879434,3818288,1322774,5141062,5810505,,10577,4164456,136219,,10121757,,,616615,10738372,,0,0,18.29
1307,三芳,2021Q2,twse,8648088,6723404,15371492,4517863,3030537,7548400,3978181,,142438,4326706,-624233,,7823092,,,,7823092,,0,0,19.66
1308,亞聚,2021Q2,twse,3426338,15445079,18871417,2049393,1729620,3779013,5821018,,33291,6731737,2506358,,15092404,,,,15092404,,0,0,25.93
1309,台達化,2021Q2,twse,7110315,3516107,10626422,2308025,721902,3029927,3442310,,820,3747491,405874,,7596495,,,,7596495,0,0,0,22.07
