stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2025Q3,tpex,9058150,1595238,10653388,3059505,33463,3092968,4544956,,517077,2375232,123155,,,,,,7560420,,0,0,16.63
6015,宏遠證,2025Q3,tpex,14382813,1471060,15853873,10198321,316961,10515282,3915817,,388983,883853,149938,0,5338591,,,,5338591,324000,0,0,13.63
6016,康和證,2025Q3,tpex,42756585,6017950,48774535,36699276,1355563,38054839,6865955,,175331,2713634,899720,,10654640,,,65056,10719696,,0,0,15.52
6020,大展證,2025Q3,tpex,6407152,1780377,8187529,3017318,3776,3021094,2523532,,461,1534263,1107723,,5165979,,,456,5166435,0,0,0,20.47
6021,美好證,2025Q3,tpex,27426585,3364125,30790710,18447546,3380682,21828228,3125159,,61701,3126986,2648636,,8962482,,,,8962482,0,0,0,28.68
6023,元大期貨,2025Q3,tpex,168832141,5190145,174022286,153609028,1597339,155206367,3199763,,5029279,8081197,2505680,,18815919,,,,18815919,0,0,0,58.80
6026,福邦證,2025Q3,tpex,11926172,1456947,13383119,7716128,7269,7723397,3961619,,153832,1474257,70014,,5659722,,,0,5659722,,0,0,14.29
