stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2022Q4,twse,3067290,615306,7234,,,8151571,4252018,1292268,11796,113373,,790755,,18301611,,1167305,0,,,,,,,11931,12124121,,,110113,63920,19368,,13496758,2236080,,0,2634807,-66034,,,,,,4804853,,0,0,21.49
2832,台產,2022Q4,twse,3074610,756442,,,,13635173,2262536,375278,40051,14864,19771,712465,,20891190,,1054362,133525,,,,,,,51666,9281884,,,66079,276685,81271,,10945472,3622004,,98962,6476622,-251870,,,,,,9945718,,0,0,27.46
2850,新產,2022Q4,twse,10852136,1598331,0,,,21811610,7530740,1146939,33204,22846,212032,796848,,44004686,,2691211,168798,,249174,,,,,33836,25503894,,,47837,36699,243282,,28974731,3159633,,64800,11370341,435181,0,,,,,15029955,0,0,0,47.57
2851,中再保,2022Q4,twse,21853610,424478,18217,,,18036818,6700040,275728,1808,13811,462369,2484909,,50271788,,589393,2962,,508430,,,,,1824,31965419,,,2853,133356,69803,,33274040,8003888,,1560000,7130492,303368,,,,,,16997748,0,0,0,21.24
2852,第一保,2022Q4,twse,1335225,241502,,,,12548364,2245153,658434,5064,39759,26166,554013,,17653680,,620246,49808,,,,,,,5128,9171510,,,51829,108291,84334,,10091146,3011638,,0,4264943,285953,,,,,,7562534,,0,0,25.11
