stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2021Q3,twse,3118494,875677,302,,,8255327,4274962,1319461,19261,126048,,782055,,18771587,,1069888,71817,,,,,,,19375,11248606,,,198163,63920,36034,,12707803,2236080,,0,3776152,51552,,,,,,6063784,0,0,0,27.12
2832,台產,2021Q3,twse,4455389,716187,6321,,,12045112,2074959,458173,38535,11212,84606,756549,,20647043,,1067343,95,,,,,,,59606,9597841,,,79401,264150,75042,,11143478,3622004,,98962,5412949,369650,,,,,,9503565,,0,0,26.24
2850,新產,2021Q3,twse,11059641,2413036,0,,,18256703,8727151,1297348,33606,16709,256314,770705,0,42831213,,2804455,147673,,3010,,,,,34131,25058382,,,122965,39565,176765,,28386946,3159633,,64800,9818397,1401437,0,,,,,14444267,,0,0,45.72
2851,中再保,2021Q3,twse,18413059,267828,,,,19298191,8035302,267075,1453,4049,217560,1827694,,48332211,,687033,197367,,13761,,,,,1460,31634834,,,434,54775,84636,,32674300,5903888,,300000,7520973,1933050,,,,,,15657911,0,0,0,26.52
2852,第一保,2021Q3,twse,1776649,463562,,,,11023751,2219858,662490,5545,43521,43817,627019,,16866212,,781871,38533,,,,,,,5610,8509999,,,121888,92934,116568,,9667403,3011638,,0,3984708,202463,,,,,,7198809,,0,0,23.90
