stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2024Q2,twse,179962642,9723495,189686137,155683704,220066,155903770,14558313,,91261,17113556,1923498,,33686628,,,95739,33782367,0,0,0,23.14
6005,群益證,2024Q2,twse,300637769,24206477,324844246,278639703,3277473,281917176,21709081,,2743257,12969850,2410781,,39832969,,,3094101,42927070,,0,0,18.35
6024,群益期,2024Q2,twse,57955071,882261,58837332,51632896,83169,51716065,2104376,,1663253,3303660,46360,,7117649,,,3618,7121267,,0,0,33.82
