stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2022Q3,tpex,1361580,898529,2260109,939349,33179,972528,385982,,145207,443080,220516,,1194785,,,92796,1287581,,0,0,30.95
1259,安心,2022Q3,tpex,1783820,3412545,5196365,1582894,1650242,3233136,323895,,809816,826649,-21881,0,1938479,,,24750,1963229,0,0,0,59.85
1264,德麥,2022Q3,tpex,2825710,1861271,4686981,1121459,93020,1214479,370644,,673436,1765444,-17355,-2432,2789737,,,682765,3472502,0,0,12000,75.29
1268,漢來美食,2022Q3,tpex,1874301,4121902,5996203,1407071,2857468,4264539,427237,,1176918,310285,-116966,-65810,1731664,,,,1731664,,0,500000,41.01
1336,台翰,2022Q3,tpex,1545805,1268369,2814174,696952,402202,1099154,770984,,668899,356386,-81249,,1715020,,,,1715020,0,0,0,22.24
1565,精華,2022Q3,tpex,3941597,3968334,7909931,1358618,482704,1841322,504165,,526000,5034416,4028,,6068609,,,,6068609,0,0,0,120.37
1569,濱川,2022Q3,tpex,4225354,3342158,7567512,3194385,642973,3837358,1214474,,1154878,1362283,-114990,,3616645,,,113509,3730154,,0,0,29.78
1570,力肯,2022Q3,tpex,788875,264286,1053161,138602,28523,167125,515008,,0,389872,-18844,0,886036,,,0,886036,0,0,0,17.20
1580,新麥,2022Q3,tpex,2224009,1492943,3716952,987348,75943,1063291,502302,,206827,1937508,-107900,,2538737,,,114924,2653661,,0,0,50.54
1584,精剛,2022Q3,tpex,2776432,1289378,4065810,899205,1151653,2050858,1524705,,354771,143619,-8143,,,,,,2014952,0,0,0,13.22
1586,和勤,2022Q3,tpex,2217272,2217395,4434667,1923713,922291,2846004,858716,,554398,436627,-76429,-184649,1588663,,,,1588663,0,0,4467000,19.52
