stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2017Q1,twse,85293786,4812881,90106667,66338717,83135,66421852,13356658,142702,10154069,-17296,0,23636133,,,23684815,0,0,0,17.70
6005,群益證,2017Q1,twse,111133640,13709899,124843539,91101199,1803708,92904907,21690730,2850849,5276806,161827,0,29980212,,,31938632,0,0,0,13.82
6024,群益期,2017Q1,twse,29116245,565800,29682045,25230264,11079,25241343,1603979,1207735,1591324,13070,,4416108,,,4440702,0,0,0,27.53
