stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2025Q4,twse,238967988,10807643,249775631,203895629,6406459,210302088,16014145,,91201,20175153,3022119,,39302618,,,170925,39473543,0,0,0,24.54
6005,群益證,2025Q4,twse,331803807,25595869,357399676,298741767,8453106,307194873,21709081,,2781067,17740583,3326167,,45556898,,,4647905,50204803,,0,0,20.99
6024,群益期,2025Q4,twse,73032602,1077871,74110473,63647322,32622,63679944,2499376,,3358679,4506165,62436,,10426656,,,3873,10430529,,0,0,41.72
