stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2020Q4,twse,105321883,8389882,113711765,84087688,144595,84232283,13998378,,91261,14483188,834488,0,29407315,,,72167,29479482,0,0,0,21.01
6005,群益證,2020Q4,twse,146258737,16803897,163062634,121864300,2523604,124387904,21709081,,2743430,9639333,1794225,0,35886069,,,2788661,38674730,,0,0,16.53
6024,群益期,2020Q4,twse,45824153,589242,46413395,39973101,53335,40026436,2104376,,1873996,2468329,-87037,,6359664,,,27295,6386959,,0,0,30.22
