stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2025Q1,tpex,6766705,1549297,8316002,1537958,38313,1576271,4208292,,517077,1857590,156772,,,,,,6739731,,0,0,16.02
6015,宏遠證,2025Q1,tpex,12898281,1613344,14511625,8879979,485541,9365520,3919057,,388951,688964,149133,,5146105,,,,5146105,,0,0,13.13
6016,康和證,2025Q1,tpex,39188987,7279306,46468293,35668998,1312093,36981091,6241777,,175331,2311840,692732,,9421680,,,65522,9487202,,0,0,15.09
6020,大展證,2025Q1,tpex,5812051,1337019,7149070,2545326,4224,2549550,2523532,,461,1410087,664982,,4599062,,,458,4599520,0,0,0,18.22
6021,美好證,2025Q1,tpex,22089326,1963708,24053034,14968073,1892024,16860097,3125809,,61051,1822226,2183851,,7192937,,,,7192937,0,0,0,23.01
6023,元大期貨,2025Q1,tpex,163348278,4796519,168144797,147758359,1627457,149385816,3199763,,5029279,8198044,2331895,,18758981,,,,18758981,0,0,0,58.63
6026,福邦證,2025Q1,tpex,12364182,1307419,13671601,8334091,5880,8339971,3961619,,153832,1167145,49034,,5331630,,,,5331630,0,0,0,13.46
