stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2020Q4,twse,124309171,265197065,389506236,72103708,98572475,170676183,60102549,,49122450,74199518,21146991,-499691,204071817,,,14758236,218830053,,0,11521600,34.41
1102,亞泥,2020Q4,twse,87023947,210062908,297086855,64027610,63172293,127199903,33614472,,1492584,111583496,1078007,,147768559,,,22118393,169886952,,0,0,43.96
1103,嘉泥,2020Q4,twse,11726520,28919707,40646227,3042465,12586413,15628878,7747805,,960402,11653749,4939214,-1119023,24182147,,,835202,25017349,,0,131805320,37.61
1104,環泥,2020Q4,twse,4391640,19711296,24102936,3795424,1522159,5317583,6536092,,65822,11515783,538530,,18656227,,,129126,18785353,,0,0,28.54
1108,幸福,2020Q4,twse,5259278,2768029,8027307,2151262,1219126,3370388,4047380,,9,605001,4455,0,4656845,0,,74,4656919,,0,0,11.51
1109,信大,2020Q4,twse,6572996,5238057,11811053,2162621,107416,2270037,3419579,,22651,4231187,-175551,,7497866,,,2043150,9541016,0,0,0,21.93
1110,東泥,2020Q4,twse,1963779,7901541,9865320,723920,592681,1316601,5720008,,188267,2093199,500520,-12185,8489809,,,58910,8548719,,0,2112865,14.90
1201,味全,2020Q4,twse,5875356,12156165,18031521,6105443,5070290,11175733,5060629,,36113,2003464,-252501,,6847705,,,8083,6855788,0,0,0,13.53
1203,味王,2020Q4,twse,4246910,5084692,9331602,1557942,1461278,3019220,2400000,,205814,2504319,83752,-38464,5155421,,,1156961,6312382,0,0,2293865,21.69
1210,大成,2020Q4,twse,23517338,28175698,51693036,21147353,2658931,23806284,8273391,,3179626,7562982,1384211,-219132,20181078,,,7705674,27886752,,0,45362433,25.81
1213,大飲,2020Q4,twse,233569,1021712,1255281,481501,237634,719135,566226,,21938,-51862,-156,,536146,,,,536146,0,0,0,9.47
1215,卜蜂,2020Q4,twse,5688632,13857717,19546349,5840107,4972756,10812863,2679910,,3957,4212921,1408198,,8304986,,,428500,8733486,0,0,0,30.99
1216,統一,2020Q4,twse,168053800,327284692,495338492,162339539,152400360,314739899,56820154,,3664464,62057606,-8098205,,114444019,,,66154574,180598593,0,0,0,20.14
1217,愛之味,2020Q4,twse,2239613,11101246,13340859,3505952,2976433,6482385,4945134,,268647,820259,55312,,6089352,,,769122,6858474,,0,0,12.31
1218,泰山,2020Q4,twse,3218671,6021594,9240265,1375246,833417,2208663,4999990,,974083,1332145,-75877,-203876,7026465,,,5137,7031602,0,0,13680042,14.45
1219,福壽,2020Q4,twse,4148204,4401859,8550063,2007574,2099075,4106649,3220139,,14358,1191228,-5958,-6735,4413032,,,30382,4443414,,0,364000,13.72
1220,台榮,2020Q4,twse,1851164,1250132,3101296,355435,197267,552702,1770779,,22810,574901,0,0,2368490,0,,180104,2548594,,0,0,13.38
1225,福懋油,2020Q4,twse,4158219,3535175,7693394,2887157,1073096,3960253,2187030,,121015,1088113,-98435,,3297723,,,435418,3733141,,0,0,15.08
1227,佳格,2020Q4,twse,21125786,6698076,27823862,8955895,852340,9808235,9150897,,127392,8782873,-355492,-21182,17684488,,,331139,18015627,0,0,6669471,19.47
1229,聯華,2020Q4,twse,8102817,47885701,55988518,9857400,1681024,11538424,12814983,,856544,12556851,5758318,-184763,31801933,,,12648161,44450094,,0,6899000,24.95
1231,聯華食,2020Q4,twse,3978881,4843694,8822575,2440686,2316316,4757002,1833252,,72657,2131762,8555,,4046226,,,19347,4065573,,0,0,22.07
1232,大統益,2020Q4,twse,5261300,1087388,6348688,1463030,244654,1707684,1599749,,23784,2937416,-7000,,4553949,,,87055,4641004,0,0,0,28.47
1233,天仁,2020Q4,twse,799686,1633830,2433516,605331,323911,929242,905919,,46053,439104,111271,-1974,1500373,,,3901,1504274,0,0,43000,16.57
1234,黑松,2020Q4,twse,7302069,14909322,22211391,1742625,2400131,4142756,4018711,,185139,13810309,54476,0,18068635,,,0,18068635,,0,0,44.96
1235,興泰,2020Q4,twse,3155036,1012346,4167382,1115657,54397,1170054,1043978,,43292,695434,1224679,-10055,2997328,,,,2997328,,0,3408533,29.68
1236,宏亞,2020Q4,twse,745312,2019660,2764972,586035,570956,1156991,1083425,,33812,410079,80665,0,1607981,,,0,1607981,0,0,0,14.84
1256,鮮活果汁-KY,2020Q4,twse,1559431,1998019,3557450,701748,184967,886715,338422,,425602,1976343,-100235,,2640132,,,30603,2670735,,0,0,78.01
1301,台塑,2020Q4,twse,165635760,313644663,479280423,68255027,78489256,146744283,63657408,,11742124,190229876,66906732,0,332536140,0,,0,332536140,0,0,0,52.24
1303,南亞,2020Q4,twse,208837816,375874531,584712347,119887338,108238531,228125869,79308216,,26523931,212630726,26153994,,344616867,,,11969611,356586478,0,0,0,43.45
1304,台聚,2020Q4,twse,28539554,48784962,77324516,12703826,15897047,28600873,11887635,,321798,9497146,-240195,-475606,20990778,,,27732865,48723643,,0,116465574,19.58
1305,華夏,2020Q4,twse,5874585,8019040,13893625,2220603,1369264,3589867,5533814,,10338,4063848,95515,,9703515,,,600243,10303758,0,0,0,17.53
1307,三芳,2020Q4,twse,8959289,6381600,15340889,3765507,3702256,7467763,3978181,,142438,4266335,-513828,,7873126,,,,7873126,,0,0,19.79
1308,亞聚,2020Q4,twse,2964269,13919234,16883503,1479196,3294762,4773958,5821018,,33272,5253769,1001486,,12109545,,,,12109545,0,0,0,20.80
1309,台達化,2020Q4,twse,5942120,3303750,9245870,2170177,719887,2890064,3442310,,816,2716694,195986,,6355806,,,,6355806,0,0,0,18.46
1310,台苯,2020Q4,twse,2505587,6506783,9012370,1231295,317349,1548644,5278698,,48224,1773645,168463,-15178,7253852,,,209874,7463726,,0,1040000,13.77
1312,國喬,2020Q4,twse,13038671,23283697,36322368,2909607,2292424,5202031,9266203,,182764,18797890,-6923,-55577,28184357,,,2935980,31120337,,0,2023473,30.48
1313,聯成,2020Q4,twse,16739193,27461444,44200637,5920830,13325106,19245936,13323476,,1361372,6555946,4168000,-454093,24954701,,,,24954701,,0,40000000,19.31
1314,中石化,2020Q4,twse,27089168,77820822,104909990,8748394,25293565,34041959,32848502,,583815,39200786,-1820461,,70812642,,,55389,70868031,0,0,0,21.56
1315,達新,2020Q4,twse,9702083,3364337,13066420,652663,209663,862326,1386000,,151782,8350263,2388550,-97469,12179126,,,24968,12204094,0,0,4995900,91.16
1316,上曜,2020Q4,twse,6220616,874687,7095303,4473484,12211,4485695,1846776,,108144,-83170,-187,-166342,1705221,,,904387,2609608,0,0,22825800,10.54
