stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2025Q4,tpex,1182791,1039861,2222652,607739,51168,658907,442324,,144279,821810,94074,,1502487,,,61258,1563745,,0,0,33.97
1259,安心,2025Q4,tpex,1182738,5683877,6866615,2056599,1790446,3847045,323895,,809816,999917,877660,,3011288,,,8282,3019570,0,0,0,92.97
1264,德麥,2025Q4,tpex,3351777,2577509,5929286,1336043,89273,1425316,370524,,673219,2617884,9206,0,3670833,,,833137,4503970,,0,0,99.07
1268,漢來美食,2025Q4,tpex,2416956,4662500,7079456,2391272,2384568,4775840,422237,,1123334,768942,-10897,,2303616,,,,2303616,,0,0,54.56
1294,漢田生技,2025Q4,tpex,591533,574795,1166328,246473,87622,334095,305716,,313750,238060,,-28362,829164,,,3069,832233,,0,300000,27.39
1295,生合,2025Q4,tpex,770075,2315178,3085253,639769,1115328,1755097,344748,,402165,579704,3539,,1330156,,,,1330156,0,0,0,38.58
1336,台翰,2025Q4,tpex,1209555,1932818,3142373,984354,298587,1282941,776144,,676871,557044,-150627,,1859432,,,,1859432,0,0,0,23.96
1565,精華,2025Q4,tpex,4079648,3727189,7806837,1053978,201956,1255934,504165,,526000,5519093,1645,,6550903,,,,6550903,0,0,0,129.94
1569,濱川,2025Q4,tpex,3393657,2936955,6330612,2820983,712727,3533710,1325474,,1423596,-25934,-90445,,2632691,,,164211,2796902,,0,0,19.86
1570,力肯,2025Q4,tpex,846338,270979,1117317,93114,9173,102287,515008,,,450770,49252,,1015030,,,,1015030,,0,0,19.71
1580,新麥,2025Q4,tpex,2905366,1640092,4545458,972507,202549,1175056,493392,,205500,2585553,-71532,0,3212913,,,157489,3370402,,0,0,65.12
1584,精剛,2025Q4,tpex,3182677,4758631,7941308,1983925,1173105,3157030,2324705,,2044435,542185,-14498,-177757,4719070,,,65208,4784278,0,0,7518000,20.98
1586,和勤,2025Q4,tpex,1860331,1834297,3694628,1254898,522232,1777130,1068495,,832685,306511,-69869,-220324,1917498,,,,1917498,0,0,5554000,18.93
1591,駿吉-KY,2025Q4,tpex,390035,311770,701805,187737,32142,219879,380480,,149153,75179,-122886,,481926,,,,481926,0,0,0,12.67
1593,祺驊,2025Q4,tpex,979279,1165387,2144666,450810,262949,713759,397848,,585215,412541,-65745,,1329859,,,101048,1430907,,0,0,33.43
1595,川寶,2025Q4,tpex,2361298,1368011,3729309,629356,378058,1007414,541995,,781593,1408869,-3218,-7623,2721616,,,279,2721895,,0,233000,50.43
1599,宏佳騰,2025Q4,tpex,1156938,1471060,2627998,450884,280697,731581,745287,,437308,826791,-48166,-95750,1865470,,,30947,1896417,0,0,2500000,25.90
1742,台蠟,2025Q4,tpex,349651,1085170,1434821,23869,119584,143453,926713,,162473,184131,18051,0,1291368,,,0,1291368,0,0,0,13.93
