stock_id,name,period,market,現金及約當現金,應收款項,本期所得稅資產,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總計,短期債務,應付款項,當期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,以成本衡量之金融負債,應付債券,特別股負債,其他金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2816,旺旺保,2016Q1,twse,2786390,885757,10847,,5270822,4503910,827334,102482,3088,822457,,15213087,,983022,,,,,,,,,10242703,44087,,206289,64401,94840,,11635342,2129600,0,1419138,94,,3548832,,,28913,3577745,0,0,0,16.66
2832,台產,2016Q1,twse,3093058,744008,,,10493441,2252481,364085,5168,15930,736225,,17704396,,832786,85258,,,,,,,,8368259,,,64510,277640,188560,,9817013,3622004,98962,4362203,-195786,,,,,,7887383,,0,0,21.78
2850,新產,2016Q1,twse,6241277,1178268,,,14166240,7378454,1040232,41133,213837,793504,,31052945,,1620273,179716,,0,,,,,,20213211,,,222570,48686,157646,,22442102,3159633,64129,4532308,889724,-34951,,,,,8610843,0,1504000,0,27.38
2851,中再保,2016Q1,twse,15356203,322339,69977,,13179186,3728399,212367,3604,29249,1072228,,33973552,,717296,94297,,1597,,,,,,23688518,,,7712,63004,22332,,24594756,5622750,300000,3534338,-78292,,,,,,9378796,0,0,0,16.68
2852,第一保,2016Q1,twse,1110490,525413,,,9085177,2600097,628832,5930,48045,533893,,14537877,,703405,35230,,,,,,,,8440240,,,201338,92934,41345,,9514492,3011638,0,2057163,-45416,,,,,,5023385,,0,0,16.68
