stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2020Q3,tpex,964012,852496,1816508,586767,41389,628156,350097,,145207,439324,112465,,1047093,,,141259,1188352,,0,0,29.91
1259,安心,2020Q3,tpex,2163125,2516288,4679413,1513961,1239874,2753835,323895,,809816,730110,34518,-10123,1888216,,,37362,1925578,0,0,117000,58.51
1264,德麥,2020Q3,tpex,2391328,1132153,3523481,486059,76471,562530,336960,,707332,1391890,-63695,-2432,2370055,,,590896,2960951,0,0,12000,70.36
1268,漢來美食,2020Q3,tpex,1902721,2517928,4420649,1369171,1403724,2772895,377237,,722815,581146,32366,-65810,1647754,,,,1647754,,0,500000,44.27
1336,台翰,2020Q3,tpex,1159762,1285596,2445358,551730,223123,774853,770984,,668899,312835,-82213,0,1670505,,,,1670505,,0,0,21.67
1565,精華,2020Q3,tpex,3675958,4265823,7941781,1765539,808830,2574369,504165,,526000,4341601,-4354,,5367412,,,,5367412,0,0,0,106.46
1569,濱川,2020Q3,tpex,4038908,3139827,7178735,3041055,1056493,4097548,1193089,,1130084,911481,-254540,,2980114,,,101073,3081187,,4717357,0,24.98
1570,力肯,2020Q3,tpex,645858,229943,875801,104680,11021,115701,515008,,0,248400,-3308,0,760100,,,0,760100,0,0,0,14.76
1580,新麥,2020Q3,tpex,1639896,1489644,3129540,894942,69883,964825,502302,,75738,1720531,-193436,,2105135,,,59580,2164715,,0,0,41.91
1584,精剛,2020Q3,tpex,648085,1295180,1943265,492138,651871,1144009,824705,,286822,-146834,-165437,,799256,,,0,799256,,0,0,9.69
1586,和勤,2020Q3,tpex,1801115,1989331,3790446,1211279,1125255,2336534,838841,,525302,363492,-141807,-131916,1453912,,,,1453912,0,0,3640000,18.12
1591,駿吉-KY,2020Q3,tpex,319445,338373,657818,241420,17093,258513,331648,,22159,194848,-149350,,399305,,,,399305,0,0,0,12.04
