stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2026Q1,twse,169282176,69665558,238947734,165890727,19925661,185816388,16184093,,2159424,15408892,8011465,-134336,41629538,,11501808,53131346,,0,18492487,26.02
1718,中纖,2026Q1,twse,795306498,245138894,1040445392,911432986,35343746,946776732,16859057,,1751559,2967723,1885555,-1187969,22275925,,71392735,93668660,,0,352474645,16.71
2207,和泰車,2026Q1,twse,371776395,153375470,525151865,369092964,39724833,408817797,5571028,,2919185,64624396,6107609,,79222218,,37111850,116334068,0,0,0,142.20
2905,三商,2026Q1,twse,133124099,1484286418,1617410517,62246052,1468399841,1530645893,11103717,,4465609,40156228,-25645804,-592930,29486820,0,57277804,86764624,0,0,57093000,28.00
