stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2021Q3,twse,135301674,266078963,401380637,73505341,106954607,180459948,63242003,,55390739,68643905,14830503,-392343,201714807,,,19205882,220920689,,0,9060600,31.94
1102,亞泥,2021Q3,twse,98148726,209139140,307287866,57032778,76015970,133048748,35441741,,5972507,110746004,-457366,,151702886,,,22536232,174239118,,98116871,0,42.80
1103,嘉泥,2021Q3,twse,11555462,29955386,41510848,2770032,11760713,14530745,7747805,,1135781,11171219,7079035,-1077950,26055890,,,924213,26980103,,0,128805320,40.34
1104,環泥,2021Q3,twse,4824497,19449847,24274344,3787912,1491027,5278939,6536092,,66349,11522853,722350,,18847644,,,147761,18995405,,0,0,28.84
1108,幸福,2021Q3,twse,4937339,2926306,7863645,2549893,766549,3316442,4047380,,18,505195,-5455,,4547138,,,65,4547203,,0,0,11.23
1109,信大,2021Q3,twse,5968901,5007155,10976056,1507613,110043,1617656,3419579,,22962,4269270,-229858,,7481953,,,1876447,9358400,0,0,0,21.88
1110,東泥,2021Q3,twse,1712942,8825327,10538269,1333053,577784,1910837,5720008,,188373,2157226,486200,-12185,8539622,,,87810,8627432,,0,2112865,14.98
1201,味全,2021Q3,twse,6884473,12201045,19085518,6464625,5709270,12173895,5060629,,36115,2121340,-314267,,6903817,,,7806,6911623,0,0,0,13.64
1203,味王,2021Q3,twse,4298505,5047159,9345664,1809296,1424309,3233605,2400000,,208337,2593116,19802,-38464,5182791,,,929268,6112059,0,0,2293865,21.80
1210,大成,2021Q3,twse,24761480,29237876,53999356,24417325,2391943,26809268,8521593,,3298177,6564503,1470267,-219132,19635408,,,7554680,27190088,,0,46723306,24.38
1213,大飲,2021Q3,twse,233407,940074,1173481,525049,189659,714708,566226,,21938,-129246,-145,,458773,,,,458773,0,0,0,8.10
1215,卜蜂,2021Q3,twse,6647106,15728124,22375230,8280466,5788414,14068880,2679910,,4670,4071921,1063539,,7820040,,,486310,8306350,0,0,0,29.18
1216,統一,2021Q3,twse,180694965,324075908,504770873,175669344,153771902,329441246,56820154,,2952924,63185311,-10299083,,112659306,,,62670321,175329627,0,0,0,19.83
1217,愛之味,2021Q3,twse,2743135,11419971,14163106,3965934,2819412,6785346,4945134,,268647,1090044,303071,,6606896,,,770864,7377760,0,0,0,13.36
1218,泰山,2021Q3,twse,3802926,6034913,9837839,2198110,834420,3032530,4999990,,993134,1075214,-64279,-203876,6800183,,,5126,6805309,0,0,13680042,13.98
1219,福壽,2021Q3,twse,4718224,4279425,8997649,2357184,2222559,4579743,3220139,,14358,1124205,-8269,-6735,4343698,,,74208,4417906,,0,364000,13.50
1220,台榮,2021Q3,twse,1762142,1393282,3155424,380714,208856,589570,1770779,,22836,548169,0,0,2341784,,,224070,2565854,,0,0,13.22
1225,福懋油,2021Q3,twse,4429614,3772446,8202060,3359851,1093959,4453810,2187030,,121709,1112294,-103245,,3317788,,,430462,3748250,,0,0,15.17
1227,佳格,2021Q3,twse,19773383,7403781,27177164,8488828,868349,9357177,9150897,,144066,8466327,-330906,-21182,17409202,,,410785,17819987,0,0,6669471,19.16
1229,聯華,2021Q3,twse,10527230,53227004,63754234,12121780,2195408,14317188,14096481,,1167411,12882861,7375541,-184763,35337531,,,14099515,49437046,,0,7589000,27.74
1231,聯華食,2021Q3,twse,4158838,4963339,9122177,3370034,1434885,4804919,2017624,,76610,2200298,4530,,4299062,,,18196,4317258,,0,0,21.31
1232,大統益,2021Q3,twse,5196712,1155382,6352094,1546468,229207,1775675,1599749,,23784,2869815,-6013,,4487335,,,89084,4576419,0,0,0,28.05
1233,天仁,2021Q3,twse,683351,1520489,2203840,516282,285011,801293,905919,,27935,415672,51490,-1974,1399042,,,3505,1402547,0,0,43000,15.45
1234,黑松,2021Q3,twse,7751522,15140710,22892232,2548125,2465364,5013489,4018711,,186078,13623711,50243,0,17878743,,,0,17878743,,0,0,44.49
1235,興泰,2021Q3,twse,2648809,1738572,4387381,599217,440397,1039614,1043978,,48404,892982,1372458,-10055,3347767,,,,3347767,,0,3408533,33.15
1236,宏亞,2021Q3,twse,576555,2018793,2595348,438570,611357,1049927,1083425,,33842,362597,65557,0,1545421,,,0,1545421,0,0,0,14.26
1256,鮮活果汁-KY,2021Q3,twse,1689049,2297165,3986214,903297,165502,1068799,338422,,425602,2268885,-143482,,2889427,,,27988,2917415,,0,0,85.38
1301,台塑,2021Q3,twse,181952050,344609794,526561844,60247735,82021226,142268961,63657408,0,11772431,229460752,79402292,0,384292883,0,,0,384292883,,0,0,60.37
1303,南亞,2021Q3,twse,248495091,402103592,650598683,112043262,127087486,239130748,79308216,,26652356,257434991,34568419,,397963982,,,13503953,411467935,0,0,0,50.18
1304,台聚,2021Q3,twse,33727320,49290822,83018142,16921881,13483625,30405506,11887635,,363807,12009323,197924,-475606,23983083,,,28629553,52612636,,0,116465574,22.37
1305,華夏,2021Q3,twse,8366944,8880435,17247379,4382006,1607276,5989282,5810505,,10575,4659195,135604,,10615879,,,642218,11258097,,0,0,18.27
1307,三芳,2021Q3,twse,8280584,6548039,14828623,3617418,3559012,7176430,3978181,,142438,4163160,-631586,,7652193,,,,7652193,,0,0,19.24
