stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
5864,致和證,2021Q4,tpex,6690528,1706814,8397342,3621705,50469,3672174,2517398,,119609,1815957,272204,,,,,,4725168,0,0,0,18.77
6015,宏遠證,2021Q4,tpex,15253011,1242124,16495135,10340111,826386,11166497,3313694,,359443,1537273,118228,0,5328638,,,,5328638,0,0,0,16.08
6016,康和證,2021Q4,tpex,33503764,5885084,39388848,29632811,826057,30458868,5944550,,175320,2291877,463248,0,8874995,,,54985,8929980,0,0,0,14.93
6020,大展證,2021Q4,tpex,6880515,899720,7780235,2856665,5881,2862546,2523532,,461,2168858,224367,,4917218,,,471,4917689,0,0,0,19.49
6021,美好證,2021Q4,tpex,15133727,1289697,16423424,9686734,1146386,10833120,3098559,,30845,1782797,678103,,5590304,,,,5590304,0,0,0,18.04
6023,元大期貨,2021Q4,tpex,94260758,3718974,97979732,83923548,1706286,85629834,2899763,,3070484,4763738,1615913,,12349898,,,,12349898,0,0,0,42.59
6026,福邦證,2021Q4,tpex,12776213,945303,13721516,8137177,67678,8204855,3001349,,147066,1923868,70816,,5143099,,,373562,5516661,,0,0,17.14
