stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2019Q3,twse,45198020,142753121,81159965,204564721,456755734,,749842,45188546,366807,,,1618579114,4524745,159866,,24501779,10726769,31959748,2050253,847079,3212784,2940866,2676239759,129378182,,4985853,0,35876671,18756257,51384676,888574,,2139493966,64590959,1615000,,20594661,9834384,1998071,6157817,5214477,2490769548,121727402,17758986,37159263,8822441,,,185468092,2119,185470211,,0,0,15.24
2881,富邦金,2019Q3,twse,224530715,249091871,1348898188,747763957,2556821592,2742443,83395874,207255621,780010,47189,,1960974149,23747398,28334318,,406577054,246036639,57574334,6845557,32792109,14776839,50578202,8249564059,160862576,741591,41086790,6337974,158186379,34739245,151036382,4537840,,2404142069,238529010,1512414,,3949748483,408832590,21620902,19741487,54294907,7655950639,115002640,137058323,308334404,21393610,,,581788977,11824443,593613420,0,0,0,50.59
2882,國泰金,2019Q3,twse,343245590,110869396,1586459556,1202571937,3014160425,702253,63391762,210297923,5415587,,,2080288090,7545132,47991783,,599343292,405987422,101691763,3860275,52165863,29047629,74694179,9939729857,112585730,,138241318,38240,27419737,55609250,124011839,1279571,,2273980926,118900000,217276,,5613109948,662125752,12777040,49607097,17525501,9207429225,140965102,161689272,314612904,105027128,,,722294406,10006226,732300632,,0,0,51.24
2883,凱基金,2019Q3,twse,61301519,22083931,517351421,544476443,1030726625,,52810850,111503372,781192,,,387046461,657324,17722132,44310300,108752700,25282953,33790134,18726933,20746672,7195740,45749980,3051016682,25687730,,109009121,,128384064,14547032,114888002,464834,,412572356,38250000,18839090,,1710274679,132502109,5720770,11655646,37808714,2760604147,149663221,1006817,29031925,8604741,-3379234,,184927470,105485065,290412535,,340000,412227307,12.71
2884,玉山金,2019Q3,twse,33401487,85341414,501632040,215881231,11674819,,,119148653,105933,,,1414960533,,,,9421804,1877591,33352932,3160754,6046232,1277315,5014674,2442297412,65377634,,59205148,,9303326,3352383,36390662,2909518,,2021243937,38070000,372552,,900647,28451124,3114350,1276733,3205332,2273173346,116195000,24965734,27104031,738862,,,169003627,120439,169124066,,0,0,14.54
2885,元大金,2019Q3,twse,68604898,47992048,482672606,225303151,386752644,,33607935,189267758,996656,626721,,760581346,735672,2306611,2638230,63731489,4925265,21865387,13465381,33188365,5452341,28884706,2373599210,17923673,,115315791,,191335989,44834677,171969538,5686707,,1049630724,70414921,62910363,,259755166,79020063,5626769,3656953,48445761,2126527095,116862325,37346821,66567261,8824853,-197606,,229403654,17668461,247072115,0,0,15621000,19.66
2886,兆豐金,2019Q3,twse,109264080,436240905,213685642,528524759,283003971,,4929888,88330682,496743,274280,,1825166037,4107980,3084103,,5510234,1379441,22080380,1795700,632383,5918296,6109812,3540535316,334932782,19517855,30757598,,283355101,18469883,89695327,9795124,,2363416490,12000000,2745050,,27312368,15695077,1813636,3336238,8596196,3221438725,135998240,68194233,102082127,12810284,0,,319084884,11707,319096591,,0,0,23.46
2887,台新新光金,2019Q3,twse,27181494,59585391,130922301,297731867,125100183,,7642419,165775361,349743,,,1106479562,,40868252,,6636222,908591,19194907,2523951,2421486,2546976,11424800,2007293506,78171117,931260,33082417,,94954607,20580183,46403701,2515957,,1405376243,61700000,11167311,,1702050,66901072,2579902,130076,4854097,1831049993,114564888,35954348,24816088,777226,,,176112550,130963,176243513,,701000,0,15.37
2889,國票金,2019Q3,twse,2384740,11,115408760,129886857,,,480534,22290478,34045,,,,,1788249,,8695456,,2847653,218284,212140,71893,1349417,285668517,,27122565,872632,,187358232,13232662,9205298,202858,,,,,,1471535,5239292,215202,436604,823675,246180555,28480646,153610,4200295,2528100,0,,35362651,4125311,39487962,0,0,0,12.42
2890,永豐金,2019Q3,twse,25694428,89819496,83956075,233855444,130144572,,39094528,92280272,320578,,,1048277746,,505580,,36552757,2517916,12594415,3342997,2237067,2195670,21809832,1825199373,52560132,,26347693,,39051283,28183125,53018304,1464510,,1378962237,38519005,8235082,18437,3251354,36457571,2696481,1602302,9056417,1679423933,112710541,2228771,29449457,1383292,,,145772061,3379,145775440,,0,0,12.93
