stock_id,name,period,market,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,,貼現及放款－淨額,再保險合約資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,使用權資產－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,租賃負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2880,華南金,2022Q1,twse,33258791,241065756,103146875,382279834,611695527,,2683348,56403678,302295,,,2036902685,6549108,355989,,19065759,12224204,32320123,2199985,950871,3468885,4971011,3549844724,169942540,36628960,5779982,,50848568,22702911,38488212,3166774,,2856879046,65091976,1485000,,24651728,57109690,2215650,6090442,10643091,3351724570,131941450,17758986,48643508,-225912,,,198118032,2122,198120154,,0,0,15.02
2881,富邦金,2022Q1,twse,258226283,394744628,1515657072,1115669426,3231623910,6688536,126230430,252454394,1606927,,,2557380290,29549531,45283905,,535162513,304991193,65115891,10229800,34351143,34218370,58070970,10577255212,190020406,11894074,91996865,9742675,164909587,32946486,160745305,21303783,,3452708647,261026101,1984249,,4577184522,609723072,21687452,19774146,55591913,9683239283,134049544,173404074,525294559,29197798,0,,861945975,32069954,894015929,0,0,0,64.30
2882,國泰金,2022Q1,twse,305927286,262487522,1949246982,1674631985,3377099687,251542,66660351,199416417,4351337,271823,,2343127581,12063304,32868933,,730336372,433854059,98209962,4503718,51451553,70558482,91729918,11709048814,112784410,1076000,145169174,767655,38543767,63568800,75034091,7520698,,2936089265,142360991,1822066,,6586034465,756834549,14714418,33691684,26157745,10942169778,147025102,177124151,512270578,-81692906,0,0,754726925,12152111,766879036,,0,0,51.33
2883,凱基金,2022Q1,twse,127016387,22689489,551103203,443725449,1337668785,1483206,33947519,150778602,153257,,,413923646,1053512,20492199,,157495787,50054146,34484588,12754760,18681612,15205015,108585617,3501296779,20080666,133700,95503375,568275,126082270,26073829,100729413,4067362,,468089605,91759044,23733297,,2035594545,181292542,4660764,6291164,54096821,3238756672,190844109,36142397,73874314,-29591673,-9071501,,262197646,342461,262540107,1410000,0,651614892,14.22
2884,玉山金,2022Q1,twse,83283364,125023408,390233043,349979441,326327653,,1475466,119207262,37850,,,1826344075,,,,8464947,1904129,34077535,6950326,6121535,2850055,10233769,3292513858,100941705,14503500,75507373,,18943335,6548491,31010210,3048621,,2713504060,41370000,2098740,,1096243,78885357,4046214,1142939,3412990,3096059778,133751000,26070164,40900031,-4427565,,,196293630,160450,196454080,,0,0,14.70
2885,元大金,2022Q1,twse,68507664,66381003,517157939,362100321,527959087,,37739401,267877968,30608,194563,,905527771,1422996,3407257,3789514,121929380,10022855,24451870,11391939,31019711,6645364,90647606,3058204817,17669288,812700,177984847,,180326487,60428388,204041354,8152496,,1426444155,82613202,65430984,,344797033,138840119,4471671,3558815,55122021,2770693560,121374360,37885949,107405191,582749,,,267248249,20263008,287511257,0,0,0,22.02
2886,兆豐金,2022Q1,twse,124281958,550162731,212469973,573922223,688026027,,1788705,104968958,335260,15813,,2064944293,5066951,5303858,,6347796,1361890,21603308,1897749,993887,6814572,5630520,4375936472,512993501,22343756,20153534,,232634249,32585596,84464540,12279928,,3053776966,7500000,1115000,,30230805,13318369,1950231,2343536,20475347,4048165358,135998240,68194233,119268822,4309819,0,0,327771114,0,327771114,0,0,0,24.10
2887,台新新光金,2022Q1,twse,35796387,80990398,158570469,178613162,499288210,,10287532,176523645,95232,,,1393135917,417560,354836,,33836891,2854440,22421709,2492318,3217777,8117362,27152868,2634166713,53341019,4279510,54196233,,112213742,22025631,33672833,2576741,,1739246731,70100000,12722238,,208805615,105388960,2602230,1747115,10530956,2433449554,122093832,35921647,40850251,1820059,,,200685789,31370,200717159,,0,0,16.44
2889,國票金,2022Q1,twse,3134626,10,157453180,109223766,,,520116,34593411,54,,,,,6242622,,12532341,44667,7563883,148228,243624,236939,4417733,336355200,,23755901,2276140,,213612980,23545103,15135692,805986,,,,,,1986797,7518730,144108,9027,4655066,293445530,29975086,208461,6931273,453355,0,,37568175,5341495,42909670,0,0,1,12.53
2890,永豐金,2022Q1,twse,43001897,166574603,98782713,395140969,180609915,,47436583,112898392,139801,,,1275966838,,870577,,44640268,2417845,13353066,3863772,2233096,2045610,32453599,2422429544,76640056,224740,50371046,,68524072,41722300,57411195,2764675,,1806002779,67990071,8045069,18437,3405545,55636915,3297169,1285299,15744769,2259084137,112710541,2228764,50438624,-2032522,,,163345407,0,163345407,,0,0,14.49
2891,中信金,2022Q1,twse,137073851,355128602,565547585,584444847,1946898904,110242,8317930,217105719,2026571,,,2889075453,3633110,16650752,,172243845,93238063,49128575,17103938,38516474,18821283,48567185,7163632929,36649522,30795123,66020279,146305,160099402,28731556,93148141,12465102,,4078433829,139534431,,,1827490483,204838935,16164995,4787094,22480430,6721785627,199969796,58708500,193744159,-33592608,,,418829847,23017455,441847302,0,0,0,20.94
2892,第一金,2022Q1,twse,44976037,368037830,211530890,301506603,733054553,,0,57503316,1344529,,,2119275755,44715,2946505,,19496944,12118353,27348666,2416690,936513,2752558,6044547,3911335004,244934570,48485300,13895288,,21493245,23877121,44864029,4524497,,3067703162,67150000,560000,,62680035,63599147,2247508,6582527,8122192,3680718621,129641591,26107218,60174995,14692579,,,230616383,0,230616383,0,0,0,17.79
5880,合庫金,2022Q1,twse,80803339,326505748,84600523,514449436,689909199,,1755639,48401596,1790164,,,2503047365,140635,146184,,110146943,11002555,33260072,1586293,4026399,2819969,3327688,4417719747,254228443,46169680,3291286,,53781142,31416966,55212289,1532025,,3499319565,82100000,4340409,,34852076,103391378,1556656,4181720,1810912,4177184547,136009082,57976124,41451107,-1207623,,,234228690,6306510,240535200,,0,0,17.22
