stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1409,新纖,2024Q2,twse,140108974,69811273,209920247,136371705,26110296,162482001,16184093,,1957450,13720646,5038119,-29834,36870474,,10567772,47438246,,0,4680487,22.85
1718,中纖,2024Q2,twse,696293575,238435281,934728856,823043194,30281589,853324783,16859057,0,1712776,2675824,1333008,-1135056,21445609,0,59958464,81404073,,0,344225645,15.98
2207,和泰車,2024Q2,twse,369526123,142428315,511954438,368258718,39769518,408028236,5571028,,2897372,54344551,6800817,,69613768,,34312434,103926202,0,0,0,124.96
2905,三商,2024Q2,twse,187466740,1432254139,1619720879,17040227,1547965024,1565005251,11224957,0,4194731,6070777,-1496516,-592930,19401019,0,35314609,54715628,0,0,57093000,18.21
