stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2018Q4,twse,110380695,233704423,344085118,64503844,82201818,146705662,53080599,47836241,61588761,19038454,-2545,181541510,,,15837946,197379456,,0,70000,34.20
1102,亞泥,2018Q4,twse,80358506,198829492,279187998,62804294,57335358,120139652,33614472,1362554,99918986,2996214,,137892226,,,21156120,159048346,,0,0,41.02
1103,嘉泥,2018Q4,twse,11150914,20834715,31985629,3195396,7870414,11065810,7747805,703931,9672041,2082579,-1186544,19019812,,,1900007,20919819,,0,133940016,29.68
1104,環泥,2018Q4,twse,4058612,18517960,22576572,3435479,1311820,4747299,6536092,41265,10562324,575640,,17715321,,,113952,17829273,,0,0,27.10
1108,幸福,2018Q4,twse,4938529,2354968,7293497,1736069,1330430,3066499,4047380,8,182653,-3121,0,4226920,,,78,4226998,,0,0,10.44
1109,信大,2018Q4,twse,4533454,5639022,10172476,1983843,498546,2482389,3419579,22452,2918682,-118512,0,6242201,,,1447886,7690087,0,0,0,18.25
1110,東泥,2018Q4,twse,2029986,7217765,9247751,412748,322865,735613,5720008,188057,2136831,450959,-12185,8483670,,,28468,8512138,,0,2112865,14.89
1201,味全,2018Q4,twse,8996892,12245805,21242697,11746178,3296077,15042255,5060629,31936,1234238,-138768,,6188035,,,12407,6200442,0,0,0,12.23
1203,味王,2018Q4,twse,4038979,4986026,9025005,1595049,1550308,3145357,2400000,112965,2114009,142671,-38464,4731181,,,1148467,5879648,0,0,2293865,19.90
1210,大成,2018Q4,twse,21032958,21493323,42526281,16769933,3533715,20303648,7879420,2595445,5541079,762542,-306199,16472287,,,5750346,22222633,,0,56597318,22.52
1213,大飲,2018Q4,twse,328880,1040992,1369872,366202,397205,763407,566226,21938,18483,-182,,606465,,,,606465,0,0,0,10.71
1215,卜蜂,2018Q4,twse,5837148,9953016,15790164,6384425,2149054,8533479,2679910,1652,2980267,1270147,,6931976,,,324709,7256685,0,0,0,25.87
1216,統一,2018Q4,twse,171566867,235583219,407150086,146567709,90281543,236849252,56820154,3896504,49472225,-3834370,,106354513,,,63946321,170300834,0,0,0,18.72
1217,愛之味,2018Q4,twse,2011644,10573174,12584818,3379906,2932952,6312858,4945134,259233,551061,-225061,0,5530367,,,741593,6271960,0,0,0,11.18
1218,泰山,2018Q4,twse,3311667,5495335,8807002,2016635,387658,2404293,4999990,950900,774810,-124383,-203876,6397441,,,5268,6402709,0,0,13680042,13.15
1219,福壽,2018Q4,twse,3967423,4548104,8515527,2331975,2366920,4698895,3220139,32946,535877,-3671,,3785291,,,31341,3816632,0,0,0,11.76
1220,台榮,2018Q4,twse,1999858,1106705,3106563,476743,209472,686215,1770779,1413,465905,0,0,2238097,,,182251,2420348,,0,0,12.64
1225,福懋油,2018Q4,twse,4023529,2402592,6426121,1787578,1037258,2824836,2187030,121015,927781,-67566,,3168260,,,433025,3601285,,0,0,14.49
1227,佳格,2018Q4,twse,17107047,6890609,23997656,7510934,446397,7957331,9150897,93045,6915111,-330945,-21182,15806926,,,233399,16040325,0,0,6669471,17.40
1229,聯華,2018Q4,twse,2619916,27769388,30389304,4585816,1182886,5768702,10521332,766253,10968877,2296024,-2393,24550093,,,70509,24620602,,0,116000,23.34
1231,聯華食,2018Q4,twse,3739868,3263373,7003241,2336985,1228339,3565324,1662813,72657,1671077,13608,,3420155,,,17762,3437917,,0,0,20.57
1232,大統益,2018Q4,twse,4781152,689750,5470902,1460906,67716,1528622,1599749,23784,2264371,-7000,,3880904,,,61376,3942280,0,0,0,24.26
1233,天仁,2018Q4,twse,840014,1329765,2169779,455461,107210,562671,905919,45204,540226,114513,-2754,1603108,,,4000,1607108,0,0,60000,17.71
1234,黑松,2018Q4,twse,7523861,15443620,22967481,2948928,2390462,5339390,4018711,184969,13417660,6751,0,17628091,,,0,17628091,,0,0,43.87
1235,興泰,2018Q4,twse,4923973,1906769,6830742,1692466,54621,1747087,879603,41515,598360,3574130,-9953,5083655,,,0,5083655,,0,2868300,59.74
1236,宏亞,2018Q4,twse,741342,2050899,2792241,562187,396049,958236,1083425,33759,445231,271590,0,1834005,,,0,1834005,0,0,0,16.93
1256,鮮活果汁-KY,2018Q4,twse,1281536,1326380,2607916,673157,155452,828609,307656,425602,1081336,-68828,,1745766,,,33541,1779307,,0,0,56.74
1301,台塑,2018Q4,twse,184262229,317251038,501513267,83051141,62894125,145945266,63657408,11713842,198382191,81814560,0,355568001,0,,0,355568001,0,0,0,55.86
1303,南亞,2018Q4,twse,210274541,359974803,570249344,81791547,101552805,183344352,79308216,26672119,220788020,48903842,,375672197,,,11232795,386904992,0,0,0,47.37
1304,台聚,2018Q4,twse,30099382,38891656,68991038,14651784,17884545,32536329,11887635,253738,6814829,-293443,-475606,18187153,,,18267556,36454709,,0,116465574,16.96
1305,華夏,2018Q4,twse,6314227,6909868,13224095,2107698,2305293,4412991,5067596,8929,3256098,42017,,8374640,,,436464,8811104,0,0,0,16.53
1307,三芳,2018Q4,twse,7786422,6735786,14522208,3712278,2593317,6305595,3978181,140028,4130784,-32380,,8216613,,,,8216613,,0,0,20.65
1308,亞聚,2018Q4,twse,4606590,10991153,15597743,2603655,3389652,5993307,5543827,19619,4101347,-60357,0,9604436,0,,,9604436,0,0,0,17.32
1309,台達化,2018Q4,twse,5391600,3335946,8727546,3316710,1418879,4735589,3276518,779,731393,-16733,,3991957,,,,3991957,0,0,0,12.18
1310,台苯,2018Q4,twse,4129843,6380203,10510046,2393363,399269,2792632,5278698,60415,2546063,-421857,,7463319,,,254095,7717414,,0,0,14.14
1312,國喬,2018Q4,twse,10852015,19007886,29859901,2877053,1361874,4238927,9266203,180533,12608192,739639,-55577,22738990,,,2881984,25620974,,0,2023473,24.59
1313,聯成,2018Q4,twse,20662769,25107080,45769849,10529011,15466775,25995786,12939216,1301779,5190730,533639,-191301,19774063,,,0,19774063,0,0,20000000,15.52
1314,中石化,2018Q4,twse,21622587,68082367,89704954,7488055,15026145,22514200,26998573,1260386,40374642,-1736711,,66896890,,,293864,67190754,,0,0,24.78
1315,達新,2018Q4,twse,4364516,5508322,9872838,1282388,867438,2149826,1980000,96162,3762799,1991398,-118879,7711480,0,,11532,7723012,0,0,7137000,40.40
1316,上曜,2018Q4,twse,4894321,911011,5805332,2036546,794962,2831508,1790825,210808,240930,-4832,-155423,2082308,,,891516,2973824,0,0,17568800,12.89
1319,東陽,2018Q4,twse,9020908,28237325,37258233,7471408,7913498,15384906,5914771,4149368,11087074,-203919,,20947294,,,926033,21873327,,0,0,35.42
1321,大洋,2018Q4,twse,1825538,9821397,11646935,1096126,5203710,6299836,2272283,7792,2688839,414374,-36189,5347099,0,,0,5347099,0,0,6542716,24.23
1323,永裕,2018Q4,twse,2422988,1816485,4239473,636673,1321019,1957692,912745,57636,1085870,-88495,-2813,1964943,,,316838,2281781,0,0,1200017,21.81
1324,地球,2018Q4,twse,832255,474569,1306824,270523,33938,304461,751219,0,266942,-15798,0,1002363,,,0,1002363,0,0,0,13.34
1325,恆大,2018Q4,twse,1034739,874402,1909141,59231,64365,123596,852812,3171,885600,-24052,,1717531,,,68014,1785545,0,0,0,20.14
1326,台化,2018Q4,twse,255009546,336491386,591500932,106235616,51942817,158178433,58611863,9084142,193718209,108933674,-539014,369808874,,,63513625,433322499,0,0,27418610,63.39
1337,再生-KY,2018Q4,twse,3629074,4806397,8435471,508791,63598,572389,2689547,2982534,2651101,-460100,,7863082,,,,7863082,,0,0,29.24
