stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2026Q1,twse,256323628,11346526,267670154,220745648,5044455,225790103,16014145,,91201,22444120,3155629,,41705095,,,174956,41880051,0,0,0,26.04
6005,群益證,2026Q1,twse,367374710,25865065,393239775,331735961,8611539,340347500,21709081,,2781067,20624438,2923501,,48038087,,,4854188,52892275,,0,0,22.13
6024,群益期,2026Q1,twse,83604913,927920,84532833,73607565,27983,73635548,2499376,,3358679,4947204,91057,,10896316,,,969,10897285,0,0,0,43.60
