stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1240,茂生農經,2021Q1,tpex,1164770,933356,2098126,684428,38628,723056,350097,,145207,522913,228271,,1246488,,,128582,1375070,,0,0,35.60
1259,安心,2021Q1,tpex,1920253,2804459,4724712,1470765,1194463,2665228,323895,,809816,785063,117556,-10123,2026207,,,33277,2059484,0,0,117000,62.78
1264,德麥,2021Q1,tpex,2419137,1639478,4058615,1060087,77653,1137740,336960,,707332,1287272,-61872,-2432,2267260,,,653615,2920875,0,0,12000,67.31
1268,漢來美食,2021Q1,tpex,1778110,2718948,4497058,1315637,1331332,2646969,377237,,722815,728328,87519,-65810,1850089,,,,1850089,,0,500000,49.70
1336,台翰,2021Q1,tpex,1100212,1203068,2303280,443689,229728,673417,770984,,668899,288333,-98353,0,1629863,,,,1629863,,0,0,21.14
1565,精華,2021Q1,tpex,3831152,4200288,8031440,1448983,730110,2179093,504165,,526000,4828348,-6166,,5852347,,,,5852347,0,0,0,116.08
1569,濱川,2021Q1,tpex,3557028,3220309,6777337,2665965,807794,3473759,1206262,,1145592,1087532,-234074,,3205312,,,98266,3303578,,60866,0,26.57
1570,力肯,2021Q1,tpex,810691,221323,1032014,232007,10061,242068,515008,,0,277962,-3024,0,789946,,,0,789946,0,0,0,15.34
1580,新麥,2021Q1,tpex,1796012,1570752,3366764,876684,97609,974293,502302,,75738,1924303,-176281,,2326062,,,66409,2392471,,0,0,46.31
1584,精剛,2021Q1,tpex,1104131,1396594,2500725,613061,693235,1306296,1224705,,251222,-139228,-142270,,1194429,,,0,1194429,,0,0,9.75
1586,和勤,2021Q1,tpex,2097640,2119182,4216822,1309862,1349309,2659171,841572,,537077,379346,-119812,-80532,1557651,,,,1557651,0,0,2255000,19.02
1591,駿吉-KY,2021Q1,tpex,297469,354865,652334,229829,14861,244690,331648,,22159,219361,-155763,-9761,407644,,,,407644,0,0,500000,12.48
1593,祺驊,2021Q1,tpex,978647,401849,1380496,247649,24873,272522,352148,,435525,370807,-58206,0,1100274,,,7700,1107974,0,0,0,31.24
1595,川寶,2021Q1,tpex,2844976,1194915,4039891,1439810,236004,1675814,471481,,548955,1364763,-10642,-10480,2364077,,,,2364077,,0,222000,50.38
1599,宏佳騰,2021Q1,tpex,1530760,1161377,2692137,771403,47270,818673,762797,,444731,772303,-23142,-83225,1873464,,,,1873464,0,0,2143000,25.27
1742,台蠟,2021Q1,tpex,917218,776969,1694187,711495,124206,835701,715500,,107236,58078,5780,-28108,858486,,,,858486,0,0,1488000,12.25
1777,生泰,2021Q1,tpex,1115709,757950,1873659,504949,76160,581109,300595,,314353,682263,-4661,,,,,,1292550,0,0,0,43.00
1781,合世,2021Q1,tpex,828560,189745,1018305,494926,59560,554486,474076,,8,41029,-51294,,463819,,,,463819,0,0,0,9.78
1784,訊聯,2021Q1,tpex,678406,1054016,1732422,215796,221632,437428,496269,,606382,47760,-6444,-61052,1082915,,,212079,1294994,0,0,2126000,22.80
1785,光洋科,2021Q1,tpex,16152503,8227181,24379684,2543634,9717231,12260865,5919312,,3963821,2148064,-206073,,11825124,,,293695,12118819,0,0,0,19.98
1788,杏昌,2021Q1,tpex,2241592,2001408,4243000,1300424,787300,2087724,382749,,951401,826879,-5753,,2155276,,,,2155276,0,0,0,56.31
1796,金穎生技,2021Q1,tpex,806380,460286,1266666,408066,166955,575021,404204,,264439,26190,-3188,,691645,,,,691645,0,0,0,17.11
