stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2024Q4,twse,173380580,420033067,593413647,86373382,199132001,285505383,77511817,,74790459,72771952,23755725,-732459,248097494,,,59810770,307908264,,0,20000000,32.09
1102,亞泥,2024Q4,twse,116609749,215217475,331827224,79652998,47322542,126975540,35465629,,8239344,124445142,13197332,,181347447,,,23504237,204851684,,0,0,51.13
1103,嘉泥,2024Q4,twse,9848540,25229540,35078080,2925659,10562664,13488323,7902474,,1388434,10190860,2455605,-1055710,20881663,,,708094,21589757,,0,129917726,31.62
1104,環泥,2024Q4,twse,7179390,22448116,29627506,3799190,1372753,5171943,6866818,,122786,14358831,2308321,,23656756,,,798807,24455563,,0,0,34.45
1108,幸福,2024Q4,twse,5998794,4432473,10431267,4163555,1081968,5245523,4047380,,18,1164336,-26056,,5185678,,,66,5185744,,0,0,12.81
1109,信大,2024Q4,twse,6377807,4901427,11279234,911464,165976,1077440,3411589,,15724,4957509,-86109,,8298713,,,1903081,10201794,0,0,0,24.33
1110,東泥,2024Q4,twse,2954008,9767929,12721937,1977822,1178162,3155984,5720008,,188898,2530951,988179,-12185,9415851,,,150102,9565953,,0,2112865,16.52
1201,味全,2024Q4,twse,6404977,11216105,17621082,6163936,3723450,9887386,5060629,,41007,2742771,-118767,,7725640,,,8056,7733696,0,0,0,15.27
1203,味王,2024Q4,twse,4635296,5643599,10278895,1725174,1343183,3068357,2400000,,51985,3581373,184577,-38464,6179471,,,1031067,7210538,0,0,2293865,26.00
1210,大成,2024Q4,twse,31296031,39459139,70755170,32027413,4207074,36234487,8947673,,4094052,11713824,1629555,-734821,25650283,,,8870400,34520683,,0,49059471,30.33
1213,大飲,2024Q4,twse,361486,434553,796039,74498,1103,75601,566226,,21938,132433,-159,,720438,,,,720438,,0,0,12.72
1215,卜蜂,2024Q4,twse,7607427,21856379,29463806,9299721,9036511,18336232,2947901,,12238,6468725,1255594,,10684458,,,443116,11127574,0,0,0,36.24
1216,統一,2024Q4,twse,238263706,471687440,709951146,242798727,257633825,500432552,56820154,,2804549,76035175,-459527,,135200351,,,74318243,209518594,0,0,0,23.79
1217,愛之味,2024Q4,twse,2775178,12092818,14867996,3039709,3496807,6536516,4945134,,268144,1345945,981501,,7540724,,,790756,8331480,,0,0,15.25
1218,泰山,2024Q4,twse,6258367,8386044,14644411,1394736,433662,1828398,4999990,,1014497,7112725,-112812,-203876,12810524,,,5489,12816013,,0,13680042,26.34
1219,福壽,2024Q4,twse,5422434,4583906,10006340,3198773,2190876,5389649,3416024,,15030,1134752,-3384,-6735,4555687,,,61004,4616691,,0,364000,13.35
1220,台榮,2024Q4,twse,2140250,1337803,3478053,614021,197750,811771,1770779,,24115,661366,0,-10881,2445379,,,220903,2666282,,0,679000,13.86
1225,福懋油,2024Q4,twse,6292151,3723459,10015610,4770662,1259346,6030008,2296382,,123659,1222069,-98537,,3543573,,,442029,3985602,,0,0,15.43
1227,佳格,2024Q4,twse,19414090,8015561,27429651,8277273,425878,8703151,9150897,,173922,9106578,2282,-21182,18412497,,,314003,18726500,0,0,6669471,20.27
1229,聯華,2024Q4,twse,15965077,76137796,92102873,14212842,4089844,18302686,17104388,,1150677,16201843,18067464,-136868,52387504,,,21412683,73800187,0,0,6894000,30.75
1231,聯華食,2024Q4,twse,5737009,8489552,14226561,3543217,4126215,7669432,2713222,,93840,3716362,15936,,6539360,,,17769,6557129,,0,0,24.10
1232,大統益,2024Q4,twse,6496671,2628466,9125137,2026248,1240278,3266526,1599749,,23784,4059958,392,,5683883,,,174728,5858611,0,0,0,35.53
1233,天仁,2024Q4,twse,732988,1625058,2358046,594577,301846,896423,905919,,18184,505553,30738,-1974,1458420,,,3203,1461623,0,0,43000,16.11
1234,黑松,2024Q4,twse,8455945,15231602,23687547,2507210,2345540,4852750,4018711,,186936,14511353,117797,,18834797,,,,18834797,,0,0,46.87
1235,興泰,2024Q4,twse,2112795,4536772,6649567,2565335,436670,3002005,1571482,,322899,968504,1277001,-867269,3272617,,,374945,3647562,,0,119257643,86.37
1236,宏亞,2024Q4,twse,863252,3239130,4102382,796602,751320,1547922,866740,,34205,1134838,518677,,2554460,,,,2554460,,0,0,29.47
1256,鮮活果汁-KY,2024Q4,twse,1641238,2596551,4237789,736607,74008,810615,338422,,1145562,1962554,-19364,,3427174,,,0,3427174,,0,0,101.27
1301,台塑,2024Q4,twse,105864994,390965084,496830078,116630660,91218483,207849143,63657408,0,11842112,201420183,12061232,0,288980935,0,,0,288980935,,0,0,45.40
1303,南亞,2024Q4,twse,185501596,431971901,617473497,140671073,114199119,254870192,79308216,,27042992,229117977,11114038,,346583223,,,16020082,362603305,0,0,0,43.70
1304,台聚,2024Q4,twse,28859123,42971258,71830381,14696035,14364030,29060065,11887635,,491652,9034583,-138216,-475606,20800048,,,21970268,42770316,,0,116465574,19.40
1305,華夏,2024Q4,twse,6702735,11372341,18075076,4924846,3834390,8759236,5810505,,20018,2874214,34845,,8739582,,,576258,9315840,,0,0,15.04
1307,三芳,2024Q4,twse,9560903,7806319,17367222,3969143,3104319,7073462,3978181,,149299,5801748,364532,,10293760,,,,10293760,,0,0,25.88
1308,亞聚,2024Q4,twse,3294702,10303888,13598590,1101984,1012914,2114898,5937438,,38130,5698855,-190731,,11483692,,,,11483692,0,0,0,19.34
1309,台達化,2024Q4,twse,6505163,3334414,9839577,3195806,345884,3541690,3975868,,3242,2241016,77761,,6297887,,,,6297887,0,0,0,15.84
1310,台苯,2024Q4,twse,2477115,7542991,10020106,2238344,263760,2502104,5278698,,129663,692970,1290470,,7391801,,,126201,7518002,,0,0,14.00
1312,國喬,2024Q4,twse,13579153,50432499,64011652,7760945,19522827,27283772,11266203,,1071325,20435430,570372,-49858,33293472,,,3434408,36727880,,0,1776000,29.60
1313,聯成,2024Q4,twse,20835789,36235116,57070905,9918108,17687108,27605216,13678937,,1373465,2231891,12620337,-438941,29465689,,,,29465689,,206000,38665000,22.17
1314,中石化,2024Q4,twse,67942293,74143600,142085893,34030988,28480577,62511565,37848502,,1582006,40590496,-526313,,79494691,,,79637,79574328,0,0,0,21.00
1315,達新,2024Q4,twse,6403739,3834916,10238655,570777,257529,828306,990990,,239999,7564645,668849,-83230,9381253,,,29096,9410349,0,0,3572068,98.21
1316,上曜,2024Q4,twse,13468445,3732625,17201070,8107377,1004738,9112115,3010160,,649691,-322437,-151,-46712,3290551,,,4798404,8088955,0,0,19983058,11.71
1319,東陽,2024Q4,twse,13256842,25034739,38291581,7035535,3100045,10135580,5914771,,4151122,17236132,308474,,27610499,,,545502,28156001,,0,0,46.68
