stock_id,name,period,market,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,權益合計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2016Q4,twse,81275723,4780473,86056196,62877634,48933,62926567,13356658,142702,9432286,149284,0,23080930,,,23129629,0,0,0,17.28
6005,群益證,2016Q4,twse,94506013,13538200,108044213,75399960,1799975,77199935,22690730,2750972,4763521,150373,-835048,29520548,,,30844278,0,0,90162000,13.55
6024,群益期,2016Q4,twse,26383263,557009,26940272,23731512,15966,23747478,1223979,381180,1496995,65235,0,3167389,,,3192794,0,0,0,25.88
