stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
1101,台泥,2016Q2,twse,72814811,195962510,268777321,58857466,63147112,122004578,36921759,12309615,42887203,10215827,,102334404,,,44438339,146772743,,0,0,27.72
1102,亞泥,2016Q2,twse,44972783,201356806,246329589,61818500,43873353,105691853,33614472,1155723,89237093,-1394228,,122613060,,,18024676,140637736,,0,0,36.48
1103,嘉泥,2016Q2,twse,10066494,16237515,26304009,2884177,10077093,12961270,7747805,605621,8040857,-3550134,-1149426,11694723,,,1648016,13342739,,0,131226016,18.17
1104,環泥,2016Q2,twse,3362713,17344499,20707212,3151030,1383462,4534492,6345720,49272,8804918,836978,,16036888,,,135832,16172720,,0,0,25.52
1108,幸福,2016Q2,twse,5257193,2473848,7731041,2342023,692722,3034745,4047380,8,578923,38754,0,4665065,,,31231,4696296,0,0,0,11.53
1109,信大,2016Q2,twse,2386724,6056171,8442895,979826,1182249,2162075,3789007,22299,1467217,68200,0,5346723,,,934097,6280820,0,0,0,14.11
1110,東泥,2016Q2,twse,2197446,7301833,9499279,446822,319719,766541,5720008,185044,2034346,671818,-12185,8599031,,,133707,8732738,,0,2112865,15.09
1201,味全,2016Q2,twse,21986929,14355097,36342026,26180915,2199255,28380170,5060629,688,81942,115667,,5258926,,,2702930,7961856,0,0,0,10.39
1203,味王,2016Q2,twse,3535149,4805236,8340385,1632333,1642178,3274511,2400000,112965,1597530,104662,-38464,4176693,,,889181,5065874,0,0,2293865,17.57
1210,大成,2016Q2,twse,19233940,18912216,38146156,15758930,2766732,18525662,7363944,2432908,3356852,1132238,-306199,13979743,,,5640751,19620494,,0,52894691,20.45
1213,大飲,2016Q2,twse,434419,419520,853939,126036,36958,162994,566226,21938,103047,-266,,690945,,,,690945,0,0,0,13.42
1215,卜蜂,2016Q2,twse,4154519,5974642,10129161,4075538,261069,4336607,2679910,967,1511302,1481152,,5673331,,,119223,5792554,0,0,0,21.17
1216,統一,2016Q2,twse,147130618,248643159,395773777,159125374,88260148,247385522,56820154,3991720,30616422,275632,,91703928,,,56684327,148388255,0,0,0,16.14
1217,愛之味,2016Q2,twse,2340611,9162374,11502985,2289320,3280083,5569403,4945134,256854,129737,-117216,0,5214509,,,719073,5933582,0,0,0,10.70
1218,泰山,2016Q2,twse,3344538,4929408,8273946,2460767,2274600,4735367,3533360,23770,205530,-25271,-203876,3533513,0,,5066,3538579,0,0,13680042,10.40
1219,福壽,2016Q2,twse,4151919,3924643,8076562,1736925,2450286,4187211,3188256,36696,584565,533,,3810050,,,79301,3889351,0,0,0,11.95
1220,台榮,2016Q2,twse,1879947,1089023,2968970,451059,212279,663338,1770779,1413,449306,-77894,0,2143604,,,162028,2305632,,0,0,12.11
1225,福懋油,2016Q2,twse,4287451,2614698,6902149,2175379,1272133,3447512,2187030,121015,778812,-17865,,3068992,,,385645,3454637,,0,0,14.03
1227,佳格,2016Q2,twse,14224517,5807659,20032176,6308537,476507,6785044,8798939,63153,4170992,52050,-21182,13063952,,,183180,13247132,0,0,5777436,16.60
1229,聯華,2016Q2,twse,3742699,22300019,26042718,4547180,1176442,5723622,9109378,743199,8322142,2057766,-2393,20230092,,,89004,20319096,0,0,98000,22.77
1231,聯華食,2016Q2,twse,3111774,3351165,6462939,1982598,1669546,3652144,1530008,72435,1150663,39858,,2792964,,,17831,2810795,,0,0,18.86
1232,大統益,2016Q2,twse,4513722,602193,5115915,1698050,68588,1766638,1599749,23784,1684491,0,,3308024,,,41253,3349277,0,0,0,20.68
1233,天仁,2016Q2,twse,735650,1194501,1930151,467902,124129,592031,905919,54263,450591,-74848,-2754,1333171,0,,4949,1338120,0,0,60000,14.73
1234,黑松,2016Q2,twse,7416636,14642960,22059596,2173510,2339252,4512762,4018711,184583,13318516,25024,0,17546834,,,0,17546834,,0,0,43.66
1235,興泰,2016Q2,twse,2640043,992926,3632969,1072396,334203,1406599,606623,41515,373608,1214146,-9953,2225939,,,431,2226370,,0,1978138,37.93
1236,宏亞,2016Q2,twse,558493,2490135,3048628,599762,571741,1171503,1083425,33396,341976,418328,0,1877125,,,0,1877125,0,0,0,17.33
1256,鮮活果汁-KY,2016Q2,twse,1299601,629395,1928996,956226,120380,1076606,271656,60109,506228,11052,,849045,,,3345,852390,,0,0,31.25
1301,台塑,2016Q2,twse,154014631,279746060,433760691,91799361,65989931,157789292,63657408,11443667,140674289,60196035,,275971399,,,,275971399,0,0,0,43.35
1303,南亞,2016Q2,twse,213613457,304686671,518300128,90524158,107145816,197669974,79308216,24963259,157261415,46045994,,307578884,,,13051270,320630154,0,0,0,38.78
1304,台聚,2016Q2,twse,34212273,28321709,62533982,17817448,13473211,31290659,11426024,216135,6076710,-35682,-475606,17207581,,,14035742,31243323,0,0,111943075,16.70
1305,華夏,2016Q2,twse,6640295,5948616,12588911,2934816,2765072,5699888,4776695,8221,1746173,37357,,6568446,0,,320577,6889023,0,0,0,14.03
1307,三芳,2016Q2,twse,8125361,6267602,14392963,3952104,2133439,6085543,3978181,137866,3859397,331976,,8307420,,,,8307420,,0,0,21.51
1308,亞聚,2016Q2,twse,6172694,8064582,14237276,3239224,2253452,5492676,5030240,14046,3811862,-111548,0,8744600,,,0,8744600,0,0,0,17.73
1309,台達化,2016Q2,twse,5378727,3516452,8895179,3720040,1810206,5530246,3276518,469,-5806,93752,,3364933,,,,3364933,0,0,0,10.27
1310,台苯,2016Q2,twse,4648305,6780186,11428491,3491903,1348025,4839928,5278698,65426,1213489,-376496,,6181117,,,407446,6588563,,0,0,11.71
1312,國喬,2016Q2,twse,6810502,16455651,23266153,3190041,1235132,4425173,9266203,115935,6730832,634754,-199604,16548120,,,2292860,18840980,0,0,8254473,18.02
1313,聯成,2016Q2,twse,15130613,19672423,34803036,7460594,9897250,17357844,11712366,1111644,3937229,1038215,-354262,17445192,,,,17445192,0,0,36957000,15.38
1314,中石化,2016Q2,twse,15238761,59737629,74976390,5956633,17514731,23471364,23199897,18141,29663828,-1589408,,51292458,,,212568,51505026,0,0,0,22.11
1315,達新,2016Q2,twse,4159724,5149252,9308976,1574264,981079,2555343,1980000,70498,3518338,1300592,-118879,6750549,0,,3084,6753633,0,0,7137000,35.37
1316,上曜,2016Q2,twse,3134760,702386,3837146,1437255,609073,2046328,1699079,143635,-667995,-3049,-23399,1148271,0,,642547,1790818,0,0,9269000,7.15
1319,東陽,2016Q2,twse,10061611,25440119,35501730,8931559,7414363,16345922,5914771,4149257,8027232,89628,,18180888,,,974920,19155808,0,0,0,30.74
1321,大洋,2016Q2,twse,1483467,9469390,10952857,1218086,4770156,5988242,2272283,7792,2747491,-26762,-36189,4964615,,,,4964615,0,0,6542716,22.50
1323,永裕,2016Q2,twse,2162108,1570380,3732488,651616,1187438,1839054,912745,55817,699602,8360,-2813,1673711,,,219723,1893434,0,0,391086,18.42
1324,地球,2016Q2,twse,974309,410464,1384773,332829,62837,395666,751219,0,231848,6040,0,989107,,,0,989107,0,0,0,13.17
1325,恆大,2016Q2,twse,1217652,934199,2151851,152575,65850,218425,1003308,2954,833738,2094,,1842094,,,91332,1933426,0,0,0,18.36
1326,台化,2016Q2,twse,219015641,304321446,523337087,96340991,95424970,191765961,58611863,8839492,137889297,73922567,-360572,278902647,,,52668479,331571126,0,0,18535610,47.74
1337,再生-KY,2016Q2,twse,4002623,7175905,11178528,927745,69004,996749,2653681,2955669,4233288,339141,,10181779,,,,10181779,,0,0,39.22
1338,廣華-KY,2016Q2,twse,5337822,3593387,8931209,2177979,447059,2625038,838400,2787090,2413925,95883,0,6135298,,,170873,6306171,0,0,0,73.18
1339,昭輝,2016Q2,twse,1650993,4167271,5818264,1281638,1412530,2694168,741389,1166414,957704,7770,,2873277,,,250819,3124096,,0,0,38.76
1340,勝悅-KY,2016Q2,twse,5835356,809267,6644623,841643,7013,848656,1148932,2540814,2083213,23008,,5795967,,,,5795967,,0,0,50.45
