stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
2855,統一證,2021Q1,twse,119909551,8477805,128387356,97713146,148974,97862120,13998378,,91261,15431988,927815,,30449442,,,75794,30525236,0,0,0,21.75
6005,群益證,2021Q1,twse,158391812,17278685,175670497,133170073,2288230,135458303,21709081,,2743465,10952857,1940111,0,37345514,,,2866680,40212194,,0,0,17.20
6024,群益期,2021Q1,twse,45753855,577430,46331285,39715850,48254,39764104,2104376,,1874058,2627907,-66043,,6540298,,,26883,6567181,0,0,0,31.08
